experiment,label,SPI,PFSI,TFSI,PPR,PPD
246.0,normal,0.134,56.0,102.0,1.0,0.0
246.0,compromised,0.1462,8.0,122.0,0.99,0.0
247.0,normal,0.1271,24.0,121.0,1.0,0.0
247.0,compromised,0.8351,3.5,112.5,1.0,0.0
248.0,normal,0.1566,13.5,124.5,1.0,0.0
248.0,compromised,0.6152,174.33,200.33,1.02,0.02
249.0,normal,0.1391,9.0,106.0,1.0,0.0
249.0,compromised,0.2222,17.5,122.5,1.0,0.0
250.0,normal,0.0664,18.0,127.0,1.0,0.0
250.0,compromised,0.4996,134.0,134.0,1.0,0.0
251.0,normal,0.1424,35.0,100.0,1.0,0.0
251.0,compromised,0.8013,4.5,154.5,1.01,0.01
252.0,normal,0.2159,50.0,100.0,1.0,0.0
252.0,compromised,0.377,31.5,120.5,1.0,0.0
253.0,normal,0.1408,48.0,91.0,1.0,0.0
253.0,compromised,0.209,14.5,99.5,1.0,0.0
254.0,normal,0.3627,79.0,79.0,1.0,0.0
254.0,compromised,0.19,150.67,222.33,1.01,0.01
255.0,normal,0.1138,14.0,137.0,1.0,0.0
255.0,compromised,0.785,136.67,212.33,1.0,0.0
256.0,normal,0.2169,0.0,0.0,0.0,0.0
256.0,compromised,0.912,17.5,151.5,1.0,0.0
257.0,normal,0.1261,67.0,123.0,1.0,0.0
257.0,compromised,0.6834,72.5,131.5,1.07,0.07
258.0,normal,0.2064,72.5,95.5,1.0,0.0
258.0,compromised,0.1277,25.5,119.5,1.01,0.01
259.0,normal,0.1493,30.0,93.0,1.0,0.0
259.0,compromised,0.2142,56.0,131.0,1.01,0.01
260.0,normal,0.2385,7.0,105.0,1.0,0.0
260.0,compromised,0.2596,4.0,146.0,1.01,0.01
261.0,normal,0.1914,89.0,94.0,1.0,0.0
261.0,compromised,0.2768,87.5,88.5,1.01,0.01
262.0,normal,0.2375,14.0,90.0,1.0,0.0
262.0,compromised,0.2247,76.0,129.0,1.0,0.0
263.0,normal,0.1132,59.0,105.0,1.0,0.0
263.0,compromised,0.3308,96.5,149.5,1.0,0.0
264.0,normal,0.1087,141.5,111.5,1.0,0.0
264.0,compromised,0.4168,194.33,216.67,1.01,0.01
265.0,normal,0.169,61.0,80.0,1.0,0.0
265.0,compromised,0.2291,29.0,111.0,1.0,0.0
266.0,normal,0.1138,60.0,110.0,1.0,0.0
266.0,compromised,0.187,19.0,107.0,1.0,0.0
267.0,normal,0.126,42.0,126.0,1.0,0.0
267.0,compromised,0.8851,40.0,127.0,1.0,0.0
268.0,normal,0.1547,7.0,98.0,1.0,0.0
268.0,compromised,0.65,6.5,116.5,1.02,0.02
269.0,normal,0.119,17.0,135.0,1.0,0.0
269.0,compromised,0.3989,0.0,0.0,0.99,0.0
270.0,normal,0.1526,95.0,120.0,1.0,0.0
270.0,compromised,0.6479,58.5,116.5,0.99,0.0
271.0,normal,0.2881,0.0,125.0,1.0,0.0
271.0,compromised,0.2181,34.0,109.0,1.03,0.03
272.0,normal,0.1894,54.0,92.0,1.0,0.0
272.0,compromised,0.4075,48.0,104.0,1.0,0.0
273.0,normal,0.2067,69.5,118.5,1.0,0.0
273.0,compromised,0.4304,104.0,116.0,1.0,0.0
274.0,normal,0.1123,40.0,103.0,1.0,0.0
274.0,compromised,0.6512,45.5,149.5,1.02,0.02
275.0,normal,0.0981,72.0,133.0,1.0,0.0
275.0,compromised,0.778,95.0,182.0,1.0,0.0
276.0,normal,0.1244,6.0,109.0,1.0,0.0
276.0,compromised,0.1646,32.0,68.0,1.05,0.05
277.0,normal,0.1337,13.0,87.0,1.0,0.0
277.0,compromised,0.294,73.0,132.0,1.01,0.01
278.0,normal,0.1696,75.5,109.5,1.0,0.0
278.0,compromised,0.4201,43.5,119.5,1.0,0.0
279.0,normal,0.1115,84.0,110.0,1.0,0.0
279.0,compromised,0.4694,121.0,121.0,1.04,0.04
280.0,normal,0.2002,61.0,110.0,1.0,0.0
280.0,compromised,0.548,22.0,109.0,1.02,0.02
281.0,normal,0.2416,33.0,108.0,1.0,0.0
281.0,compromised,0.5496,74.0,130.0,1.03,0.03
282.0,normal,0.1121,58.0,129.0,1.0,0.0
282.0,compromised,0.143,94.0,131.0,1.02,0.02
283.0,normal,0.1406,20.0,109.0,1.0,0.0
283.0,compromised,1.0157,19.5,115.5,1.02,0.02
284.0,normal,0.2918,47.0,87.0,1.0,0.0
284.0,compromised,0.2281,109.0,109.0,1.02,0.02
285.0,normal,0.1393,68.0,102.0,1.0,0.0
285.0,compromised,0.1546,149.5,88.5,1.01,0.01
286.0,normal,0.1258,2.0,94.0,1.0,0.0
286.0,compromised,0.5026,25.0,117.0,1.01,0.01
287.0,normal,0.1227,91.0,137.0,1.0,0.0
287.0,compromised,0.7731,12.0,123.0,1.0,0.0
288.0,normal,0.1664,16.0,86.0,1.0,0.0
288.0,compromised,0.3202,8.0,93.0,1.0,0.0
289.0,normal,0.2171,46.5,92.5,1.0,0.0
289.0,compromised,0.7301,136.0,137.0,1.0,0.0
290.0,normal,0.1565,39.0,123.0,1.0,0.0
290.0,compromised,0.3237,106.5,129.5,1.02,0.02
291.0,normal,0.1841,62.0,90.0,1.0,0.0
291.0,compromised,0.1184,51.0,96.0,0.99,0.0
292.0,normal,0.1503,58.0,126.0,1.0,0.0
292.0,compromised,0.131,14.5,110.5,1.0,0.0
293.0,normal,0.0692,52.0,127.0,1.0,0.0
293.0,compromised,1.1393,20.0,152.0,1.01,0.01
294.0,normal,0.161,30.0,96.0,1.0,0.0
294.0,compromised,0.3823,56.5,123.5,1.02,0.02
295.0,normal,0.1643,5.5,110.5,1.0,0.0
295.0,compromised,0.5376,150.0,202.0,1.03,0.03
296.0,normal,0.211,54.0,100.0,1.0,0.0
296.0,compromised,0.4954,108.0,108.0,1.02,0.02
297.0,normal,0.0972,118.0,113.0,1.0,0.0
297.0,compromised,0.2248,58.5,98.5,1.01,0.01
298.0,normal,0.1577,15.0,125.0,1.0,0.0
298.0,compromised,0.3162,15.0,177.0,1.0,0.0
299.0,normal,0.1465,28.0,96.0,1.0,0.0
299.0,compromised,0.5444,109.5,129.5,1.02,0.02
300.0,normal,0.2249,35.0,111.0,1.0,0.0
300.0,compromised,0.9424,30.0,94.0,1.01,0.01
301.0,normal,0.2312,71.0,94.0,1.0,0.0
301.0,compromised,0.6459,42.0,96.0,1.03,0.03
302.0,normal,0.0842,29.0,109.0,1.0,0.0
302.0,compromised,0.1753,73.0,121.0,1.0,0.0
303.0,normal,0.235,59.0,110.0,1.0,0.0
303.0,compromised,0.2067,17.0,93.0,1.0,0.0
304.0,normal,0.0754,59.0,110.0,1.0,0.0
304.0,compromised,0.1966,61.0,126.0,1.01,0.01
305.0,normal,0.1488,38.0,135.0,1.0,0.0
305.0,compromised,0.148,86.5,146.5,1.0,0.0
306.0,normal,0.2192,15.0,88.0,1.0,0.0
306.0,compromised,0.9334,36.5,109.5,1.03,0.03
307.0,normal,0.1017,5.5,81.5,1.0,0.0
307.0,compromised,0.0966,45.5,114.5,1.0,0.0
308.0,normal,0.1694,33.0,89.0,1.0,0.0
308.0,compromised,1.0242,58.0,128.0,1.05,0.05
309.0,normal,0.1401,3.0,95.0,1.0,0.0
309.0,compromised,0.2817,76.0,100.0,1.03,0.03
310.0,normal,0.1798,21.0,120.0,1.0,0.0
310.0,compromised,0.0854,55.5,94.5,1.1,0.1
311.0,normal,0.179,0.0,0.0,0.0,0.0
311.0,compromised,0.7275,8.5,169.5,1.0,0.0
312.0,normal,0.1762,9.0,112.0,1.0,0.0
312.0,compromised,0.5595,105.5,157.5,1.01,0.01
313.0,normal,0.2161,86.0,118.0,1.0,0.0
313.0,compromised,0.8295,4.0,157.0,0.99,0.0
314.0,normal,0.2022,0.0,0.0,0.0,0.0
314.0,compromised,0.6403,61.5,137.5,1.0,0.0
315.0,normal,0.2751,106.0,106.0,1.0,0.0
315.0,compromised,0.5281,51.5,107.5,1.0,0.0
316.0,normal,0.147,51.0,74.0,1.0,0.0
316.0,compromised,0.1833,45.0,147.0,1.0,0.0
317.0,normal,0.0823,60.0,130.0,1.0,0.0
317.0,compromised,0.158,29.5,98.5,0.99,0.0
318.0,normal,0.1858,7.0,125.0,1.0,0.0
318.0,compromised,0.2041,122.5,136.5,1.02,0.02
319.0,normal,0.1242,9.0,110.0,1.0,0.0
319.0,compromised,0.3753,18.5,161.5,1.0,0.0
320.0,normal,0.3608,84.0,91.0,1.0,0.0
320.0,compromised,0.5988,90.0,113.0,1.0,0.0
321.0,normal,0.0959,40.0,130.0,1.0,0.0
321.0,compromised,0.2891,77.5,97.5,1.0,0.0
322.0,normal,0.141,86.0,130.0,1.0,0.0
322.0,compromised,0.2184,68.0,132.0,1.03,0.03
323.0,normal,0.1589,80.0,99.0,1.0,0.0
323.0,compromised,0.3229,53.5,98.5,1.01,0.01
324.0,normal,0.1336,33.0,125.0,1.0,0.0
324.0,compromised,0.2098,117.0,92.0,1.06,0.06
325.0,normal,0.0944,55.0,115.0,1.0,0.0
325.0,compromised,0.3034,126.5,101.5,1.01,0.01
326.0,normal,0.2062,14.0,127.0,1.0,0.0
326.0,compromised,0.4629,5.5,132.5,1.0,0.0
327.0,normal,0.2201,72.0,112.0,1.0,0.0
327.0,compromised,0.2644,52.0,92.0,1.0,0.0
328.0,normal,0.1443,6.0,97.0,1.0,0.0
328.0,compromised,0.2118,9.0,92.0,1.01,0.01
329.0,normal,0.1097,39.0,153.0,1.0,0.0
329.0,compromised,0.4835,34.0,121.0,1.12,0.12
330.0,normal,0.1219,37.5,112.5,1.0,0.0
330.0,compromised,0.1496,67.0,116.0,1.01,0.01
331.0,normal,0.146,60.0,101.0,1.0,0.0
331.0,compromised,0.5357,239.0,276.0,1.02,0.02
332.0,normal,0.1526,89.0,126.0,1.0,0.0
332.0,compromised,0.109,85.5,126.5,1.01,0.01
333.0,normal,0.1828,86.0,107.0,1.0,0.0
333.0,compromised,0.3341,28.5,113.5,1.02,0.02
334.0,normal,0.2466,50.5,175.5,1.0,0.0
334.0,compromised,0.2918,172.0,193.0,1.0,0.0
335.0,normal,0.1357,66.0,112.0,1.0,0.0
335.0,compromised,0.1398,54.0,122.0,1.0,0.0
336.0,normal,0.102,5.0,100.0,1.0,0.0
336.0,compromised,0.1652,51.0,98.0,1.16,0.16
337.0,normal,0.1002,14.0,133.0,1.0,0.0
337.0,compromised,0.3051,79.5,103.5,1.0,0.0
338.0,normal,0.1581,2.0,123.0,1.0,0.0
338.0,compromised,0.2911,99.5,174.5,1.02,0.02
339.0,normal,0.1585,81.0,149.0,1.0,0.0
339.0,compromised,0.2704,77.5,134.5,0.98,0.0
340.0,normal,0.1699,13.0,86.0,1.0,0.0
340.0,compromised,0.3028,12.0,92.0,1.0,0.0
341.0,normal,0.1601,10.0,105.0,1.0,0.0
341.0,compromised,0.239,47.0,132.0,1.0,0.0
342.0,normal,0.1995,79.0,129.0,1.0,0.0
342.0,compromised,0.1899,6.5,119.5,1.0,0.0
343.0,normal,0.0927,34.0,116.0,1.0,0.0
343.0,compromised,0.4097,9.0,135.0,1.0,0.0
344.0,normal,0.141,12.5,159.5,1.0,0.0
344.0,compromised,0.7288,95.5,204.5,1.04,0.04
345.0,normal,0.1762,84.0,116.0,1.0,0.0
345.0,compromised,0.1468,100.0,140.0,1.0,0.0
346.0,normal,0.124,46.0,117.0,1.0,0.0
346.0,compromised,0.6949,70.0,123.0,1.0,0.0
347.0,normal,0.1495,39.5,108.5,1.0,0.0
347.0,compromised,0.1877,78.5,115.5,1.0,0.0
348.0,normal,0.2208,68.5,106.5,1.0,0.0
348.0,compromised,0.0983,14.0,140.0,1.01,0.01
349.0,normal,0.1819,78.0,122.0,1.0,0.0
349.0,compromised,0.8526,94.0,121.0,1.0,0.0
350.0,normal,0.0828,104.0,147.0,1.0,0.0
350.0,compromised,0.3534,23.0,181.0,1.0,0.0
351.0,normal,0.23,43.0,119.0,1.0,0.0
351.0,compromised,0.3436,177.0,243.0,1.03,0.03
352.0,normal,0.1814,51.0,106.0,1.0,0.0
352.0,compromised,0.1671,45.0,87.0,1.0,0.0
353.0,normal,0.2289,78.0,97.0,1.0,0.0
353.0,compromised,0.351,1.5,140.5,1.0,0.0
354.0,normal,0.2193,14.0,105.0,1.0,0.0
354.0,compromised,0.5823,8.5,94.5,0.99,0.0
355.0,normal,0.1232,35.0,92.0,1.0,0.0
355.0,compromised,0.1297,22.0,127.0,1.0,0.0
356.0,normal,0.2207,86.0,109.0,1.0,0.0
356.0,compromised,0.4488,137.0,137.0,1.05,0.05
357.0,normal,0.1415,21.0,122.0,1.0,0.0
357.0,compromised,0.4367,35.5,126.5,1.0,0.0
358.0,normal,0.2088,16.0,81.0,1.0,0.0
358.0,compromised,0.2463,38.5,92.5,1.02,0.02
359.0,normal,0.1556,68.0,126.0,1.0,0.0
359.0,compromised,0.1574,47.5,120.5,1.0,0.0
360.0,normal,0.1592,2.5,118.5,1.0,0.0
360.0,compromised,0.1721,59.5,149.5,1.01,0.01
361.0,normal,0.1113,29.0,125.0,1.0,0.0
361.0,compromised,0.2886,142.0,142.0,1.02,0.02
362.0,normal,0.2741,84.0,107.0,1.0,0.0
362.0,compromised,0.2306,87.0,119.0,1.01,0.01
363.0,normal,0.1435,76.0,114.0,1.0,0.0
363.0,compromised,0.2157,110.5,132.5,0.98,0.0
364.0,normal,0.0955,33.0,129.0,1.0,0.0
364.0,compromised,0.6772,81.5,143.5,1.0,0.0
365.0,normal,0.1913,14.0,139.0,1.0,0.0
365.0,compromised,0.334,42.5,83.5,1.0,0.0
366.0,normal,0.2186,62.0,119.0,1.0,0.0
366.0,compromised,0.2224,39.0,94.0,1.0,0.0
367.0,normal,0.1078,82.0,165.0,1.0,0.0
367.0,compromised,0.3951,41.0,147.0,1.0,0.0
368.0,normal,0.141,21.0,118.0,1.0,0.0
368.0,compromised,0.1271,82.0,130.0,1.0,0.0
369.0,normal,0.2389,49.0,131.0,1.0,0.0
369.0,compromised,0.375,0.0,0.0,0.0,0.0
370.0,normal,0.1187,65.0,136.0,1.0,0.0
370.0,compromised,0.6356,83.5,144.5,1.01,0.01
371.0,normal,0.1038,66.0,108.0,1.0,0.0
371.0,compromised,1.0409,38.0,134.0,1.01,0.01
372.0,normal,0.1528,67.0,113.0,1.0,0.0
372.0,compromised,0.2188,95.0,118.0,1.0,0.0
373.0,normal,0.1384,12.0,120.0,1.0,0.0
373.0,compromised,0.4172,57.5,96.5,1.0,0.0
374.0,normal,0.1087,6.5,117.5,1.0,0.0
374.0,compromised,0.3421,56.5,131.5,1.04,0.04
375.0,normal,0.1052,15.0,124.0,1.0,0.0
375.0,compromised,0.5627,104.0,104.0,1.0,0.0
376.0,normal,0.1156,56.0,118.0,1.0,0.0
376.0,compromised,0.5389,61.0,85.0,1.0,0.0
377.0,normal,0.1169,20.0,123.0,1.0,0.0
377.0,compromised,0.5278,85.0,160.0,1.01,0.01
378.0,normal,0.1019,33.0,106.0,1.0,0.0
378.0,compromised,0.9478,106.5,134.5,1.0,0.0
379.0,normal,0.1718,81.5,91.5,1.0,0.0
379.0,compromised,0.9049,66.0,146.0,1.01,0.01
380.0,normal,0.1897,58.0,123.0,1.0,0.0
380.0,compromised,1.0256,196.67,230.33,1.0,0.0
381.0,normal,0.1632,57.0,113.0,1.0,0.0
381.0,compromised,0.2716,1.0,134.0,1.08,0.08
382.0,normal,0.2518,59.0,87.0,1.0,0.0
382.0,compromised,0.8093,61.0,109.0,1.0,0.0
383.0,normal,0.1308,79.0,100.0,1.0,0.0
383.0,compromised,0.25,65.5,127.5,1.0,0.0
384.0,normal,0.135,76.0,122.0,1.0,0.0
384.0,compromised,0.5012,171.5,313.5,1.04,0.04
385.0,normal,0.2697,50.0,78.0,1.0,0.0
385.0,compromised,0.3932,38.5,96.5,1.22,0.22
386.0,normal,0.1127,64.0,140.0,1.0,0.0
386.0,compromised,0.4536,0.0,0.0,0.0,0.0
387.0,normal,0.1764,44.0,122.0,1.0,0.0
387.0,compromised,0.1777,44.5,95.5,1.0,0.0
388.0,normal,0.1533,4.5,82.5,1.0,0.0
388.0,compromised,0.1655,48.0,78.0,1.0,0.0
389.0,normal,0.2463,11.0,107.0,1.0,0.0
389.0,compromised,0.3868,43.0,116.0,1.02,0.02
390.0,normal,0.3011,27.0,79.0,1.0,0.0
390.0,compromised,0.106,11.0,79.0,1.0,0.0
391.0,normal,0.126,34.5,119.5,1.0,0.0
391.0,compromised,0.1924,53.5,156.5,1.0,0.0
392.0,normal,0.1189,45.0,100.0,1.0,0.0
392.0,compromised,0.3263,22.0,124.0,1.0,0.0
393.0,normal,0.1266,29.0,132.0,1.0,0.0
393.0,compromised,0.2482,6.0,119.0,1.06,0.06
394.0,normal,0.1583,1.0,112.0,1.0,0.0
394.0,compromised,0.1288,9.0,119.0,1.01,0.01
395.0,normal,0.1003,135.0,149.0,1.0,0.0
395.0,compromised,0.2567,124.5,134.5,1.01,0.01
396.0,normal,0.1383,100.0,124.0,1.0,0.0
396.0,compromised,0.2484,63.0,113.0,1.0,0.0
397.0,normal,0.1523,107.0,94.0,1.0,0.0
397.0,compromised,0.1348,9.0,80.0,1.0,0.0
398.0,normal,0.1985,27.0,143.0,1.0,0.0
398.0,compromised,0.7723,50.0,119.0,1.0,0.0
399.0,normal,0.1248,101.0,134.0,1.0,0.0
399.0,compromised,0.2313,78.0,118.0,1.07,0.07
400.0,normal,0.1017,12.0,118.0,1.0,0.0
400.0,compromised,0.2079,6.0,121.0,1.04,0.04
401.0,normal,0.2434,62.0,108.0,1.0,0.0
401.0,compromised,0.6775,75.5,128.5,1.0,0.0
402.0,normal,0.0983,72.0,150.0,1.0,0.0
402.0,compromised,0.507,120.5,149.5,1.0,0.0
403.0,normal,0.0934,16.0,132.0,1.0,0.0
403.0,compromised,0.6964,23.5,129.5,1.04,0.04
404.0,normal,0.1642,26.0,138.0,1.0,0.0
404.0,compromised,0.494,77.5,145.5,1.0,0.0
405.0,normal,0.1575,40.0,75.0,1.0,0.0
405.0,compromised,0.3398,42.5,109.5,1.01,0.01
406.0,normal,0.1664,0.0,0.0,0.0,0.0
406.0,compromised,0.1621,84.0,116.0,1.0,0.0
407.0,normal,0.1771,102.0,127.0,1.0,0.0
407.0,compromised,0.2214,68.0,161.0,1.04,0.04
408.0,normal,0.1558,61.0,100.0,1.0,0.0
408.0,compromised,0.2065,46.5,122.5,1.02,0.02
409.0,normal,0.1635,113.0,113.0,1.0,0.0
409.0,compromised,0.7309,110.5,147.5,1.01,0.01
410.0,normal,0.245,63.5,131.5,1.0,0.0
410.0,compromised,0.5129,56.0,113.0,1.0,0.0
411.0,normal,0.1836,68.0,119.0,1.0,0.0
411.0,compromised,0.6206,89.5,143.5,1.01,0.01
412.0,normal,0.159,8.0,116.0,1.0,0.0
412.0,compromised,0.2125,32.0,136.0,1.0,0.0
413.0,normal,0.1299,49.0,101.0,1.0,0.0
413.0,compromised,0.7179,28.0,97.0,1.04,0.04
414.0,normal,0.1974,38.0,84.0,1.0,0.0
414.0,compromised,0.2349,65.0,93.0,0.99,0.0
415.0,normal,0.154,58.0,108.0,1.0,0.0
415.0,compromised,0.2587,15.0,106.0,0.99,0.0
416.0,normal,0.1272,6.0,100.0,1.0,0.0
416.0,compromised,0.235,50.0,100.0,1.03,0.03
417.0,normal,0.1429,58.0,128.0,1.0,0.0
417.0,compromised,0.1415,66.0,128.0,1.0,0.0
418.0,normal,0.1763,90.0,100.0,1.0,0.0
418.0,compromised,0.24,2.0,88.0,1.0,0.0
419.0,normal,0.2578,21.0,96.0,1.0,0.0
419.0,compromised,0.1573,25.5,78.5,0.98,0.0
420.0,normal,0.1771,34.0,105.0,1.0,0.0
420.0,compromised,0.6966,28.0,115.0,1.0,0.0
421.0,normal,0.2241,21.0,155.0,1.0,0.0
421.0,compromised,0.1533,79.5,176.5,1.01,0.01
422.0,normal,0.2083,56.0,75.0,1.0,0.0
422.0,compromised,0.2356,69.5,94.5,1.01,0.01
423.0,normal,0.1625,54.0,126.0,1.0,0.0
423.0,compromised,0.4868,165.67,268.33,1.01,0.01
424.0,normal,0.1429,103.0,103.0,1.0,0.0
424.0,compromised,0.6579,185.67,239.33,1.02,0.02
425.0,normal,0.1876,46.0,85.0,1.0,0.0
425.0,compromised,0.3035,124.67,152.33,1.0,0.0
426.0,normal,0.1195,49.0,120.0,1.0,0.0
426.0,compromised,0.1943,26.5,152.5,1.01,0.01
427.0,normal,0.1929,14.0,132.0,1.0,0.0
427.0,compromised,0.665,138.33,186.67,1.01,0.01
428.0,normal,0.1528,0.0,110.0,1.0,0.0
428.0,compromised,0.6218,131.33,157.67,1.03,0.03
429.0,normal,0.1542,75.0,106.0,1.0,0.0
429.0,compromised,0.2128,185.33,236.67,1.02,0.02
430.0,normal,0.1222,3.0,100.0,1.0,0.0
430.0,compromised,0.4342,158.0,262.0,1.0,0.0
431.0,normal,0.1976,96.0,142.0,1.0,0.0
431.0,compromised,0.1037,44.5,147.5,1.0,0.0
432.0,normal,0.2321,10.0,86.0,1.0,0.0
432.0,compromised,0.2391,83.33,113.67,1.0,0.0
433.0,normal,0.0857,13.0,114.0,1.0,0.0
433.0,compromised,0.0861,25.5,119.5,1.0,0.0
434.0,normal,0.1498,26.0,97.0,1.0,0.0
434.0,compromised,0.7263,178.0,214.0,1.0,0.0
435.0,normal,0.1358,60.0,160.0,1.0,0.0
435.0,compromised,0.5061,157.0,209.0,1.0,0.0
436.0,normal,0.1398,8.0,102.0,1.0,0.0
436.0,compromised,0.8514,156.67,182.67,1.04,0.04
437.0,normal,0.2571,52.0,88.0,1.0,0.0
437.0,compromised,0.2218,38.5,105.5,1.01,0.01
438.0,normal,0.1561,42.0,122.0,1.0,0.0
438.0,compromised,0.2078,49.5,124.5,1.0,0.0
439.0,normal,0.2156,50.0,117.0,1.0,0.0
439.0,compromised,0.2498,112.5,171.5,1.05,0.05
440.0,normal,0.1556,34.0,115.0,1.0,0.0
440.0,compromised,0.4785,102.0,126.0,1.01,0.01
441.0,normal,0.1266,3.0,134.0,1.0,0.0
441.0,compromised,0.1275,27.5,157.5,1.0,0.0
442.0,normal,0.1297,6.0,151.0,1.0,0.0
442.0,compromised,0.2589,40.0,115.0,1.07,0.07
443.0,normal,0.1117,78.0,118.0,1.0,0.0
443.0,compromised,0.299,14.5,142.5,0.98,0.0
444.0,normal,0.2928,61.0,0.0,1.0,0.0
444.0,compromised,0.578,13.5,135.5,1.0,0.0
445.0,normal,0.1789,45.0,102.0,1.0,0.0
445.0,compromised,1.0335,84.5,169.5,0.99,0.0
446.0,normal,0.1064,5.0,89.0,1.0,0.0
446.0,compromised,0.2951,36.5,140.5,1.0,0.0
447.0,normal,0.1541,30.0,99.0,1.0,0.0
447.0,compromised,0.138,123.5,166.5,1.0,0.0
448.0,normal,0.2095,57.0,121.0,1.0,0.0
448.0,compromised,0.3355,106.0,139.0,1.02,0.02
449.0,normal,0.0719,32.0,112.0,1.0,0.0
449.0,compromised,0.5778,74.5,122.5,1.04,0.04
450.0,normal,0.1412,5.0,93.0,1.0,0.0
450.0,compromised,0.1106,33.0,102.0,1.0,0.0
451.0,normal,0.1255,76.0,142.0,1.0,0.0
451.0,compromised,0.4677,2.0,121.0,1.02,0.02
452.0,normal,0.1637,76.0,99.0,1.0,0.0
452.0,compromised,0.6515,68.0,122.0,1.01,0.01
453.0,normal,0.0841,42.0,153.0,1.0,0.0
453.0,compromised,0.1275,69.0,126.0,1.02,0.02
454.0,normal,0.242,37.0,141.0,1.0,0.0
454.0,compromised,0.2387,0.0,94.0,1.0,0.0
455.0,normal,0.2208,25.0,78.0,1.0,0.0
455.0,compromised,0.5236,49.5,82.5,1.03,0.03
456.0,normal,0.1746,105.0,106.0,1.0,0.0
456.0,compromised,0.2076,93.0,119.0,1.02,0.02
457.0,normal,0.1354,18.0,85.0,1.0,0.0
457.0,compromised,0.54,12.5,101.5,1.0,0.0
458.0,normal,0.0716,108.0,139.0,1.0,0.0
458.0,compromised,0.1151,66.0,104.0,1.01,0.01
459.0,normal,0.2755,84.0,91.0,1.0,0.0
459.0,compromised,0.5861,72.0,79.0,1.0,0.0
460.0,normal,0.192,49.0,91.0,1.0,0.0
460.0,compromised,0.2392,42.5,133.5,1.0,0.0
461.0,normal,0.1099,23.0,113.0,1.0,0.0
461.0,compromised,0.3931,21.0,99.0,1.0,0.0
462.0,normal,0.1632,70.0,102.0,1.0,0.0
462.0,compromised,0.4575,113.5,136.5,1.03,0.03
463.0,normal,0.1848,132.0,152.0,1.0,0.0
463.0,compromised,0.2443,73.0,129.0,1.01,0.01
464.0,normal,0.1845,98.0,98.0,1.0,0.0
464.0,compromised,0.6473,50.0,97.0,1.0,0.0
465.0,normal,0.1744,65.0,111.0,1.0,0.0
465.0,compromised,0.5731,54.5,137.5,1.0,0.0
466.0,normal,0.1267,57.0,146.0,1.0,0.0
466.0,compromised,0.2235,114.0,119.0,1.0,0.0
467.0,normal,0.108,74.0,123.0,1.0,0.0
467.0,compromised,0.4179,35.5,133.5,1.01,0.01
468.0,normal,0.1303,57.0,113.0,1.0,0.0
468.0,compromised,0.5562,38.5,133.5,1.0,0.0
469.0,normal,0.1396,4.0,98.0,1.0,0.0
469.0,compromised,0.9723,31.0,115.0,1.01,0.01
470.0,normal,0.1068,9.0,128.0,1.0,0.0
470.0,compromised,0.6638,86.0,110.0,1.0,0.0
471.0,normal,0.2133,96.0,139.0,1.0,0.0
471.0,compromised,0.2261,2.0,85.0,1.02,0.02
472.0,normal,0.1333,14.5,127.5,1.0,0.0
472.0,compromised,0.4448,35.5,126.5,1.08,0.08
473.0,normal,0.2264,54.5,89.5,1.0,0.0
473.0,compromised,0.4487,78.0,141.0,1.0,0.0
474.0,normal,0.1301,4.0,134.0,1.0,0.0
474.0,compromised,0.7168,71.0,142.0,1.01,0.01
475.0,normal,0.1336,63.0,103.0,1.0,0.0
475.0,compromised,0.2248,47.0,99.0,1.0,0.0
476.0,normal,0.1642,93.0,112.0,1.0,0.0
476.0,compromised,0.6098,71.5,114.5,1.01,0.01
477.0,normal,0.1758,78.0,110.0,1.0,0.0
477.0,compromised,0.2577,61.0,99.0,1.0,0.0
478.0,normal,0.1498,41.5,101.5,1.0,0.0
478.0,compromised,0.2068,7.0,142.0,1.0,0.0
479.0,normal,0.1144,19.0,126.0,1.0,0.0
479.0,compromised,0.1282,80.5,127.5,1.0,0.0
480.0,normal,0.0729,13.0,106.0,1.0,0.0
480.0,compromised,0.184,57.0,135.0,1.0,0.0
481.0,normal,0.1057,71.0,119.0,1.0,0.0
481.0,compromised,0.5589,23.5,114.5,1.02,0.02
482.0,normal,0.1531,1.0,114.0,1.0,0.0
482.0,compromised,0.1249,22.0,77.0,1.0,0.0
483.0,normal,0.1381,106.0,129.0,1.0,0.0
483.0,compromised,0.416,121.0,173.0,1.01,0.01
484.0,normal,0.1368,25.0,132.0,1.0,0.0
484.0,compromised,0.3401,15.5,121.5,1.02,0.02
485.0,normal,0.1494,60.5,101.5,1.0,0.0
485.0,compromised,0.1236,16.0,106.0,1.01,0.01
486.0,normal,0.1858,33.0,84.0,1.0,0.0
486.0,compromised,0.604,71.5,98.5,1.0,0.0
487.0,normal,0.147,46.0,134.0,1.0,0.0
487.0,compromised,0.3198,19.0,153.0,1.01,0.01
488.0,normal,0.2109,93.0,93.0,1.0,0.0
488.0,compromised,0.2235,44.5,111.5,1.0,0.0
489.0,normal,0.1926,26.0,122.0,1.0,0.0
489.0,compromised,0.5651,50.0,196.0,1.08,0.08
490.0,normal,0.1307,47.0,116.0,1.0,0.0
490.0,compromised,0.2509,92.5,174.5,1.01,0.01
491.0,normal,0.1293,81.0,128.0,1.0,0.0
491.0,compromised,0.4258,41.5,105.5,1.04,0.04
