experiment,label,SPI_max_pairwise_distance,PFSI_max_pairwise_distance,TFSI_max_pairwise_distance,PPR_max_pairwise_distance,PPD_max_pairwise_distance
1283.0,normal,0.10616687037713984,17.00986002088113,16.483727179152805,0.0,0.0
1283.0,compromised,0.9662132483686712,31.023832103331156,31.50050940684698,0.16791767042675776,0.1647318794713042
1284.0,normal,0.17692935516423935,16.010694417298463,22.99255035319054,0.0,0.0
1284.0,compromised,0.9259534970301875,26.505704806140717,37.52850694748969,0.0,-0.009464207345466462
1285.0,normal,0.18678135765059864,11.99772744317975,17.989425816323443,0.0,0.0
1285.0,compromised,0.2724860465868422,27.494956927707737,28.505020411687223,0.05569627234462559,0.009856024852049419
1286.0,normal,0.24974104129960617,22.49668952210794,24.481496885023343,0.0,0.0
1286.0,compromised,0.4426089800875659,13.500312907120277,21.496589570567707,0.32047903038495806,0.3333322936653551
1287.0,normal,0.20988048347540222,50.49181467461811,35.515287255180894,0.0,0.0
1287.0,compromised,1.3924159180782683,35.006715684192734,36.99353946797604,0.06736924285651304,0.06138614876041505
1288.0,normal,0.2680617109714298,9.009895862499727,18.010262525509486,0.0,0.0
1288.0,compromised,0.24181781031109736,39.00450081437989,25.008283142207038,0.11354918289799916,0.10456636920107261
1289.0,normal,0.3619157917739287,10.518173801223089,19.498228650998772,0.0,0.0
1289.0,compromised,0.5446205231958428,30.325828000621645,41.65941373929758,0.0,0.07535142533345193
1290.0,normal,0.19151465252579014,15.998251547332384,16.50365006038302,0.0,0.0
1290.0,compromised,0.15426483117292986,13.97834584483841,23.01200249365545,0.020510434107380775,-0.013417780299612577
1291.0,normal,0.49874164966837226,13.007134179390858,20.99553041951029,0.0,0.0
1291.0,compromised,0.6001589246642683,32.492794107167086,30.506217769454295,0.032305135667718414,0.0
1292.0,normal,0.10822277102500934,30.493695957848587,17.495415637647632,0.0,0.0
1292.0,compromised,0.8515329780908294,51.484758890365015,47.50888529609228,0.12878060006710992,0.13467031360831
1293.0,normal,0.3942472126404922,11.009335639565727,21.99797172577401,0.0,0.0
1293.0,compromised,0.6942730029427838,18.98802911228889,19.007081427036553,0.03498983649642863,0.0010885922355973949
1294.0,normal,0.08610043224616835,11.495010399282041,10.486643017920517,0.0,0.0
1294.0,compromised,0.14407693265795743,21.00182969878684,24.516184206161395,0.15922578994760422,0.13928544121634445
1295.0,normal,0.04172653137961014,17.99923294136426,25.493351583470435,0.0,0.0
1295.0,compromised,1.8089746710702668,20.99541893268189,26.500322788545393,0.17200455028794503,0.0
1296.0,normal,0.1639187118528974,29.98952987782121,24.499166038180725,0.0,0.0
1296.0,compromised,0.19593240801152392,18.49233192952159,16.98775356403414,0.014346702010643558,-0.00014326752788451462
1297.0,normal,0.1693153964598112,27.50786528409452,30.00039095987781,0.0,0.0
1297.0,compromised,0.8771881458236849,22.501930232180197,24.503185834522494,0.2787678323493887,0.23828327238099575
1298.0,normal,0.07351615706970292,10.01478024745881,20.995504230535673,0.0,0.0
1298.0,compromised,0.24250193721246466,42.99571374335753,28.508088469727102,0.04280951511224079,0.015183352551582435
1299.0,normal,0.44710962369055074,11.007677750946815,17.50049163860387,0.0,0.0
1299.0,compromised,1.4008673512517482,15.517550596695424,28.99745291990461,0.008296050017029127,0.014911192859230512
1300.0,normal,0.1312059366661288,45.004807370278584,33.497507133522774,0.0,0.0
1300.0,compromised,0.25391258682644047,14.507621862950176,39.49608353435009,0.0,0.0
1301.0,normal,0.11474226253081309,20.497079504404034,21.512307321905485,0.0,0.0
1301.0,compromised,0.6793990417379236,18.98711107517576,18.987507860609277,0.056175836729209866,-0.0010649428355044021
1302.0,normal,0.1912784186880595,10.995747618654205,23.00913300658535,0.0,0.0
1302.0,compromised,0.6044268278977714,11.508537258492055,11.992980261869933,0.09439845886926748,0.09042222481716215
1303.0,normal,0.11710212121686578,15.009435447247704,25.521285269862798,0.0,0.0
1303.0,compromised,0.9158929461078618,21.020679286016556,36.987332031077415,0.0,0.17540705223766098
1304.0,normal,0.24501769722524885,0.002776725094350669,-0.0016205200750803817,0.0,0.0
1304.0,compromised,0.3219335336054592,23.01541643163716,23.987068919389056,0.21395881812526846,0.0
1305.0,normal,0.569822248816466,15.519783944396169,24.50435478996041,0.0,0.0
1305.0,compromised,0.19444242491489766,24.999590190465984,13.995794600276446,0.08151810762998726,0.08731155083631285
1306.0,normal,0.1422420475853717,14.50781116536367,21.503608245820786,0.0,0.0
1306.0,compromised,0.8707685411389844,9.003612007068488,24.997891401243894,0.05826007539511307,-0.004034719735800243
1307.0,normal,0.22473334909419523,17.990343631369914,31.992245223630245,0.0,0.0
1307.0,compromised,0.2021954531695454,18.50607034734148,16.997883925798238,0.0,0.01570976076877326
1308.0,normal,0.07993256888397553,10.01253353427318,24.000044772578796,0.0,0.0
1308.0,compromised,0.41899371019577963,12.000654820424808,21.011844448928425,0.028704626926788775,0.002617529680321031
1309.0,normal,0.3615951015689346,11.491270806895727,24.49098030477928,0.0,0.0
1309.0,compromised,0.6670801960195237,12.495107307076607,17.51448574415226,-0.00248641936035678,0.015106988372758302
1310.0,normal,0.1414248828195367,41.49235040692557,26.50992066561434,0.0,0.0
1310.0,compromised,0.2948425149946342,25.99979907063509,28.995147750561323,0.2011421340003964,0.0
1311.0,normal,0.19283346229525405,15.485121147797999,24.008889522565887,0.0,0.0
1311.0,compromised,0.8922584920612994,14.999635456233772,23.51238260525264,0.04763903527263723,-0.005018681417007434
1312.0,normal,0.40180750348838573,18.01168537639377,28.00270704923858,0.0,0.0
1312.0,compromised,0.6234814427381318,22.490266460858148,28.986932383577773,0.0038045737695190447,0.0
1313.0,normal,0.15491824906769153,11.009925315382501,28.518362284182267,0.0,0.0
1313.0,compromised,0.7985063237710149,75.98563809190746,60.998347853438986,0.17385038248141627,0.0
1314.0,normal,0.3143803866872939,6.996601438435402,22.01092651154629,0.0,0.0
1314.0,compromised,1.2583661621461442,24.015220611302784,39.50198408870122,-0.012248529520838805,-0.009016673224161205
1315.0,normal,0.13247075076391104,12.498042169287809,24.497144347128238,0.0,0.0
1315.0,compromised,0.5195220142901469,18.000277161753736,31.984736552461296,0.25338063105763803,0.22151465933696837
1316.0,normal,0.35643283759268984,11.995132871197828,25.503605798820406,0.0,0.0
1316.0,compromised,0.8772566023029387,14.997128264038292,23.489235901067975,0.026268101312304427,0.009691184615502765
1317.0,normal,0.1051154637432199,16.509354032569963,18.502846614677754,0.0,0.0
1317.0,compromised,0.4877174172934317,23.019927492568954,42.99788155378815,0.29810159149169696,0.294914665853489
1318.0,normal,0.42073459586995887,9.490642524966335,9.020574737780684,0.0,0.0
1318.0,compromised,1.038157461117224,34.98977102838629,35.50994307562562,0.07440284741173943,0.06606178406791721
1319.0,normal,0.18663102106745316,11.9911958531949,21.485817923840354,0.0,0.0
1319.0,compromised,0.3129192738094962,9.996718950016295,18.49498045571249,0.06231036069642493,0.0
1320.0,normal,0.28406350502224353,11.999326085784036,18.005590545423058,0.0,0.0
1320.0,compromised,0.48849680891313935,16.99313037140155,19.519039441323468,0.0,0.13120245033499237
1321.0,normal,0.10239088988879126,17.01185424306066,26.001077241330083,0.0,0.0
1321.0,compromised,0.5790138354121339,16.50739064988083,38.00078930716039,0.0,0.0
1322.0,normal,0.8373020925111041,14.016089694778398,22.022729389713007,0.0,0.0
1322.0,compromised,0.8724264689372018,16.005667926332833,20.49505484544451,0.06406424879422731,0.04731915829759863
1323.0,normal,0.7466087510112679,12.474280440710245,28.502066761394854,0.0,0.0
1323.0,compromised,0.2336350075108019,25.01340302008606,18.98852124691006,0.1087709128863677,0.06671921291454024
1324.0,normal,0.31733127099584985,10.499070394585146,21.002101243798233,0.0,0.0
1324.0,compromised,0.23117005394278256,16.986537777820836,23.513636190230397,0.014907201544047597,-0.004592871568264831
1325.0,normal,0.13752142293602831,13.506349914319348,18.018600331211054,0.0,0.0
1325.0,compromised,0.21677592099447868,10.509954444736433,27.00162102151041,0.06535288944716881,0.02147251144115274
1326.0,normal,0.11757707859540908,17.003950457484574,16.498633857189073,0.0,0.0
1326.0,compromised,0.13671264271453923,29.008211987799893,29.020024328297733,0.0,0.0
1327.0,normal,0.10039292226591881,15.491346052831561,26.49853355995341,0.0,0.0
1327.0,compromised,1.064848200493278,22.511710457028023,14.48940828809245,0.1811116607357568,0.18801789558633247
1328.0,normal,0.15962786038288887,10.004489197503904,26.495305892711173,0.0,0.0
1328.0,compromised,0.25375162289838515,17.998049987755255,15.003823134164886,0.0,0.14564062300771216
1329.0,normal,0.15494672850228458,20.99922252999638,20.985374492029276,0.0,0.0
1329.0,compromised,0.6766440553896147,17.99553395948022,21.98889480980345,0.005372816908071251,0.0
1330.0,normal,0.14089398519876595,12.493680851216808,16.012409434866477,0.0,0.0
1330.0,compromised,0.8959769916054217,22.488717259673987,24.51212518620434,0.0,0.0
1331.0,normal,0.33964752858944547,12.509275633463758,21.501931611072017,0.0,0.0
1331.0,compromised,1.153809020816821,24.664446602043316,43.29814594904938,0.36018432608389467,0.23692955092285967
1332.0,normal,0.7234057414096289,12.51151295042516,28.500449931232662,0.0,0.0
1332.0,compromised,1.4237308204234524,26.480218616334994,33.9876006431841,0.07164749060913261,0.0
1333.0,normal,0.12150734687353336,20.493353378136607,21.502186953796006,0.0,0.0
1333.0,compromised,0.16164748776718496,27.00354086590797,17.99309213940714,0.0,0.0
1334.0,normal,0.10223911409788183,16.486883309030254,28.49727619169658,0.0,0.0
1334.0,compromised,0.43104640093388136,8.984413561765844,24.489260104972463,0.0,0.10106568972351813
1335.0,normal,0.30355610041461717,28.005780223076208,16.518303595508133,0.0,0.0
1335.0,compromised,0.7718584387294002,50.004925485341495,53.98791061142909,0.145764672009304,0.11925391036284673
1336.0,normal,0.07247214056169897,9.001349647803684,18.498336478634666,0.0,0.0
1336.0,compromised,0.6816166487784006,15.992251718057773,31.496352335155112,0.03354100780416147,0.0
1337.0,normal,0.16853761892365304,14.99730233825805,18.495662657772463,0.0,0.0
1337.0,compromised,0.8096153524427901,11.00667072836069,33.00052104700985,0.07310034805651777,0.08436165282261875
1338.0,normal,0.31551781865073414,28.015759762828278,38.50894823964328,0.0,0.0
1338.0,compromised,0.6654916848383803,15.991880132904026,14.492294529815133,-0.010853733028599852,0.0015024693687376127
1339.0,normal,0.1550624880398911,23.498408243275215,18.504872110176088,0.0,0.0
1339.0,compromised,0.3600532462469498,39.003925126519,18.498792464699,0.0,0.17230166772960864
1340.0,normal,0.2750836517567228,7.996957311483377,15.004050052178357,0.0,0.0
1340.0,compromised,0.7394873493409028,14.663005921970917,23.00271325777411,0.0,0.0
1341.0,normal,0.056457547208286746,29.006946294487268,25.490043164117157,0.0,0.0
1341.0,compromised,0.2517856733071905,25.001195143683752,19.009504282335705,0.10974431440804941,0.06872128683054006
1342.0,normal,0.10581325358636659,22.523763833749058,22.983738738400717,0.0,0.0
1342.0,compromised,0.6866448945173603,17.99185854824949,45.50072416414272,0.0,0.0
1343.0,normal,0.23621506744901394,37.01245378314352,28.98157621789816,0.0,0.0
1343.0,compromised,0.6704141203551518,26.994002404236355,26.988068927339118,0.012712717596715876,-0.008179550645155435
1344.0,normal,0.14098399578877702,17.989689845590505,20.995280394287306,0.0,0.0
1344.0,compromised,0.11155875376245296,15.502063021328354,27.506100949191147,0.13078340423471618,0.06503246859908382
1345.0,normal,0.3051156374922159,6.000785041893916,24.003380287274435,0.0,0.0
1345.0,compromised,1.0120150443205604,25.505170575624298,27.516872943730743,0.03323881312781904,0.0
1346.0,normal,0.1758529070049345,6.998509178200746,25.00538437037504,0.0,0.0
1346.0,compromised,1.192100029436693,14.49253420820921,36.512757045774286,0.053871659270145145,0.06421310057082444
1347.0,normal,0.3091880038020017,12.013161535466717,14.513056328145712,0.0,0.0
1347.0,compromised,0.4548801216018278,21.505788137461177,24.013214779050013,0.0,0.01765891299434383
1348.0,normal,0.7835986584570949,16.520670130676372,27.008862978724824,0.0,0.0
1348.0,compromised,0.7335344306105296,23.9985322108975,27.487056359643844,0.0,0.08209267170814051
1349.0,normal,0.2595275613851905,7.017450409934122,23.007519244380955,0.0,0.0
1349.0,compromised,0.6503765481312017,33.0047673633869,42.9998811954291,0.08848093197601535,0.08900291356560194
1350.0,normal,0.18275319395770642,9.486709278097695,22.498350831169564,0.0,0.0
1350.0,compromised,0.47331800730743634,22.99431910149341,43.00059567101659,0.0,0.30400011940948174
1351.0,normal,0.20675795859293275,20.007174125728923,14.499327643008902,0.0,0.0
1351.0,compromised,0.6573159796499484,26.990599941220413,27.00013730939897,0.010162828635096693,-0.02270460358440956
1352.0,normal,1.2425916384681523,5.50500296844773,20.50347714370125,0.0,0.0
1352.0,compromised,0.4265268660653531,14.000368044555628,26.983365395744276,0.12674798533894963,0.07689194799442221
1353.0,normal,0.22157002171056256,4.498589721388475,17.488066776497206,0.0,0.0
1353.0,compromised,0.9403497754886289,22.479420167425843,40.49890140159132,0.08076654044850758,0.09381788195605374
1354.0,normal,0.22097190402049774,12.997423657851805,16.503169407425787,0.0,0.0
1354.0,compromised,0.41039120454707195,14.506209657710748,22.51393997868981,0.03410783574979537,0.007758424575472719
1355.0,normal,0.12375415716803796,19.504847824910737,24.48992875544469,0.0,0.0
1355.0,compromised,1.3720597484375752,22.001873222116487,60.01073562937453,0.22037297604927322,0.0
1356.0,normal,0.2780370972075088,17.995692157269193,17.99950073193464,0.0,0.0
1356.0,compromised,0.8927990115194087,16.5060894536239,18.012054739997378,0.19494430769068175,0.0
1357.0,normal,0.3585236737755592,0.011966800382273,0.01380197108042914,0.0,0.0
1357.0,compromised,0.12288538837313913,35.48211967890936,25.011587441827068,0.0,0.08777866201015606
1358.0,normal,0.11684438315826111,17.979695268810158,26.011640010141964,0.0,0.0
1358.0,compromised,0.7229959909680698,10.515775609773057,28.48369447565783,0.0,0.001851103126821253
1359.0,normal,0.30703103934307446,24.503002631275233,19.519264591047847,0.0,0.0
1359.0,compromised,0.9306878081563577,21.01034889086085,37.989829787061666,0.0,0.2782043385198253
1360.0,normal,0.12716198862808797,44.99332532602621,26.5089191734892,0.0,0.0
1360.0,compromised,0.5655416792593643,43.492227418698704,34.6747047218238,0.0,0.0
1361.0,normal,0.2435223163135581,17.01357469059766,24.005400492414335,0.0,0.0
1361.0,compromised,0.2466879600315005,39.00300783577495,24.979855812485365,0.0,0.0
1362.0,normal,0.07663014856391286,36.508983202676795,27.98694632801069,0.0,0.0
1362.0,compromised,1.063420329938533,24.987708540365322,22.493317401428136,0.11321261596533579,0.0
1363.0,normal,0.3270478002933977,11.008031048828885,16.4942222271013,0.0,0.0
1363.0,compromised,0.27266239727390457,46.999851927308114,28.49426670260025,0.08569248809157401,0.0
1364.0,normal,0.20818370211785608,10.50358924811465,22.990436859089407,0.0,0.0
1364.0,compromised,0.8843468054208599,15.494727525267274,20.49656365102265,0.05322934092862044,0.0
1365.0,normal,0.15475993401865482,21.009871602807095,14.004992347434216,0.0,0.0
1365.0,compromised,0.10540082247794146,40.493701758855494,20.489010104636773,0.05171445115862233,0.016183489968570858
1366.0,normal,0.3277876182656084,13.026881603261062,25.491946588135573,0.0,0.0
1366.0,compromised,0.5086415968835856,29.99976962826963,36.989766285389365,0.2715531818787694,0.27329140212722997
1367.0,normal,0.3930791477238754,10.50258394649156,30.50160176833199,0.0,0.0
1367.0,compromised,1.3885627214047584,15.50215690022328,28.98841021160786,0.0,-0.010219579165314985
1368.0,normal,0.3765417248127828,10.51535492332755,19.500935735475565,0.0,0.0
1368.0,compromised,0.2473446107168725,14.992631935956846,23.9875764687835,0.0,0.06776448273028894
1369.0,normal,0.12409940189106354,9.504503457641638,18.498766227144944,0.0,0.0
1369.0,compromised,0.9538926749586887,15.00416842603355,16.499173818182857,0.0,0.10284330203287104
1370.0,normal,0.26442302099190323,0.001129916396551919,0.016463255095741577,0.0,0.0
1370.0,compromised,0.933574140483298,32.00421486783938,26.991677107923902,0.0,0.10347475515050344
1371.0,normal,0.3165246162718638,7.991742656563613,13.494920984484958,0.0,0.0
1371.0,compromised,0.6553135536224285,15.974847825808512,14.479879003739144,0.0,0.006072494546282926
1372.0,normal,0.7349507146075331,12.502028565387265,28.477193179430344,0.0,0.0
1372.0,compromised,0.1369169787532576,17.993893046345534,18.01778026901797,0.2488175389518778,0.16466442831184644
1373.0,normal,0.19892075120074432,12.002844368358785,21.507464913462698,0.0,0.0
1373.0,compromised,0.7834542156934883,14.988947132551786,16.00138578810732,0.00600043786934853,-0.002510947680418469
1374.0,normal,0.3131099483817175,19.996128675941126,20.004474924636725,0.0,0.0
1374.0,compromised,0.912826618523991,30.997331202702387,31.9932129283391,0.050506883264475645,0.0
1375.0,normal,0.15009291404795147,19.528183679623297,19.01513201040938,0.0,0.0
1375.0,compromised,0.7025405059570823,25.994494782363432,23.01900683486853,-0.005710084928781203,0.0
1376.0,normal,0.1046266385325406,15.515137375276653,26.514044418393546,0.0,0.0
1376.0,compromised,1.4658394769130756,43.50125325187708,60.98893258469296,0.0,0.0
1377.0,normal,0.23061309150242734,12.996773379293613,15.51970496827008,0.0,0.0
1377.0,compromised,0.49930675679394043,18.000500765218096,31.9929407241612,0.0,0.22438392258609163
1378.0,normal,0.4882162159725828,10.514049768646812,22.50482353285194,0.0,0.0
1378.0,compromised,0.23895657518115845,26.00310515456233,29.001656665607438,0.16386155676639563,0.030764244528514968
1379.0,normal,0.28233641278522525,13.516562219350966,19.509539995422287,0.0,0.0
1379.0,compromised,1.461952763595445,13.01132151934071,9.001660943241939,0.015353846311641986,-0.012399699952047698
1380.0,normal,0.15887949119087966,34.015498702124866,26.010117910729743,0.0,0.0
1380.0,compromised,0.8581371292109917,12.020199717498514,33.49705611247534,0.0,0.0
1381.0,normal,0.21683839930239018,14.996774741166902,16.507779323759998,0.0,0.0
1381.0,compromised,0.3902075878194622,22.684226391793782,28.67045179133236,-0.01810179145778988,0.012357300734029077
1382.0,normal,0.3085245305063254,12.007655232834244,15.002695244425803,0.0,0.0
1382.0,compromised,0.2915668255660821,16.987679898602895,14.989394385172334,0.0,0.011588220634602343
1383.0,normal,0.28747480304947126,14.498719666641403,19.990387168646528,0.0,0.0
1383.0,compromised,0.8190129197567015,9.989719918722837,31.000140825165698,0.026855271635367974,0.0
1384.0,normal,0.1419468249038417,19.497476728011065,18.998360652078272,0.0,0.0
1384.0,compromised,0.4196028570084066,21.00310450931358,24.519609082851247,0.19442751652652207,0.19241389368727266
1385.0,normal,0.28125829573497685,14.496395954450682,24.51127704557631,0.0,0.0
1385.0,compromised,0.8793742593292361,50.48404700545717,24.48424939163992,0.0,-0.011029367410533791
1386.0,normal,0.08540348728795223,15.981729625939382,30.996439083833863,0.0,0.0
1386.0,compromised,0.32268203132914736,10.001540740746636,18.507947051230705,0.0,-0.014024326280828734
1387.0,normal,0.1678096670581636,47.49672077950685,35.475628729280835,0.0,0.0
1387.0,compromised,0.9768889049443634,11.003384168207491,21.989430909727233,0.1720970219625486,0.1724493397418506
1388.0,normal,0.3383459109661456,55.987415426067834,33.49700120554232,0.0,0.0
1388.0,compromised,1.9956067001436786,12.504323334182175,13.98748135609214,0.08465643003080464,0.06918685461709406
1389.0,normal,0.4538466341844139,34.50163948129136,25.48343129313267,0.0,0.0
1389.0,compromised,0.7156007123679256,10.512616454968189,28.506249524449775,0.08158597498816984,0.0
1390.0,normal,0.1842712817276908,10.49258338382318,22.99531121864852,0.0,0.0
1390.0,compromised,0.09331731963888869,31.98071860306304,27.99099197899125,0.06463043805240304,0.07597717608524591
1391.0,normal,0.16897943060673074,17.00260690234086,33.98504832205685,0.0,0.0
1391.0,compromised,0.41134729109881846,11.48638814248885,22.993725002146046,0.004024082874963436,-0.007793429913138029
1392.0,normal,0.12545025909468743,12.510760422140908,16.49482537664031,0.0,0.0
1392.0,compromised,0.30076797701324554,10.494446487056656,21.504721358747474,0.0,0.13220142457530482
1393.0,normal,0.5306780539734197,24.48801560936127,36.51077597127668,0.0,0.0
1393.0,compromised,1.0839658078933136,18.000414372388992,20.002887238860005,0.45998017671222124,0.0
1394.0,normal,0.3088130083361576,6.982584977216049,22.006210304135816,0.0,0.0
1394.0,compromised,0.9528405556189494,58.148351121708345,53.1604575498816,0.1318248380196648,0.08965976780452727
1395.0,normal,0.2348299896451495,8.008009135618252,19.004588710234202,0.0,0.0
1395.0,compromised,0.22226908779003948,25.005921369546826,18.985452587052634,0.0,0.08277216208865303
1396.0,normal,0.5204500963129735,24.488484212714198,36.51647231355074,0.0,0.0
1396.0,compromised,0.6371771167275071,2.536224092430589,33.51268082781213,0.0125344109863571,0.013896179162593945
1397.0,normal,0.06675472672156207,29.001191549422824,26.98231095939,0.0,0.0
1397.0,compromised,0.6331967393205693,50.008394183580876,38.496704686587,0.25438002671060683,0.09406708094650976
1398.0,normal,0.28316051165614264,7.012521216952177,23.01227214599219,0.0,0.0
1398.0,compromised,0.290031322739357,16.998729942829236,17.99410325415338,0.023436682938711748,-0.004528828316948366
1399.0,normal,0.4156535039235027,11.001244306289086,17.511964127154627,0.0,0.0
1399.0,compromised,1.0152197657223643,14.506160213996829,30.518417185692194,-0.009633452770134379,0.0
1400.0,normal,0.1930751914440532,12.982274037397085,21.996073334427038,0.0,0.0
1400.0,compromised,0.22732740248435018,5.003612900533393,17.504341709556098,0.0,0.39833380724194317
1401.0,normal,0.7419506297086514,6.020131699142727,20.51730492570456,0.0,0.0
1401.0,compromised,0.7984776961835004,10.020802677043777,30.99297701352133,0.0,0.024019526967570985
1402.0,normal,0.28959918909394333,7.01263469409179,21.99446085103929,0.0,0.0
1402.0,compromised,0.6849514979253533,11.011281171085443,19.511614049139634,0.08720519433755367,0.10468375816811992
1403.0,normal,0.2831215541614635,10.48671766125858,18.98631105737825,0.0,0.0
1403.0,compromised,0.925766031812934,30.98915558370236,32.00140515393064,0.0,0.012521388483475617
1404.0,normal,0.12754257272797775,16.483559498114484,31.497403745172186,0.0,0.0
1404.0,compromised,0.8594085980104591,65.50969688099073,47.00550210426946,0.008819359371784274,-0.0012635019815305912
1405.0,normal,0.1496570415332874,15.497842481037047,15.495400739569051,0.0,0.0
1405.0,compromised,0.37614864293186084,14.513813970007117,24.987477642797813,-0.000744079069814593,0.0
1406.0,normal,0.06979830772458212,29.001568567047947,25.492997001371076,0.0,0.0
1406.0,compromised,0.3135441679869988,16.987538259339985,25.007822173835837,0.15779231558912707,0.13001822111661446
1407.0,normal,0.121367696115441,6.50464908157138,19.99926040334345,0.0,0.0
1407.0,compromised,1.590889872650547,10.662009678907674,28.32582217319245,0.0,0.0056219797347592335
1408.0,normal,0.2939244507212152,17.995543711466638,20.99051234513043,0.0,0.0
1408.0,compromised,0.7190912961577163,10.491993642524408,28.49102309773524,0.09275548585007204,0.0
1409.0,normal,0.13471771323642528,13.492407590335109,18.008329724651613,0.0,0.0
1409.0,compromised,0.8694494277661533,15.492838278687724,20.48538286087413,0.03695127356812569,-0.007530162706657684
1410.0,normal,0.1810461211817491,11.012769685143518,22.998606631712768,0.0,0.0
1410.0,compromised,0.9690577523455234,0.024638058589260287,-0.020071095147182874,0.0030695595920136195,0.0
1411.0,normal,0.11256678416675317,8.49719886251879,21.49290574807484,0.0,0.0
1411.0,compromised,0.3652398693183904,30.500457167434753,32.49575527807331,0.0016213973992258801,0.0
1412.0,normal,0.13925294559753923,34.996910733451166,24.996668451447736,0.0,0.0
1412.0,compromised,0.7234621167624782,20.50099058070202,23.49997492638007,0.10550407817215522,0.0
1413.0,normal,0.17422918978704516,8.478864111133296,10.502306607919524,0.0,0.0
1413.0,compromised,0.35688460599821936,10.491459115254074,19.490765902434678,0.00789414014444003,0.01039842123769365
1414.0,normal,0.4093541849386603,13.498254383325149,24.501522341009405,0.0,0.0
1414.0,compromised,1.1843616385799933,6.991186403303332,23.500007115870325,0.23187791417908946,0.0
1415.0,normal,0.27515409545789465,8.019588018140286,15.00521258250971,0.0,0.0
1415.0,compromised,0.42748063259294794,26.511520250900237,27.98397501774557,0.014504373907305572,0.0016728958269740287
1416.0,normal,0.12667542920525884,9.50607652937946,22.5036671861852,0.0,0.0
1416.0,compromised,0.972084349747306,58.175606283103974,53.182271369806415,0.13040779693505108,0.10342277123747771
1417.0,normal,0.4919465414144604,6.991177782177915,6.985500054894313,0.0,0.0
1417.0,compromised,0.9974921088058208,13.997539370057732,19.50540529115104,0.0,0.0
1418.0,normal,0.350158318477986,16.976412153325356,18.48860405182758,0.0,0.0
1418.0,compromised,0.07364523895301654,12.010709896635193,33.49533113324591,0.010759167412082918,0.014581501584922149
1419.0,normal,0.19487204178158307,11.026123368275039,25.997773830183828,0.0,0.0
1419.0,compromised,0.24113081982364498,24.999769713101234,19.003629388098915,0.0993725147287603,0.0645047182698286
1420.0,normal,0.17765688792751125,14.515184501468342,30.492465270276444,0.0,0.0
1420.0,compromised,0.8789875799296117,14.999281696975114,23.49112014930001,0.01068073010769863,0.0
1421.0,normal,0.6143081059973393,10.01485075963379,20.006217664257587,0.0,0.0
1421.0,compromised,1.4716861093091864,13.00249752076508,8.996823672508738,0.0,-0.01198501005490424
1422.0,normal,0.40162889323520734,16.985907973146784,17.025275365179613,0.0,0.0
1422.0,compromised,1.8089491383434717,20.990700941235787,26.515532324633458,0.0,0.0
1423.0,normal,0.2138849966431768,13.01336374785683,16.510663440985894,0.0,0.0
1423.0,compromised,1.4155832802227806,7.495323977966141,32.501046383219524,0.0594004051291811,0.08011443360368545
1424.0,normal,0.23963059560464273,18.507231019250227,20.486928682932678,0.0,0.0
1424.0,compromised,0.9659333116513185,0.020361306276146657,0.01882823437060352,0.004160635513499182,0.005354033085323283
1425.0,normal,0.25413188530064107,12.995627739393877,26.493143053912164,0.0,0.0
1425.0,compromised,0.555794423547353,10.49867881348683,16.51941129999435,0.0,0.13273539756610664
1426.0,normal,0.7526931841268335,12.491054483267186,28.510200831942573,0.0,0.0
1426.0,compromised,0.30725792791252426,32.97937659605926,33.9925606491988,0.14213454687276084,0.09349607523033121
1427.0,normal,0.09923032283627356,30.502652376895586,17.502845028693308,0.0,0.0
1427.0,compromised,0.7060832026603621,16.010212310053713,18.505169981426963,0.23793433665823074,0.16978680345771177
1428.0,normal,0.26327296933488914,19.500855455990262,36.500374334114966,0.0,0.0
1428.0,compromised,0.3072234702712876,16.996777525142257,14.988292343248062,-0.0007902202071192184,0.014211662054057864
1429.0,normal,0.22820888929450456,10.996307835162959,25.99445904140937,0.0,0.0
1429.0,compromised,0.6861593928944467,11.00704862453768,19.488083566339384,0.13179824139132976,0.13188667051406205
1430.0,normal,0.37404426088821313,12.998358097552135,16.50811163894351,0.0,0.0
1430.0,compromised,0.46512507458369357,16.998537460416674,21.021543300680484,0.0,0.2869529489136059
1431.0,normal,0.1131524510857978,8.99419426024192,28.00053879028381,0.0,0.0
1431.0,compromised,0.7058320441621924,22.002857453900734,31.990302484032,0.042161223632085416,0.0373803995449119
1432.0,normal,0.5284725038583942,13.012232302319468,-0.008651950324500954,0.0,0.0
1432.0,compromised,0.407753463188704,45.00104044989128,20.484389552623497,0.3986973963479065,0.36417439937987023
1433.0,normal,0.14550643156502413,41.51294429154654,29.498241372981962,0.0,0.0
1433.0,compromised,0.43239784801546005,12.006576357523311,32.018394476895715,0.008681969897566717,-0.012601065124182164
1434.0,normal,0.3978845420360249,0.0011351402710666541,-0.0014375442205521608,0.0,0.0
1434.0,compromised,0.33791551216573573,9.996307234170331,15.504929625652059,0.0,0.0
1435.0,normal,0.24411929685909248,40.999879434824436,29.98521494306758,0.0,0.0
1435.0,compromised,1.1554165140408894,9.497100490303783,29.018462983205698,0.0,0.19538855924491885
1436.0,normal,0.13858624646793685,14.001856749396739,21.012686107796597,0.0,0.0
1436.0,compromised,0.31769613531009666,10.013993660741846,18.489276471214005,0.06428803672493198,-0.012515243881067466
