s1 packet_in: 104, packet_out: 104, ratio: 1.00
s2 packet_in: 805, packet_out: 805, ratio: 1.00
s3 packet_in: 799, packet_out: 799, ratio: 1.00
s4 packet_in: 49, packet_out: 49, ratio: 1.00
s5 packet_in: 57, packet_out: 57, ratio: 1.00
s6 packet_in: 154, packet_out: 154, ratio: 1.00
s7 packet_in: 462, packet_out: 462, ratio: 1.00
s8 packet_in: 26, packet_out: 26, ratio: 1.00
s9 packet_in: 558, packet_out: 558, ratio: 1.00
s10 packet_in: 19, packet_out: 19, ratio: 1.00
s11 packet_in: 32, packet_out: 32, ratio: 1.00
s12 packet_in: 46, packet_out: 46, ratio: 1.00
s13 packet_in: 9, packet_out: 9, ratio: 1.00
s14 packet_in: 753, packet_out: 753, ratio: 1.00
s15 packet_in: 19, packet_out: 19, ratio: 1.00
s16 packet_in: 164, packet_out: 164, ratio: 1.00
s17 packet_in: 218, packet_out: 218, ratio: 1.00
s18 packet_in: 376, packet_out: 376, ratio: 1.00
s19 packet_in: 802, packet_out: 802, ratio: 1.00
s20 packet_in: 15, packet_out: 15, ratio: 1.00
s21 packet_in: 59, packet_out: 59, ratio: 1.00
s22 packet_in: 20, packet_out: 20, ratio: 1.00
s23 packet_in: 373, packet_out: 373, ratio: 1.00
s24 packet_in: 25, packet_out: 25, ratio: 1.00
s25 packet_in: 64, packet_out: 64, ratio: 1.00
s26 packet_in: 87, packet_out: 174, ratio: 2.00
s27 packet_in: 570, packet_out: 570, ratio: 1.00
s28 packet_in: 737, packet_out: 737, ratio: 1.00
s29 packet_in: 488, packet_out: 488, ratio: 1.00
s30 packet_in: 812, packet_out: 812, ratio: 1.00
s31 packet_in: 808, packet_out: 808, ratio: 1.00
s32 packet_in: 799, packet_out: 799, ratio: 1.00
s33 packet_in: 812, packet_out: 812, ratio: 1.00
s34 packet_in: 805, packet_out: 805, ratio: 1.00
s35 packet_in: 810, packet_out: 810, ratio: 1.00
s36 packet_in: 41, packet_out: 41, ratio: 1.00
s37 packet_in: 40, packet_out: 40, ratio: 1.00
s38 packet_in: 486, packet_out: 486, ratio: 1.00
s39 packet_in: 255, packet_out: 255, ratio: 1.00
s40 packet_in: 354, packet_out: 354, ratio: 1.00
s41 packet_in: 81, packet_out: 81, ratio: 1.00
s42 packet_in: 23, packet_out: 23, ratio: 1.00
s43 packet_in: 5, packet_out: 5, ratio: 1.00
s44 packet_in: 12, packet_out: 12, ratio: 1.00
s45 packet_in: 70, packet_out: 70, ratio: 1.00
s46 packet_in: 629, packet_out: 629, ratio: 1.00
s47 packet_in: 811, packet_out: 811, ratio: 1.00
s48 packet_in: 245, packet_out: 245, ratio: 1.00
s49 packet_in: 813, packet_out: 813, ratio: 1.00
s50 packet_in: 811, packet_out: 811, ratio: 1.00
s51 packet_in: 54, packet_out: 54, ratio: 1.00
s52 packet_in: 805, packet_out: 805, ratio: 1.00
s53 packet_in: 390, packet_out: 390, ratio: 1.00
s54 packet_in: 807, packet_out: 807, ratio: 1.00
s55 packet_in: 76, packet_out: 76, ratio: 1.00
s56 packet_in: 811, packet_out: 811, ratio: 1.00
s57 packet_in: 105, packet_out: 105, ratio: 1.00
s58 packet_in: 172, packet_out: 172, ratio: 1.00
s59 packet_in: 94, packet_out: 94, ratio: 1.00
s60 packet_in: 128, packet_out: 128, ratio: 1.00
s61 packet_in: 803, packet_out: 803, ratio: 1.00
s62 packet_in: 803, packet_out: 803, ratio: 1.00
s63 packet_in: 803, packet_out: 803, ratio: 1.00
s64 packet_in: 802, packet_out: 802, ratio: 1.00
s65 packet_in: 812, packet_out: 812, ratio: 1.00
s66 packet_in: 199, packet_out: 199, ratio: 1.00
s67 packet_in: 11, packet_out: 11, ratio: 1.00
s68 packet_in: 52, packet_out: 52, ratio: 1.00
s69 packet_in: 18, packet_out: 18, ratio: 1.00
s70 packet_in: 6, packet_out: 6, ratio: 1.00
s71 packet_in: 96, packet_out: 96, ratio: 1.00
s72 packet_in: 824, packet_out: 824, ratio: 1.00
s73 packet_in: 803, packet_out: 803, ratio: 1.00
s74 packet_in: 807, packet_out: 807, ratio: 1.00
s75 packet_in: 811, packet_out: 811, ratio: 1.00
s76 packet_in: 97, packet_out: 97, ratio: 1.00
s77 packet_in: 814, packet_out: 814, ratio: 1.00
s78 packet_in: 814, packet_out: 814, ratio: 1.00
s79 packet_in: 115, packet_out: 115, ratio: 1.00
s80 packet_in: 807, packet_out: 807, ratio: 1.00
s81 packet_in: 6, packet_out: 6, ratio: 1.00
s82 packet_in: 643, packet_out: 643, ratio: 1.00
s83 packet_in: 112, packet_out: 112, ratio: 1.00
