experiment,label,SPI_max_pairwise_distance,PFSI_max_pairwise_distance,TFSI_max_pairwise_distance,PPR_max_pairwise_distance,PPD_max_pairwise_distance
29.0,compromised,0.9279,63.5,58.0,0.07,0.07
30.0,normal,0.369,29.5,40.0,0.0,0.0
30.0,compromised,0.2314,58.0,91.0,0.1200000000000001,0.12
31.0,normal,0.5878,42.0,46.5,0.0,0.0
31.0,compromised,0.1988,106.0,81.5,0.1599999999999999,0.16
32.0,normal,0.391,139.0,126.0,0.0,0.0
32.0,compromised,0.4253999999999999,33.5,46.0,0.3700000000000001,0.37
33.0,normal,0.3098999999999999,86.0,80.5,0.0,0.0
33.0,compromised,0.3996,45.5,28.5,0.02,0.02
34.0,normal,0.8573,25.0,19.5,0.0,0.0
34.0,compromised,0.5749,17.0,31.0,0.02,0.02
35.0,normal,0.513,42.0,42.0,0.0,0.0
35.0,compromised,0.4722,43.0,58.5,0.1100000000000001,0.07
36.0,normal,0.3733999999999999,78.5,49.0,0.0,0.0
36.0,compromised,0.4109,18.0,37.0,0.01,0.0
37.0,normal,0.3454,49.5,78.0,0.0,0.0
37.0,compromised,0.8899,63.0,64.0,0.0,0.0
38.0,normal,0.527,73.5,77.5,0.0,0.0
38.0,compromised,0.5332,74.5,85.5,0.1899999999999999,0.16
39.0,normal,0.3548,66.0,70.5,0.0,0.0
39.0,compromised,0.9474,37.67,39.33,0.09,0.03
40.0,normal,0.2148,90.5,126.5,0.0,0.0
40.0,compromised,0.3983,27.5,51.5,0.06,0.06
41.0,normal,0.5166,48.5,57.0,0.0,0.0
41.0,compromised,0.5433,23.0,25.5,0.1499999999999999,0.15
42.0,normal,0.2599,72.5,96.0,0.0,0.0
42.0,compromised,0.3915,28.5,45.5,0.01,0.01
43.0,normal,0.3622999999999999,57.5,53.5,0.0,0.0
43.0,compromised,4.583,29.0,60.5,0.02,0.0
44.0,normal,0.4317,58.5,61.0,0.0,0.0
44.0,compromised,0.7473,47.0,39.5,0.02,0.02
45.0,normal,0.7286999999999999,46.5,32.5,0.0,0.0
45.0,compromised,0.842,21.5,61.0,0.03,0.01
46.0,normal,0.318,75.0,59.5,0.0,0.0
46.0,compromised,0.5879,80.0,69.0,0.0,0.0
47.0,normal,0.269,42.0,68.0,0.0,0.0
47.0,compromised,0.9349,69.0,72.5,0.09,0.09
48.0,normal,0.4919,24.0,38.5,0.0,0.0
48.0,compromised,5.5805,26.0,65.0,0.05,0.03
49.0,normal,0.7049,34.0,36.0,0.0,0.0
49.0,compromised,1.1545,26.0,37.5,0.0,0.0
50.0,normal,0.2992,59.0,64.0,0.0,0.0
50.0,compromised,0.2994,33.5,31.5,0.0,0.0
51.0,normal,0.1810321941835176,76.48723985752342,47.490325991644795,0.0,0.0
51.0,compromised,1.036579688535167,55.18845593294423,67.32922321666288,0.0,0.0
52.0,normal,0.5990988858749813,52.48884859318056,56.49697449094581,0.0,0.0
52.0,compromised,0.9173264487013962,78.33229101501024,64.34286035674955,0.0,0.10206639303824327
53.0,normal,0.18505393889722976,76.49676336175656,47.50756460037995,0.0,0.0
53.0,compromised,1.1064361886617733,75.50117983625579,68.5048330501925,0.041610424315382415,0.0
54.0,normal,0.42861664502921426,58.504491712863654,61.00016064423709,0.0,0.0
54.0,compromised,0.8346692104558516,21.500480357263232,60.990592193257115,0.022355587876279545,0.0282866772699846
55.0,normal,0.3186194900129326,75.01114019600938,59.4970557677065,0.0,0.0
55.0,compromised,0.5241669884642945,74.4853599018314,85.50616493307525,0.20713736329875435,0.0
56.0,normal,0.7295964083219519,46.490170485843024,32.501989390839086,0.0,0.0
56.0,compromised,0.5251160832040392,74.4902160300277,85.49838135568514,0.18985640547965424,0.0
57.0,normal,0.6125464295873843,52.49837790569284,56.49178345978464,0.0,0.0
57.0,compromised,0.6960170766820207,69.01358726700872,44.98862655636726,0.0006264229031114513,0.006967054706291195
58.0,normal,0.5365052857942965,73.49633392829169,77.48639715310611,0.0,0.0
58.0,compromised,1.27655808721176,40.998297700185766,76.51267959330005,0.002102273224676334,0.0013977473141486797
59.0,normal,0.31758753653886207,49.50078749105784,78.02991176879952,0.0,0.0
59.0,compromised,0.6711602074979965,68.99815740915888,44.98826535316026,-0.008131774129407791,0.0
60.0,normal,0.46007984186538664,66.50196932094312,65.511682480361,0.0,0.0
60.0,compromised,0.5332641128782472,74.49350135800513,85.51195615844973,0.18971573249360205,0.1793675332529628
61.0,normal,0.210686620864575,34.00716837888501,70.49482760209263,0.0,0.0
61.0,compromised,0.7582497958482451,47.00728900122787,39.49730884482346,0.022818359318644593,0.0
62.0,normal,0.19729513957801356,76.50576020738285,61.492382452475084,0.0,0.0
62.0,compromised,0.2967672569731977,88.00118980439052,82.99214760322413,0.022258663737939173,0.01610959476140851
63.0,normal,0.4707669503110571,90.00885283997007,93.50200661879418,0.0,0.0
63.0,compromised,0.47763735663749946,42.99401074979897,58.48348523099172,0.0,0.07004786640807432
64.0,normal,0.34224479446393047,65.99083985063295,70.49404711931219,0.0,0.0
64.0,compromised,2.8401755250201335,20.34484615707765,67.8413561491864,-2.513347739007849e-05,-0.01927097668241491
65.0,normal,0.20113070563968166,76.49288166843851,61.49816526698746,0.0,0.0
65.0,compromised,0.6819528631326913,68.98724053187146,44.99822720196956,0.0,0.0
66.0,normal,0.3720290551820785,78.49834026704038,48.9917771883808,0.0,0.0
66.0,compromised,0.5392547424133372,83.98102580184934,125.99486618432563,0.29367081345863066,0.2489833709296041
67.0,normal,0.4932904991840434,63.011324835069786,80.97794239512785,0.0,0.0
67.0,compromised,0.8987553227206722,97.83888250358088,86.34037421592717,0.05847463249323073,0.029240969692125474
68.0,normal,0.6546993410322892,40.00512126819417,46.98796673195927,0.0,0.0
68.0,compromised,0.8573477792771566,71.01582016638935,76.9889786760976,0.0,-0.0012779406475746237
69.0,normal,0.31156984581126684,75.00990868856671,59.51097358400644,0.0,0.0
69.0,compromised,4.575484108341391,28.98801310825687,60.497189706115485,0.003476940898055496,-0.004026876141415441
70.0,normal,0.34703069142859255,65.98640447682742,70.50246693923211,0.0,0.0
70.0,compromised,0.6367903880636822,120.66395371969078,141.6784446297634,0.1406130193188171,0.0
71.0,normal,0.628343027840553,23.506954121181483,40.49994145515509,0.0,0.0
71.0,compromised,1.2971235949997963,52.33517758123174,53.319874563310954,0.13725428403280066,0.0
72.0,normal,0.48470438454486614,62.98806068175947,81.01163667337904,0.0,0.0
72.0,compromised,1.5347603955673914,61.008693500560035,70.00141232203872,-0.0011506916198968755,-0.008468313008233605
73.0,normal,0.4793695690895478,63.024946373548914,81.010612092836,0.0,0.0
73.0,compromised,0.5528076102661762,83.98220601449752,125.99229715618075,0.0,0.25293386890060243
74.0,normal,0.4374507723864955,89.98493586171143,93.49658660673761,0.0,0.0
74.0,compromised,0.6348081492664888,61.493982871625505,72.49040340506933,0.0,0.005810297913670606
75.0,normal,0.3836953010528262,16.00459008895786,40.998244266506475,0.0,0.0
75.0,compromised,0.40263755397333706,27.511009019915512,51.49580222283878,0.0,0.0
76.0,normal,0.36804279889426644,73.9954709931853,66.4871589235526,0.0,0.0
76.0,compromised,0.8750361306246099,71.01249119007767,77.00113998791772,0.0,0.0
77.0,normal,0.7171981143856476,34.00879832518062,36.00820452172849,0.0,0.0
77.0,compromised,0.9045010457671052,78.32434144742423,64.32824104139065,0.195942836194583,0.0
78.0,normal,0.3779779739494418,78.48943132505238,48.99362012385101,0.0,0.0
78.0,compromised,0.9037005495062772,78.30783874307824,64.32371567089429,0.19804543969373944,0.08876375069392337
79.0,normal,0.35981046777435427,29.5026553870189,39.98564905878197,0.0,0.0
79.0,compromised,0.9668579369006114,37.6528522790312,39.32204620066076,0.0,0.03493983419945779
80.0,normal,0.5413199501670063,90.00834029789208,89.51787019904035,0.0,0.0
80.0,compromised,5.579206592764177,25.976065879484896,64.999595939646,0.028482906806071934,0.0
81.0,normal,0.34631874844036004,49.49097721409987,78.0177388763182,0.0,0.0
81.0,compromised,0.8564863764338408,70.99962388980659,77.00225803134292,-0.010151570713004867,0.0
82.0,normal,0.36156940929019604,73.50234331792036,51.020461181578895,0.0,0.0
82.0,compromised,4.576874717543604,29.005751294564803,60.49196386156738,0.0,-0.02120335000236263
83.0,normal,0.6141682538134832,23.49522969522164,40.499737329053445,0.0,0.0
83.0,compromised,0.7501781937699689,47.00014816260793,39.501296835283995,0.014579625493160539,0.03619128039958464
84.0,normal,0.38272086768800617,15.99679409421667,40.99519589725575,0.0,0.0
84.0,compromised,0.757506279149184,62.00252269226986,74.00815076925358,0.10739256696592879,0.0
85.0,normal,0.7294215155851909,33.988366343924,36.004115919803574,0.0,0.0
85.0,compromised,4.593352220912497,28.99437698630249,60.506592891412886,0.023000956454159737,0.010643604641735405
86.0,normal,0.4342277292152488,58.50977927434407,60.98633026146926,0.0,0.0
86.0,compromised,0.21142292340574792,106.00613562700612,81.476546425128,0.0,0.1660153741547975
87.0,normal,0.44098284074995364,32.51627933371508,43.5024569210097,0.0,0.0
87.0,compromised,0.3911929283389708,45.50312969099209,28.49984085808292,0.01687139579478166,0.0
88.0,normal,0.45245496629542586,58.50391661153111,60.99773622591579,0.0,0.0
88.0,compromised,0.8734695746489467,63.00181293348077,63.98403357569549,-0.003058476230912169,0.0
89.0,normal,0.3052005173953414,58.99387410199258,64.01452326480853,0.0,0.0
89.0,compromised,2.8208786085366286,20.343102570071935,67.83600239256964,0.0,-0.017746749865636936
90.0,normal,0.32150460916400636,100.49598390825052,85.0015954945404,0.0,0.0
90.0,compromised,0.6270145363806684,120.68158986985789,141.67572930171127,0.0,0.12342167175846999
91.0,normal,0.4343489398239884,58.51179478155784,61.029115587917154,0.0,0.0
91.0,compromised,1.0242580631757556,94.98770936287713,135.006039866726,0.0,0.0001903600263321314
92.0,normal,0.5570705056910066,90.01279302712572,89.50882147322635,0.0,0.0
92.0,compromised,0.5295567550978099,22.99842036067861,25.50088996667827,0.14829805594172457,0.15932843382600662
93.0,normal,0.3695568863003264,57.5062808463887,53.48656141559936,0.0,0.0
93.0,compromised,0.4135741751240762,17.982267800154315,36.99836375366016,0.0,0.0
94.0,normal,0.4408678627471336,46.50889771783449,62.48308436453678,0.0,0.0
94.0,compromised,0.2994222606089377,33.48249964435308,31.522454556238227,0.0050291129018881124,0.005263038032713979
95.0,normal,0.4916682150563876,63.0092105203005,80.99143101646035,0.0,0.0
95.0,compromised,0.29078786452941496,88.0137685781244,82.99621915950645,-0.0042391279430456265,0.019315172065920802
96.0,normal,0.43796638868213517,32.48970640733475,43.50300603865117,0.0,0.0
96.0,compromised,1.149008630338004,25.99139351846371,37.500526195245016,0.012187475937546429,-0.01774435072559195
97.0,normal,0.25561323486429843,72.50631886976907,96.0030585288264,0.0,0.0
97.0,compromised,0.37992123106818876,47.99075743212764,73.99907873151412,0.008780838679219999,0.00048780769128489027
98.0,normal,0.3774007655629856,138.99208122989785,126.00228391511885,0.0,0.0
98.0,compromised,0.371068061902388,48.00955322703559,73.99932148838946,0.004749499708371939,0.0
99.0,normal,0.6142057478877208,23.49181003539678,40.50966432855889,0.0,0.0
99.0,compromised,0.8454444336637237,21.491889630839747,60.99821428631169,0.0132508222701451,0.022438817904192512
100.0,normal,0.38583382485631373,15.991367434001802,41.00570373298516,0.0,0.0
100.0,compromised,0.8441835677631714,21.48450310206228,61.005687677406705,0.030611756242797206,0.024711315764526467
101.0,normal,0.33370127202838057,27.48634280641586,40.009534424868676,0.0,0.0
101.0,compromised,1.0161320705814842,95.00054291167129,134.99977823410228,-0.02300490663417603,0.01028405892172094
102.0,normal,0.5948627262497668,23.99390645513207,28.50104509180187,0.0,0.0
102.0,compromised,0.2743163016646502,80.99560610944091,113.99718505785404,0.18115348495502726,0.16537413021992917
103.0,normal,0.3662677159591723,78.50491679175762,49.01004932157727,0.0,0.0
103.0,compromised,0.948313601471068,37.66983002681571,39.3480629567855,0.0990606345203303,0.031562123132073655
104.0,normal,0.4825802090151958,63.006076987632746,81.00327607052199,0.0,0.0
104.0,compromised,0.6862242023134709,69.02768324293831,45.015542674358876,0.005108419242382869,0.0
105.0,normal,0.49490180618473933,24.01513297951881,38.51426556200118,0.0,0.0
105.0,compromised,0.532619418524108,74.50157207893277,85.50296889474014,0.0,0.16480206559127722
106.0,normal,0.8547079740434315,25.002347395074775,19.501207051274505,0.0,0.0
106.0,compromised,0.9084370852124184,62.98483326722586,64.00500856839987,0.010091933486117236,0.0007468620022299818
107.0,normal,0.26090347330275887,49.496579165937554,53.484613806851264,0.0,0.0
107.0,compromised,0.42507319775125446,18.001915189338725,36.98581322145389,0.0,-0.013553723424424081
108.0,normal,0.5563765920978552,90.00612058891049,89.50527764950824,0.0,0.0
108.0,compromised,0.6294316701646515,62.49864073466073,44.49847771955985,0.01423712513282658,0.0037175602143742284
109.0,normal,0.7404333782388408,62.000370841849794,47.005150151242,0.0,0.0
109.0,compromised,0.29986488969543723,33.48220686380431,31.50384924895442,-0.0020244178040644233,-0.014366102123136253
110.0,normal,0.45370328962461604,90.01442137899357,93.48941036500423,0.0,0.0
110.0,compromised,0.3896205635533353,47.993821902541676,73.99755335071514,0.010576984222000154,0.0020457057961516343
111.0,normal,0.6985452786609081,34.00862906727648,36.003889231833114,0.0,0.0
111.0,compromised,1.0587970778988471,89.51058496500505,78.00318022000046,0.10966389624313184,0.10507313670726974
112.0,normal,0.2616566158233413,42.01482557409898,67.98898276077067,0.0,0.0
112.0,compromised,0.5189854718132403,44.50262344664562,75.488744950872,0.035243893481964744,0.0
113.0,normal,0.7344589067257078,41.494490412843476,41.48902529500233,0.0,0.0
113.0,compromised,0.8841655171405044,70.99551882850487,76.99945393505264,0.0,0.0
114.0,normal,0.3391370583982705,100.50730879403847,85.02164281893293,0.0,0.0
114.0,compromised,0.5846164690142405,80.0152861917578,69.01703252292151,0.0,-0.01429137745173233
115.0,normal,0.3580291859414169,78.49478673906584,49.003945931964154,0.0,0.0
115.0,compromised,1.1099479968592803,75.49050097744053,68.4788286346762,0.03198981912660241,0.0
116.0,normal,0.5093313469886461,42.014532224682064,41.99709176691447,0.0,0.0
116.0,compromised,0.3865421429483823,27.49933813615589,51.51180167952013,0.06109210130002006,0.0
117.0,normal,0.3365156775102348,100.5024968308147,84.99702273111913,0.0,0.0
117.0,compromised,0.2948827768496525,88.0073010822851,82.99007584273517,0.019688352117952154,0.007768965256728867
118.0,normal,0.3732956643063758,78.48627488753476,48.99946766718979,0.0,0.0
118.0,compromised,0.4707241081901016,43.006607405452314,58.505572553816,0.0,0.05514753879519737
119.0,normal,0.4939838083801474,60.9978784361974,98.49026238545811,0.0,0.0
119.0,compromised,0.2351270623169682,57.999697638248726,90.99559227531105,0.1259901920326925,0.1264812318296125
120.0,normal,0.27250122996144066,42.015297888823135,67.99014702205407,0.0,0.0
120.0,compromised,0.8650013548803953,70.99209208133739,77.00970393587957,0.01792594431220392,0.014011370192279616
121.0,normal,0.7367601557267208,46.503454103874425,32.50542185798514,0.0,0.0
121.0,compromised,0.42158806347698224,33.50897374448697,46.00208533643701,0.35801571948097416,0.3617490063576014
122.0,normal,0.20442369652680767,76.50803677867897,61.48758801807643,0.0,0.0
122.0,compromised,0.5152186337760494,44.48974562723661,75.4876870975914,0.01073481612964768,0.0
123.0,normal,0.7174933089417523,41.49900559410804,41.49627670348838,0.0,0.0
123.0,compromised,0.7526076854919637,47.00621752126686,39.48695476585576,0.018822791636721233,0.017742413080656206
124.0,normal,0.5021926528092787,63.009115609398286,81.00258919249437,0.0,0.0
124.0,compromised,0.6400493491633333,62.534847524170424,44.503680427697894,0.0,-0.0029770313422637987
125.0,normal,0.7229915120198345,62.004080204748064,46.99564580218644,0.0,0.0
125.0,compromised,0.7559220378764111,61.99951521125325,73.99367980506754,0.12354423747288736,0.09153926648214782
126.0,normal,0.35536837882953604,57.49026917676183,53.506898577028075,0.0,0.0
126.0,compromised,0.4103374373567472,27.476822172203146,51.495184647242375,0.039190311736026995,0.0
127.0,normal,0.42771836976204364,49.50576823681818,58.00826693500433,0.0,0.0
127.0,compromised,0.8918917744812731,62.9958577170632,63.99942442553603,0.010537917201950905,0.007370345260602208
128.0,normal,0.6188155637690009,23.493984101942377,40.49280649251299,0.0,0.0
128.0,compromised,0.8779159181916287,78.32725079874584,64.33186169970558,0.1954284527302511,0.11318745686575929
129.0,normal,0.36297704687655985,74.00727983628836,66.48914669192493,0.0,0.0
129.0,compromised,0.5431008850946725,83.98111185192721,125.99025452930168,0.2965434268806853,0.0
130.0,normal,0.2169098491335586,90.5063242721568,126.50570406397644,0.0,0.0
130.0,compromised,0.4666014697325642,42.9969827167737,58.50233337008547,0.13778378828507357,0.08757983301004703
131.0,normal,0.3228252280519063,85.99698933574024,80.50164633598705,0.0,0.0
131.0,compromised,0.3976092753608945,27.477388540473818,51.502306457148734,0.0,0.05668990323707931
132.0,normal,0.3742637974433358,29.51678349972817,39.9945077750059,0.0,0.0
132.0,compromised,1.1665003635983104,26.001120180640736,37.50875014739638,0.0,-0.0002652982062286387
133.0,normal,0.4979426667543201,66.51747286451716,65.48550519046587,0.0,0.0
133.0,compromised,0.4509518425609347,37.531667572200774,59.49312452555575,0.0,-0.006717096714554599
134.0,normal,0.43196436500365193,58.49299524281742,60.998614418470275,0.0,0.0
134.0,compromised,0.8701714571893892,71.01066336571249,77.01400777387363,-0.007491728863275862,0.0
135.0,normal,0.6104158906500081,24.001824114769295,28.507879684297883,0.0,0.0
135.0,compromised,0.44694162257527453,33.508301622720445,45.998908980487194,0.0,0.0
136.0,normal,0.43797999085779643,49.50060971715816,58.01290543684026,0.0,0.0
136.0,compromised,0.41576134253673325,33.49990008163313,46.01039193828776,0.374496042319545,0.3798879723317938
137.0,normal,0.4318457060013156,46.499886989334016,62.5015151159963,0.0,0.0
137.0,compromised,0.9398457807508902,63.50747352237751,57.98182178668205,0.06961539490816802,0.0
138.0,normal,0.3677770706306446,29.492202157363852,39.97492458465906,0.0,0.0
138.0,compromised,0.3792555576203853,47.98561629581706,74.01362385763656,0.010001089763511106,0.0
139.0,normal,0.5533555934062803,89.99029853284128,89.5071335788626,0.0,0.0
139.0,compromised,0.45198195486561993,60.00509840609275,90.01016062658378,0.004606301106481767,-0.0003838164675202855
140.0,normal,0.31389775889789423,27.498376252077275,40.00039980579928,0.0,0.0
140.0,compromised,2.835304740787764,20.356755331433455,67.83431985463342,0.0,0.0
141.0,normal,0.48864350559058717,60.98093602068399,98.5032262017619,0.0,0.0
141.0,compromised,0.5743407922496893,23.023454175440776,25.49491939223266,0.15982993318914016,0.13091804718665412
142.0,normal,0.19474229002321455,33.995321758446,70.51335021891444,0.0,0.0
142.0,compromised,1.2621065492450774,40.99529303122209,76.49808101347533,0.0058687169331655496,-0.000957602718048728
143.0,normal,0.6918968758717385,34.02639246558437,36.01480884280978,0.0,0.0
143.0,compromised,0.20043135331517514,105.98506411195348,81.50625571776312,0.16211843318116,0.18017338449257264
144.0,normal,0.3182532519710055,85.99978816343129,80.4945128734389,0.0,0.0
144.0,compromised,0.5270143741693998,74.50734335515381,85.49313817412926,0.1815597319168213,0.16564328477687426
145.0,normal,0.5111631143872108,48.505259639568706,56.9954192451323,0.0,0.0
145.0,compromised,0.557399468782753,20.012852471265163,26.00001696908037,0.0,-0.009507659130099697
146.0,normal,0.34855896687486715,43.997221323946725,35.01948220763072,0.0,0.0
146.0,compromised,0.8342174215719749,21.51186048526292,61.00747212203514,0.03151719128611328,0.02291244226441663
147.0,normal,0.5441349164100016,90.01202881976494,89.49690980744944,0.0,0.0
147.0,compromised,1.1027671863480206,75.50156675420044,68.50500438726884,0.0,0.02549830738136774
148.0,normal,0.6006123748575094,24.012740662512503,28.48472223606203,0.0,0.0
148.0,compromised,0.20584536517289406,106.00613649828293,81.51098159391177,0.15871364664103688,0.15678924163771787
149.0,normal,0.3926479457002203,16.014644185724254,40.99964895354701,0.0,0.0
149.0,compromised,1.5776290066791516,61.008893335900424,69.99515553894368,-0.004474920127583272,-0.0004680224565663076
150.0,normal,0.17907351046849374,76.50485273568415,47.50285634860345,0.0,0.0
150.0,compromised,0.5334125683801789,74.49938020108603,85.49334129129537,0.1951870957489167,0.15627575779010647
151.0,normal,0.7185565007370595,46.5012154575442,32.50620226520837,0.0,0.0
151.0,compromised,0.637620231651428,62.51750356055313,44.50404910609593,0.01250463341546983,0.0
152.0,normal,0.36630833704101284,57.50197141624514,53.51322120877141,0.0,0.0
152.0,compromised,0.3095820569747648,87.99137115857843,82.98378523580602,0.04007952739336733,0.0
153.0,normal,0.3551968044086281,74.00468908022597,66.49613284113603,0.0,0.0
153.0,compromised,0.4285748331297982,33.49996643177749,46.00744638457363,0.35827379152255007,0.36976656790969853
154.0,normal,0.3941182114909656,29.98865099293321,39.51244858260096,0.0,0.0
154.0,compromised,0.6313593602164105,120.6727403708738,141.66521845191278,0.0,0.0
155.0,normal,0.5613241529639724,89.99306417216067,89.49620209306794,0.0,0.0
155.0,compromised,1.2860714011164565,52.32846019305683,53.32521657819024,0.1489734681523813,0.13803412578353433
156.0,normal,0.441936954938674,46.49162658993994,62.513694960345845,0.0,0.0
156.0,compromised,0.9072357551502571,63.007696185237606,63.97976426509779,0.0015964893771754488,-0.013782162549861443
157.0,normal,0.4921901182209674,23.99524649903697,38.49866248716574,0.0,0.0
157.0,compromised,0.773377290754566,62.0042687806008,74.00526166965655,0.1275119699355485,0.0
158.0,normal,0.27333585482694717,72.50950239208302,95.98318335297486,0.0,0.0
158.0,compromised,5.564198693618465,25.994493706611845,65.00655517922357,0.0,0.030730084241659517
159.0,normal,0.37778681315450713,78.50103062025039,49.00940712736069,0.0,0.0
159.0,compromised,0.3648282804989344,48.0063380399179,74.0103744587635,0.007600717588068565,0.012857302807894594
160.0,normal,0.5324731069737971,48.505872611182234,57.012719386621214,0.0,0.0
160.0,compromised,0.5377316363800336,23.00112743011926,25.487674523889286,0.15888388163698802,0.0
161.0,normal,0.49462624429500174,23.995730751454435,38.48678833343067,0.0,0.0
161.0,compromised,0.19448275985812924,105.99690427744312,81.48010509136519,0.0,0.15243232429165712
162.0,normal,0.3779865035197495,138.99041366474867,125.97636700913459,0.0,0.0
162.0,compromised,1.5616423518919447,60.987356686941354,69.99669935668008,0.007825793366790249,-0.014241995115631373
163.0,normal,0.3573887012176752,57.51959874820259,53.49591753716944,0.0,0.0
163.0,compromised,0.6603135689002717,62.49657584377479,44.49100517382562,0.017558676941430398,0.0
164.0,normal,0.2153524944210018,90.50923585704197,126.49377049785787,0.0,0.0
164.0,compromised,0.37311554574983774,48.00509725669188,74.00431214076046,0.00653391352770096,0.0
165.0,normal,0.33555287793054084,49.50526366874742,77.98509042059472,0.0,0.0
165.0,compromised,0.5578283684885689,20.008987770297743,26.0094580071957,-0.003864345845833018,0.0
166.0,normal,0.37176487913208794,30.00243606007857,39.50110546932029,0.0,0.0
166.0,compromised,0.39377961963224073,91.00875631731716,91.98420191988419,-0.009718112525021477,0.0
167.0,normal,0.38909174158256504,16.004480763276078,40.98447708677125,0.0,0.0
167.0,compromised,0.48230217813360726,43.005636548451896,58.50859767788197,0.12566022968363053,0.0
168.0,normal,0.44210958920241056,32.49809010337375,43.52753465121187,0.0,0.0
168.0,compromised,0.5448868581062022,22.994407465303425,25.503842235589794,0.0,0.16045229152946217
169.0,normal,0.3369830736862329,44.00085275714717,34.9957072529123,0.0,0.0
169.0,compromised,1.1460406563519545,86.49801687427895,60.49015346987071,0.032128099164785616,0.02984183076379255
170.0,normal,0.35407071820448993,65.99373454449145,70.49734946151123,0.0,0.0
170.0,compromised,0.4656247706655311,42.99076837429578,58.502613231035944,0.10361994524397429,0.08130796482833669
171.0,normal,0.3739518541382541,29.49872327001495,39.98764209211192,0.0,0.0
171.0,compromised,1.0792114581959547,89.49214045841147,77.99316127310179,0.11071193154632734,0.12158957501481403
172.0,normal,0.37201450454927615,29.494689680222248,39.97855407412926,0.0,0.0
172.0,compromised,0.48117432686611034,43.002378510890686,58.49916473851413,0.0,0.07198192050621631
173.0,normal,0.35864242609880187,74.00181207908133,66.48772051499667,0.0,0.0
173.0,compromised,1.1390041911328328,86.49675255753272,60.5175688968703,0.0026142916294878624,0.0
174.0,normal,0.32910719301121133,100.47648925694908,84.99122597173023,0.0,0.0
