s1 packet_in: 16, packet_out: 16, ratio: 1.00
s2 packet_in: 47, packet_out: 47, ratio: 1.00
s3 packet_in: 13, packet_out: 13, ratio: 1.00
s4 packet_in: 14, packet_out: 14, ratio: 1.00
s5 packet_in: 138, packet_out: 138, ratio: 1.00
s6 packet_in: 109, packet_out: 109, ratio: 1.00
s7 packet_in: 8, packet_out: 8, ratio: 1.00
s8 packet_in: 54, packet_out: 54, ratio: 1.00
s9 packet_in: 8, packet_out: 8, ratio: 1.00
s10 packet_in: 184, packet_out: 184, ratio: 1.00
s11 packet_in: 10, packet_out: 10, ratio: 1.00
s12 packet_in: 13, packet_out: 13, ratio: 1.00
s13 packet_in: 11, packet_out: 11, ratio: 1.00
s14 packet_in: 62, packet_out: 62, ratio: 1.00
s15 packet_in: 14, packet_out: 14, ratio: 1.00
s16 packet_in: 9, packet_out: 9, ratio: 1.00
s17 packet_in: 151, packet_out: 151, ratio: 1.00
s18 packet_in: 238, packet_out: 238, ratio: 1.00
s19 packet_in: 9, packet_out: 9, ratio: 1.00
s20 packet_in: 102, packet_out: 102, ratio: 1.00
s21 packet_in: 620, packet_out: 620, ratio: 1.00
s22 packet_in: 6, packet_out: 6, ratio: 1.00
s23 packet_in: 10, packet_out: 10, ratio: 1.00
s24 packet_in: 11, packet_out: 11, ratio: 1.00
s25 packet_in: 23, packet_out: 23, ratio: 1.00
s26 packet_in: 15, packet_out: 15, ratio: 1.00
s27 packet_in: 152, packet_out: 152, ratio: 1.00
s28 packet_in: 54, packet_out: 54, ratio: 1.00
s29 packet_in: 166, packet_out: 166, ratio: 1.00
s30 packet_in: 79, packet_out: 79, ratio: 1.00
s31 packet_in: 599, packet_out: 599, ratio: 1.00
s32 packet_in: 16, packet_out: 16, ratio: 1.00
s33 packet_in: 84, packet_out: 84, ratio: 1.00
s34 packet_in: 29, packet_out: 29, ratio: 1.00
s35 packet_in: 32, packet_out: 32, ratio: 1.00
s36 packet_in: 44, packet_out: 44, ratio: 1.00
s37 packet_in: 9, packet_out: 9, ratio: 1.00
s38 packet_in: 5, packet_out: 5, ratio: 1.00
s39 packet_in: 88, packet_out: 88, ratio: 1.00
s40 packet_in: 42, packet_out: 42, ratio: 1.00
s41 packet_in: 208, packet_out: 208, ratio: 1.00
s42 packet_in: 61, packet_out: 61, ratio: 1.00
s43 packet_in: 35, packet_out: 35, ratio: 1.00
s44 packet_in: 51, packet_out: 51, ratio: 1.00
s45 packet_in: 52, packet_out: 52, ratio: 1.00
s46 packet_in: 12, packet_out: 12, ratio: 1.00
s47 packet_in: 42, packet_out: 42, ratio: 1.00
s48 packet_in: 18, packet_out: 18, ratio: 1.00
s49 packet_in: 14, packet_out: 14, ratio: 1.00
s50 packet_in: 56, packet_out: 56, ratio: 1.00
s51 packet_in: 8, packet_out: 8, ratio: 1.00
s52 packet_in: 38, packet_out: 38, ratio: 1.00
s53 packet_in: 42, packet_out: 42, ratio: 1.00
s54 packet_in: 4, packet_out: 4, ratio: 1.00
s55 packet_in: 44, packet_out: 44, ratio: 1.00
s56 packet_in: 311, packet_out: 311, ratio: 1.00
s57 packet_in: 188, packet_out: 188, ratio: 1.00
s58 packet_in: 654, packet_out: 654, ratio: 1.00
s59 packet_in: 577, packet_out: 577, ratio: 1.00
s60 packet_in: 299, packet_out: 299, ratio: 1.00
s61 packet_in: 83, packet_out: 83, ratio: 1.00
s62 packet_in: 171, packet_out: 171, ratio: 1.00
s63 packet_in: 144, packet_out: 144, ratio: 1.00
s64 packet_in: 33, packet_out: 33, ratio: 1.00
s65 packet_in: 132, packet_out: 132, ratio: 1.00
s66 packet_in: 183, packet_out: 183, ratio: 1.00
s67 packet_in: 51, packet_out: 51, ratio: 1.00
s68 packet_in: 53, packet_out: 53, ratio: 1.00
s69 packet_in: 304, packet_out: 304, ratio: 1.00
s70 packet_in: 272, packet_out: 272, ratio: 1.00
s71 packet_in: 683, packet_out: 683, ratio: 1.00
s72 packet_in: 440, packet_out: 440, ratio: 1.00
s73 packet_in: 95, packet_out: 95, ratio: 1.00
s74 packet_in: 129, packet_out: 129, ratio: 1.00
s75 packet_in: 53, packet_out: 53, ratio: 1.00
s76 packet_in: 6, packet_out: 6, ratio: 1.00
s77 packet_in: 626, packet_out: 626, ratio: 1.00
s78 packet_in: 429, packet_out: 429, ratio: 1.00
s79 packet_in: 48, packet_out: 48, ratio: 1.00
s80 packet_in: 93, packet_out: 93, ratio: 1.00
s81 packet_in: 43, packet_out: 43, ratio: 1.00
s82 packet_in: 6, packet_out: 6, ratio: 1.00
s83 packet_in: 6, packet_out: 6, ratio: 1.00
s84 packet_in: 4, packet_out: 4, ratio: 1.00
s85 packet_in: 74, packet_out: 74, ratio: 1.00
s86 packet_in: 6, packet_out: 6, ratio: 1.00
s87 packet_in: 6, packet_out: 6, ratio: 1.00
s88 packet_in: 10, packet_out: 10, ratio: 1.00
s89 packet_in: 93, packet_out: 93, ratio: 1.00
s90 packet_in: 4, packet_out: 4, ratio: 1.00
s91 packet_in: 304, packet_out: 304, ratio: 1.00
s92 packet_in: 4, packet_out: 4, ratio: 1.00
s93 packet_in: 64, packet_out: 64, ratio: 1.00
s94 packet_in: 1346, packet_out: 1346, ratio: 1.00
s95 packet_in: 6, packet_out: 6, ratio: 1.00
s96 packet_in: 10, packet_out: 10, ratio: 1.00
s97 packet_in: 92, packet_out: 92, ratio: 1.00
s98 packet_in: 4, packet_out: 4, ratio: 1.00
s99 packet_in: 554, packet_out: 554, ratio: 1.00
s100 packet_in: 5, packet_out: 5, ratio: 1.00
s101 packet_in: 2, packet_out: 2, ratio: 1.00
s102 packet_in: 89, packet_out: 89, ratio: 1.00
s103 packet_in: 8, packet_out: 8, ratio: 1.00
s104 packet_in: 6, packet_out: 6, ratio: 1.00
s105 packet_in: 6, packet_out: 6, ratio: 1.00
s106 packet_in: 91, packet_out: 91, ratio: 1.00
s107 packet_in: 83, packet_out: 83, ratio: 1.00
s108 packet_in: 779, packet_out: 779, ratio: 1.00
s109 packet_in: 24, packet_out: 24, ratio: 1.00
s110 packet_in: 2274, packet_out: 2274, ratio: 1.00
s111 packet_in: 113, packet_out: 113, ratio: 1.00
s112 packet_in: 6, packet_out: 6, ratio: 1.00
s113 packet_in: 79, packet_out: 79, ratio: 1.00
s114 packet_in: 1385, packet_out: 1385, ratio: 1.00
s115 packet_in: 192, packet_out: 192, ratio: 1.00
s116 packet_in: 6, packet_out: 6, ratio: 1.00
s117 packet_in: 4, packet_out: 4, ratio: 1.00
s118 packet_in: 382, packet_out: 382, ratio: 1.00
s119 packet_in: 87, packet_out: 87, ratio: 1.00
s120 packet_in: 396, packet_out: 396, ratio: 1.00
s121 packet_in: 123, packet_out: 123, ratio: 1.00
s122 packet_in: 6, packet_out: 6, ratio: 1.00
s123 packet_in: 138, packet_out: 138, ratio: 1.00
s124 packet_in: 4, packet_out: 4, ratio: 1.00
s125 packet_in: 7, packet_out: 7, ratio: 1.00
