s1 packet_in: 270, packet_out: 270, ratio: 1.00
s2 packet_in: 172, packet_out: 172, ratio: 1.00
s3 packet_in: 282, packet_out: 282, ratio: 1.00
s4 packet_in: 121, packet_out: 121, ratio: 1.00
s5 packet_in: 29, packet_out: 29, ratio: 1.00
s6 packet_in: 405, packet_out: 405, ratio: 1.00
s7 packet_in: 155, packet_out: 155, ratio: 1.00
s8 packet_in: 134, packet_out: 134, ratio: 1.00
s9 packet_in: 349, packet_out: 349, ratio: 1.00
s10 packet_in: 286, packet_out: 286, ratio: 1.00
s11 packet_in: 29, packet_out: 29, ratio: 1.00
s12 packet_in: 892, packet_out: 892, ratio: 1.00
s13 packet_in: 23, packet_out: 23, ratio: 1.00
s14 packet_in: 264, packet_out: 264, ratio: 1.00
s15 packet_in: 13, packet_out: 13, ratio: 1.00
s16 packet_in: 117, packet_out: 117, ratio: 1.00
s17 packet_in: 109, packet_out: 109, ratio: 1.00
s18 packet_in: 485, packet_out: 485, ratio: 1.00
s19 packet_in: 60, packet_out: 60, ratio: 1.00
s20 packet_in: 80, packet_out: 80, ratio: 1.00
s21 packet_in: 104, packet_out: 104, ratio: 1.00
s22 packet_in: 93, packet_out: 93, ratio: 1.00
s23 packet_in: 17, packet_out: 17, ratio: 1.00
s24 packet_in: 169, packet_out: 169, ratio: 1.00
s25 packet_in: 349, packet_out: 349, ratio: 1.00
s26 packet_in: 56, packet_out: 56, ratio: 1.00
s27 packet_in: 59, packet_out: 59, ratio: 1.00
s28 packet_in: 6, packet_out: 6, ratio: 1.00
s29 packet_in: 52, packet_out: 52, ratio: 1.00
s30 packet_in: 78, packet_out: 78, ratio: 1.00
s31 packet_in: 0, packet_out: 0, ratio: N/A
s32 packet_in: 114, packet_out: 114, ratio: 1.00
s33 packet_in: 12, packet_out: 12, ratio: 1.00
s34 packet_in: 63, packet_out: 63, ratio: 1.00
s35 packet_in: 69, packet_out: 69, ratio: 1.00
s36 packet_in: 0, packet_out: 0, ratio: N/A
s37 packet_in: 4, packet_out: 4, ratio: 1.00
s38 packet_in: 93, packet_out: 93, ratio: 1.00
s39 packet_in: 193, packet_out: 193, ratio: 1.00
s40 packet_in: 26, packet_out: 26, ratio: 1.00
s41 packet_in: 2, packet_out: 2, ratio: 1.00
s42 packet_in: 239, packet_out: 239, ratio: 1.00
s43 packet_in: 6, packet_out: 6, ratio: 1.00
s44 packet_in: 6, packet_out: 6, ratio: 1.00
s45 packet_in: 616, packet_out: 616, ratio: 1.00
