experiment,label,SPI,PFSI,TFSI,PPR,PPD
1677.0,compromised,1.0645797522999414,61.33504668462813,63.67404049938018,1.0392975377778235,0.0
1678.0,normal,0.1408536320314823,12.518840161037998,39.49412977464875,1.0,0.0
1678.0,compromised,0.7287586526908916,82.00229041081772,98.01649727981085,1.0300466004777566,0.0
1679.0,normal,0.18237013571423208,4.008475213573568,27.996151072571056,1.0,0.0
1679.0,compromised,0.33408455314209035,65.99669750580443,70.98168087445603,0.980331602096238,-0.014721785752495505
1680.0,normal,0.12036249201792926,6.5006615505796255,31.47665784666881,1.0,0.0
1680.0,compromised,0.3513936498821798,42.32134423969169,58.324592616243166,0.0,-0.008955142869551588
1681.0,normal,0.15319047248919812,14.996880056142686,30.019473690025468,1.0,0.0
1681.0,compromised,0.46535564140855656,91.00093599654502,116.97976246184996,1.077480329233637,0.0
1682.0,normal,0.09652406688669893,5.981218123823895,31.99168534565827,1.0,0.0
1682.0,compromised,0.6679644116734439,72.00336421664333,91.00261338377616,0.9971905936966523,0.0
1683.0,normal,0.11750755006645164,42.9916733390466,42.99897047041186,1.0,0.0
1683.0,compromised,0.25645599619851017,45.01019850915211,69.01758502799201,1.143516749104006,0.14117840057727646
1684.0,normal,0.10436306399622974,0.005143893660807789,-0.016691280526325805,1.0,0.0
1684.0,compromised,0.18454937187131584,37.00256600717302,46.99020427142699,1.0441377003820715,0.04614283511837302
1685.0,normal,0.26918483267574106,41.48681038549626,43.5063185597542,1.0,0.0
1685.0,compromised,0.76386168974355,97.67341641610824,104.31884378318546,1.0753555218886257,0.09348317037293707
1686.0,normal,0.15886983369617122,32.99763454821765,0.005238932893452082,1.0,0.0
1686.0,compromised,0.6044345734661544,45.64701135222776,72.67455018405711,1.004078369486744,-0.002949244588076335
1687.0,normal,0.14715470143814305,29.009447367729024,30.01963451038675,1.0,0.0
1687.0,compromised,0.3186400086288813,40.67850010178403,47.330430817133525,1.0062223233551295,0.0
1688.0,normal,0.22386537481438565,26.494100289379325,46.49603221052453,1.0,0.0
1688.0,compromised,0.11147352028398305,22.005529647598117,37.99936151272736,0.0,0.025168710790858476
1689.0,normal,0.11555087609679109,31.99520085322665,45.98091810472767,1.0,0.0
1689.0,compromised,0.29494058811076573,53.66829803221089,66.33386611332494,0.9965660295496812,-0.015525908022819864
1690.0,normal,0.13386058633756942,1.986089037029917,27.985590557528088,1.0,0.0
1690.0,compromised,0.14337565490719606,15.492812126156087,36.49050877044558,0.0,-0.010349298117148504
1691.0,normal,0.1702956810126424,33.0057205225334,33.003050538282,1.0,0.0
1691.0,compromised,0.19339960721549637,28.509506247240797,41.48910411443205,0.0,0.0
1692.0,normal,0.11639331115690257,3.002049121965486,21.002989846105013,1.0,0.0
1692.0,compromised,0.49389837133112513,39.661224004278125,55.334317046862246,0.9932696006313141,0.0
1693.0,normal,0.12189194176323344,36.00226238514459,35.987996528192404,1.0,0.0
1693.0,compromised,0.033443583444446916,29.001163841565525,46.98686802078783,0.9916279671664612,0.017653079426379444
1694.0,normal,0.14330323395966738,2.4809509657101962,36.4879149691811,1.0,0.0
1694.0,compromised,0.2571245569247954,33.66938321979859,35.66948750257244,0.9941919274720042,0.0
1695.0,normal,0.21811617812867148,5.00493689338062,31.996096231040152,1.0,0.0
1695.0,compromised,0.25931351357938215,110.50279415387881,110.50560125907049,0.0,0.0
1696.0,normal,0.05619681086956208,24.998560508765948,35.000537627466336,1.0,0.0
1696.0,compromised,0.5602647814185265,58.648101951538244,71.334074267776,0.0,-0.008602558630875978
1697.0,normal,0.13736250368981484,7.993602804753998,32.00450942054923,1.0,0.0
1697.0,compromised,0.38150507816022167,73.9938465541448,88.99880467437568,1.0377065153574467,0.030282691957964087
1698.0,normal,0.12328591558266334,42.01834824436814,54.99444958399917,1.0,0.0
1698.0,compromised,0.3323359993811186,71.99959610071001,71.99784124263542,1.0055441188945204,0.0036594136391205805
1699.0,normal,0.14656564586742013,29.999766292294783,40.97591597685616,1.0,0.0
1699.0,compromised,0.5272309150264407,67.32222375820452,67.34327786451611,1.0322577238912192,0.0
1700.0,normal,0.12872680678796142,20.00003184558287,66.00529271637994,1.0,0.0
1700.0,compromised,0.4911933895808727,58.99636774641771,74.99599931583883,1.059707693995846,0.0
1701.0,normal,0.10809732301077862,39.00194093972923,52.00137052358971,1.0,0.0
1701.0,compromised,0.4222182043409423,59.334759108429694,59.336068484722304,0.974182374411112,-0.008742775277738821
1702.0,normal,0.1603254785438843,0.009225273127912841,-0.0022532738750803234,1.0,0.0
1702.0,compromised,0.25083634503970037,63.01525076059657,68.99389903088972,1.0422893193064213,0.029253395624678914
1703.0,normal,0.0751396672058979,16.01657098993853,28.988119772369178,1.0,0.0
1703.0,compromised,0.2515468240299966,48.651932050727055,48.66261441472753,1.0128720642782907,0.0020682031184317824
1704.0,normal,0.24242926770667145,1.993460847514445,22.006569115340874,1.0,0.0
1704.0,compromised,0.5991568107693276,45.66939489720313,72.66469355889444,0.0,0.010532448582777755
1705.0,normal,0.22812660330333817,13.00702929444194,26.004946094674477,1.0,0.0
1705.0,compromised,0.8951326968236273,77.34781903263422,77.35452302894137,1.0149831664581077,0.0
1706.0,normal,0.1772561830593664,26.511158226977702,50.492765777083584,1.0,0.0
1706.0,compromised,0.054886562141300596,5.00949255591031,46.99935882424256,0.9943487694327402,0.0
1707.0,normal,0.19868759641463582,27.998095002832343,33.000169030554446,1.0,0.0
1707.0,compromised,0.195036667257291,18.0012131285085,31.000544075143917,1.0076079547389356,-0.012446243293991782
1708.0,normal,0.18061583527460748,21.995272609696055,30.01007108134845,1.0,0.0
1708.0,compromised,0.6865469426246861,53.32817277345837,64.67784031343716,0.0,0.09865055245895518
1709.0,normal,0.20905715209671788,25.000843811788204,39.00332986026376,1.0,0.0
1709.0,compromised,0.2947401847093612,57.32187402449284,57.327643976716814,1.0681180535046333,0.0
1710.0,normal,0.13139190252591104,5.013083240040294,43.981782578806474,1.0,0.0
1710.0,compromised,0.47354845588143374,67.33169669409058,63.00060692637821,0.9916195187284803,-0.002773387014733536
1711.0,normal,0.1549323424802209,29.009246030677232,61.0029994458354,1.0,0.0
1711.0,compromised,0.38015551214250043,57.51364490654006,57.50638907093292,0.0,0.0821168579353968
1712.0,normal,0.07816040142866648,-0.0007752894110748994,-0.002921809654245189,1.0,0.0
1712.0,compromised,0.07906752479607684,19.984236082398645,45.99501582289698,0.9992697421107021,0.0
1713.0,normal,0.10009943525590323,5.001112164909177,52.98971672353336,1.0,0.0
1713.0,compromised,0.6065860628804393,57.49507650556018,57.50725122632909,-0.0015250671983891727,0.0
1714.0,normal,0.14152524278778947,7.014167070338823,56.99984036049244,1.0,0.0
1714.0,compromised,0.1051616013086176,18.011903609690005,40.00023115461263,0.0,0.02104329617661451
1715.0,normal,0.20614558734476532,3.5124957336474707,27.496931011638367,1.0,0.0
1715.0,compromised,0.19378129695347018,28.514646787640025,41.5015611506153,0.0,0.0
1716.0,normal,0.11393349429915453,19.977910591141733,46.99484696690683,1.0,0.0
1716.0,compromised,0.11417497199994402,11.993867329312126,28.005680773257662,0.9886924361146493,0.0004361795477622435
1717.0,normal,0.16285232160155066,11.997744023479715,35.00536438502355,1.0,0.0
1717.0,compromised,0.03640957761779891,28.98637917644963,46.99089294828267,0.966030513045199,0.0
1718.0,normal,0.20067980696996254,11.9912118016349,34.99083046928708,1.0,0.0
1718.0,compromised,0.09907394615835631,67.32563268968396,88.64910363866298,1.013721951675568,0.014368836907759914
1719.0,normal,0.15925965829856276,13.989707260201303,26.9935038192749,1.0,0.0
1719.0,compromised,0.1482063098017619,6.002453908969246,49.99191285933545,0.0,0.05583478431477372
1720.0,normal,0.16228059573884807,8.00700741760689,47.9928878675433,1.0,0.0
1720.0,compromised,0.3761982193171,75.31360979613444,99.33351508321265,1.0687245546795372,0.09876652404740885
1721.0,normal,0.0750716626087136,0.013167139053148723,-0.0043591185258908425,1.0,0.0
1721.0,compromised,0.24741782393103842,8.996612530497245,42.99399658671801,0.0,0.048435860000847285
1722.0,normal,0.1211248782175775,14.497376260624458,36.47113303543372,1.0,0.0
1722.0,compromised,0.7517181180424585,53.000425099557106,48.50418267902083,0.9966379413126185,0.0072785032749964895
1723.0,normal,0.10719638949302931,31.49234123784935,53.49483454599789,1.0,0.0
1723.0,compromised,0.1430954497118608,19.011844355886364,30.018024210593104,0.0,0.0024432601048098167
1724.0,normal,0.14106909077628513,3.995794516055558,26.003830804367514,1.0,0.0
1724.0,compromised,0.12691951191961384,0.4999599352718425,15.501502048314594,0.0,0.019488498924061532
1725.0,normal,0.07885984597341567,20.00408341711248,43.98816031242841,1.0,0.0
1725.0,compromised,0.6906757223173992,62.33136390201399,80.6842973557944,0.0,0.06606883905912088
1726.0,normal,0.2423793109751529,13.005170216364208,25.99689017984368,1.0,0.0
1726.0,compromised,0.2674377924350992,52.496963335034955,52.51026209357478,1.039923307584581,0.05409779854584648
1727.0,normal,0.10250438131985752,5.00308890234892,52.99653611458141,1.0,0.0
1727.0,compromised,0.6668304547470217,69.99654355874969,93.00579914401152,1.026641054491336,0.022767375433287756
1728.0,normal,0.19648504066760925,31.002225316059175,20.999165077860688,1.0,0.0
1728.0,compromised,0.14818996421898237,49.00892685499821,56.985655304469724,0.0,0.0
1729.0,normal,0.11107789776733018,20.002126779883586,-0.007315782188598882,1.0,0.0
1729.0,compromised,0.24109664640724057,59.34044727788076,59.32670422084891,0.998954960402262,0.0
1730.0,normal,0.40062322002557654,26.004594045035272,26.011271479983854,1.0,0.0
1730.0,compromised,0.19871871148727943,15.010099849878024,20.995525849943075,0.9828670171485006,0.0
1731.0,normal,0.11751617316528934,28.997726758013,27.99224330358419,1.0,0.0
1731.0,compromised,0.12857044989828634,26.999023551216066,45.00302824032188,0.0,0.0
1732.0,normal,0.20682991563644024,9.015308386325925,39.00451846089143,1.0,0.0
1732.0,compromised,0.6186156817845051,57.66709347419728,76.66542451193023,1.082460925684574,0.10940309272209087
1733.0,normal,0.21055371585037802,12.993009100072621,28.993908203268422,1.0,0.0
1733.0,compromised,1.031702750594266,113.34657522259292,101.68037645917909,1.067843496920976,0.0
1734.0,normal,0.18629222362159836,29.512166270031752,39.50015458943272,1.0,0.0
1734.0,compromised,0.31989740647913417,-0.0028715455916796663,0.0032115382720240533,1.0336575574028404,0.025538493432416598
1735.0,normal,0.08611545320205224,0.9914217532125605,48.992698685120466,1.0,0.0
1735.0,compromised,0.15697146545308818,29.4970114136453,42.49969214562627,1.0174953815318928,0.0
1736.0,normal,0.13483635009964604,29.99301265159923,40.988656369340355,1.0,0.0
1736.0,compromised,0.28668484836712177,62.32931506967723,87.67063522530941,1.0692177670922614,0.03835819085648802
1737.0,normal,0.16047455940473915,12.014189746665217,35.01422127963884,1.0,0.0
1737.0,compromised,0.3487736242749186,69.33409277652395,69.33978118264545,1.0306468104135638,0.03420370247030878
1738.0,normal,0.11539851230378138,5.992506150312006,37.00766821915732,1.0,0.0
1738.0,compromised,0.6676527499873771,72.01293366579547,91.01057589832133,0.9997060114181298,-0.014295469598495512
1739.0,normal,0.04696332348531175,22.504256030142848,46.50212434601024,1.0,0.0
1739.0,compromised,0.34169245666491493,32.49492753768985,35.49624769454309,1.1071543784133262,0.09912560535166139
1740.0,normal,0.09729247466758909,16.991821187852203,56.00889024636405,1.0,0.0
1740.0,compromised,0.5989282038669924,101.99564403610202,101.98784816719665,1.0889954762359513,0.0
1741.0,normal,0.1863676553361051,8.992223809584644,39.01045570335707,1.0,0.0
1741.0,compromised,0.8267422528878555,75.00386779636183,103.9864759562126,1.0466970872087686,0.035344293545984735
1742.0,normal,0.07762034733893462,14.996989729584076,29.010353669455274,1.0,0.0
1742.0,compromised,0.8829265598759285,77.32123932989519,77.3392155226609,0.0,0.0
1743.0,normal,0.17389818557334744,16.988184221614873,28.008318292242407,1.0,0.0
1743.0,compromised,0.19603267206609104,12.501209157421368,50.49258933480425,1.014718806195506,0.0
1744.0,normal,0.07203241802093666,13.004493114831588,39.00211457247135,1.0,0.0
1744.0,compromised,0.26187119836466494,48.65938728692143,48.64471588200805,1.0170028217668203,0.0
1745.0,normal,0.1788507144113686,29.501425533521992,39.49552532651281,1.0,0.0
1745.0,compromised,0.6109985962543717,66.99725472219883,66.98462493468567,0.0,0.0
1746.0,normal,0.11100667258682084,8.006804790437942,37.99640379109166,1.0,0.0
1746.0,compromised,0.297107369195274,56.31362676756966,71.3289847230715,1.0246357858322566,0.0
1747.0,normal,0.12649925994191952,2.0055880128855876,41.00435087347811,1.0,0.0
1747.0,compromised,0.19563836710958543,52.675023966659325,52.69219183837025,1.036955696139641,0.031594275147575776
1748.0,normal,0.1726769936327781,10.517229852051466,30.49497237624817,1.0,0.0
1748.0,compromised,0.6326646213812752,93.00615952692245,108.00794782932172,0.0,0.04753254252986995
1749.0,normal,0.13209768912017233,52.01196463240756,51.99914290681514,1.0,0.0
1749.0,compromised,0.5267571053639958,51.009472322781924,66.00548487240492,1.0745290827138088,0.0
1750.0,normal,0.0934614423616827,19.987411919137237,50.994865695256614,1.0,0.0
1750.0,compromised,0.464941732066528,70.99897325501105,90.98763246775025,1.0706410872049419,0.05569544408637407
1751.0,normal,0.13363251879981716,5.990900743305022,29.976474380537717,1.0,0.0
1751.0,compromised,0.571671688451633,47.67097551556945,47.67174259051561,0.9979413489198821,0.017481946823545088
1752.0,normal,0.05785250203407623,12.011194645128969,30.008022963595852,1.0,0.0
1752.0,compromised,0.10974103523924195,67.32057289314521,88.6636038736505,0.0,0.01473913874858629
1753.0,normal,0.19352599496171943,30.999455615830787,1.0266099191966008e-05,1.0,0.0
1753.0,compromised,0.16382276631928286,63.32112084536678,76.33190217142057,1.0336448300097771,0.03587813343726444
1754.0,normal,0.137324393932766,-0.008374524802659742,-0.008098864395091667,1.0,0.0
1754.0,compromised,0.1562111780469376,24.498620432148442,24.50757862511777,1.0721351832690766,0.057794127442798875
1755.0,normal,0.04972507108668526,10.994108012922377,37.003198093482794,1.0,0.0
1755.0,compromised,0.19955152410304267,12.48919658831012,50.50433423110462,1.0126330550322729,0.008879912788334544
1756.0,normal,0.17774522007978483,14.997606342798624,30.999980713905835,1.0,0.0
1756.0,compromised,0.17381502966950987,12.995798862004367,10.993318767403393,1.0066305417595964,0.0
1757.0,normal,0.14645050755343555,4.013376595564587,30.000484791521693,1.0,0.0
1757.0,compromised,0.4727388394268964,66.98316578024424,96.00684557473127,0.0,0.016731474621199977
1758.0,normal,0.17703139366200862,38.985174904619306,38.991037297016234,1.0,0.0
1758.0,compromised,0.12627160688164207,15.503618117093529,36.512247526138054,0.9946556951778006,0.002520104501768693
1759.0,normal,0.20095964885132492,31.495989551249785,33.49762386718415,1.0,0.0
1759.0,compromised,0.5029826817433274,61.99195382044593,88.00807939341905,0.982963992650843,0.0020407886220701506
1760.0,normal,0.11309226301520697,5.498025876672161,40.487531168499295,1.0,0.0
1760.0,compromised,0.20191820094736038,68.00993999261624,70.00575940334443,1.0132243182103684,-0.0024723709968840126
1761.0,normal,0.13540818975739694,47.9932526310302,47.99954031176111,1.0,0.0
1761.0,compromised,0.30808604672580026,44.672954432021584,57.68417755007548,0.9856913047236617,0.0024311273495818864
1762.0,normal,0.0979177781970988,20.014187768542698,44.00429643152091,1.0,0.0
1762.0,compromised,0.18398747350776265,29.49625245157595,40.48777320890733,1.0038210450620724,0.006032685032415369
1763.0,normal,0.1567687456052267,8.007298228085762,33.98495135547994,1.0,0.0
1763.0,compromised,0.499173657581571,39.704285977892084,55.32614849906706,0.0,-0.005911140112209465
1764.0,normal,0.10766282641395768,27.01326441966818,52.99536376706061,1.0,0.0
1764.0,compromised,0.6553957632319141,63.50391621348639,63.48181445919013,-0.00822505639835705,0.0
1765.0,normal,0.08186312725900222,0.0011351562336441615,0.012210099802773398,1.0,0.0
1765.0,compromised,0.18320099359092074,66.01406474891996,66.01777599062677,1.0497400901224792,0.039093880637373124
1766.0,normal,0.18077741972744815,27.00211442405772,35.01684725485756,1.0,0.0
1766.0,compromised,0.4720044631557313,39.68190097191598,55.32876843746057,0.0,-0.004990832084552433
1767.0,normal,0.17369024748922257,24.51886333025261,47.49640984446915,1.0,0.0
1767.0,compromised,1.0587555107695676,113.32138062886854,101.66918107498297,1.0531605998901608,0.05917926554766806
1768.0,normal,0.13330505453868335,19.994315623301365,32.00304852170825,1.0,0.0
1768.0,compromised,0.3640877634317249,39.496278917817996,39.50506559558644,-0.0027667133697953966,0.0
1769.0,normal,0.23592038304632398,26.484755313691725,46.49390166946878,1.0,0.0
1769.0,compromised,0.21238974360670898,50.676337063195106,60.3400493537121,0.0,0.016773509629747167
1770.0,normal,0.1638963243918142,-0.00026952672386111755,0.003002169004427249,1.0,0.0
1770.0,compromised,0.35938763852745376,69.33328693945052,69.33369649414409,0.0,0.03505647136872678
1771.0,normal,0.152271767464744,7.997073309150211,36.9829863809412,1.0,0.0
1771.0,compromised,0.2636392165370354,62.32945351751714,93.67931797387881,1.000302710225734,0.0031352889019576127
1772.0,normal,0.2429436117050482,34.01967635661454,39.9980552207825,1.0,0.0
1772.0,compromised,0.4685369848197212,111.00150851095297,96.99370066989928,1.0651479692739312,0.05501048722203938
1773.0,normal,0.23653671637133092,42.495255805328554,52.51775816445492,1.0,0.0
1773.0,compromised,0.27479048540728745,51.65432942169773,83.6777911104721,1.0981789231643466,0.06613815570164844
1774.0,normal,0.3553439632273332,-0.002495465882021167,-0.0035226815449396908,1.0,0.0
1774.0,compromised,0.11022203958372592,16.007290332236668,36.00320204418615,1.0219681078006722,-0.0020371494432973626
1775.0,normal,0.11651023413966408,32.99876534434589,46.007910557726895,1.0,0.0
1775.0,compromised,0.8275190010647143,83.68519082526343,92.32387770127208,1.0895459046150293,0.0
1776.0,normal,0.08283964426437397,22.002829027590476,0.0013318061542570189,1.0,0.0
1776.0,compromised,0.28647913419757687,80.66763625036,94.658058620394,0.0,0.02978815172295608
1777.0,normal,0.14568495188793393,41.995428945403845,54.990741457483615,1.0,0.0
1777.0,compromised,0.4210302956880294,34.65798678120422,46.32504099885381,0.0,-0.004930442791304962
1778.0,normal,0.18816923738049238,4.994059254966892,21.00084429133037,1.0,0.0
1778.0,compromised,0.6786912087897375,53.33464923178926,64.66319403964388,1.0801807096604408,0.07697610433568156
1779.0,normal,0.07021070544504222,34.00069624792826,34.00450706036364,1.0,0.0
1779.0,compromised,0.3695719656756322,74.32471196586306,75.33237022597481,1.0486840861149058,0.0468990048286894
1780.0,normal,0.17910325031596697,5.989026524767772,17.987270875801972,1.0,0.0
1780.0,compromised,0.23750084483872946,67.333748484751,67.32991857802025,1.0634221128848815,0.07008197086347527
1781.0,normal,0.10529409626470096,1.010837495995036,27.010133046765613,1.0,0.0
1781.0,compromised,0.15750552118602268,61.67490149630158,76.65615672511944,1.0767347420996631,0.07174246980847367
1782.0,normal,0.12007561413335766,7.990184521811437,33.98630812113981,1.0,0.0
1782.0,compromised,1.0481668749096162,113.33575111437672,101.6852006833828,1.057498012535938,0.0
1783.0,normal,0.14018096020092102,29.978665625703112,30.01292344996539,1.0,0.0
1783.0,compromised,0.39331736613764434,54.32760680437768,68.33928631876141,0.9906026897444473,0.0
1784.0,normal,0.236973632801384,9.496357039443764,45.507608700533275,1.0,0.0
1784.0,compromised,0.09094169859164698,22.48169606166323,42.49706209270447,0.9600020623822373,0.0
1785.0,normal,0.1290596991127211,20.009361423677337,32.01024413669519,1.0,0.0
1785.0,compromised,0.4841951888099377,69.99945268703885,84.9970530726312,0.0,0.08999835965176599
1786.0,normal,0.10182865122052176,60.99350373924752,15.011925996740404,1.0,0.0
1786.0,compromised,0.19119316857952934,29.51198110766905,49.51207331449604,0.0,-0.005711942145691525
1787.0,normal,0.23724968840019575,34.00298031592547,34.00890015678091,1.0,0.0
1787.0,compromised,0.6914692938510208,58.9983009773069,61.9995886678447,1.004000633182977,0.011876762604438712
1788.0,normal,0.22192435554826564,12.992584876948406,26.006231566524335,1.0,0.0
1788.0,compromised,0.986160658795197,65.3283054899503,67.32538306435306,1.0155349582970907,0.01826863703539658
1789.0,normal,0.16677821682494876,0.9818165231470156,32.99153825122984,1.0,0.0
1789.0,compromised,0.277496324686964,73.67069499849256,91.69035870268688,0.0,0.05207404772460517
1790.0,normal,0.10983942852760245,6.004450091867158,51.99524482884288,1.0,0.0
1790.0,compromised,0.06312156684125472,43.999124867762795,61.99073563272136,1.0346658655073475,0.0
1791.0,normal,0.09707772406092963,41.02726096549637,41.00740989472695,1.0,0.0
1791.0,compromised,0.20702848849090166,37.004491969809926,46.98929394814624,1.0404193240408275,0.0
1792.0,normal,0.07978732131830038,10.988066673983253,32.9975870804336,1.0,0.0
1792.0,compromised,0.2611054982243626,0.9900756558338293,45.002719405586305,1.060900556046105,0.048334711136194794
1793.0,normal,0.05514423254711403,32.015007954896106,45.003158960970595,1.0,0.0
1793.0,compromised,0.34053906919203414,59.65692904667766,59.6634876246479,0.0,0.0
1794.0,normal,0.16563738898094132,23.509634789363684,12.492489131021784,1.0,0.0
1794.0,compromised,0.6769863062183121,96.6732347783725,128.32905950706402,1.0666685175835668,0.05787649337258032
1795.0,normal,0.22189120848772365,0.9987595680050909,26.996380225624712,1.0,0.0
1795.0,compromised,0.36537895900859974,81.01645062646068,107.99349121257993,1.0176771869028156,0.02413164545135248
1796.0,normal,0.11089486778884058,5.0078561837718,18.00070281314095,1.0,0.0
1796.0,compromised,0.05493273062186152,37.49542167915356,45.498354998240096,0.0,-0.0056527842435857446
1797.0,normal,0.1341478559266451,10.493173002666923,37.49342637000108,1.0,0.0
1797.0,compromised,0.1962307949643654,33.499708098931215,33.504343401016094,1.1670252069300833,0.1253376744133094
1798.0,normal,0.1051830728130454,5.982896215208574,32.0081775101537,1.0,0.0
1798.0,compromised,0.34833298693870596,32.318944984506246,32.33212310850914,0.9871756737012105,0.01150840974828758
1799.0,normal,0.1637737530743891,51.00002316208542,64.00354746243526,1.0,0.0
1799.0,compromised,0.37453389383625135,45.993879783754274,45.98464812163414,0.0,0.0
1800.0,normal,0.1433457430954809,39.9953105793753,40.01391723796364,1.0,0.0
1800.0,compromised,0.4658455963159068,53.68400232981535,77.6672643122425,0.9826440917713274,-0.0034025949604473676
1801.0,normal,0.1311388495325796,34.99685904941711,-0.008875220254126678,1.0,0.0
1801.0,compromised,0.7094261683953674,80.99772045119025,96.99003778930069,0.9711164448944625,-0.014161851052490761
1802.0,normal,0.21835429234751844,19.003817970880604,24.99704288840516,1.0,0.0
1802.0,compromised,0.40253399087088004,54.324389767003176,68.33385035624008,1.0025829581332593,-0.026218470493909005
1803.0,normal,0.0792833087249837,18.99028223141627,44.99960382378865,1.0,0.0
1803.0,compromised,0.07325388373505543,46.33129520175739,64.66883885529874,1.006121306202122,-0.012168470611145956
1804.0,normal,0.1537506640769977,39.01247327671277,38.9925422286324,1.0,0.0
1804.0,compromised,0.255545070624337,38.67742814811689,58.677081859203035,1.059432995235432,0.07394462494713089
1805.0,normal,0.1420292941802517,35.97797051008411,35.99081884078917,1.0,0.0
1805.0,compromised,0.9703958772199135,142.68424760180233,162.33286351761592,0.0,0.0
1806.0,normal,0.08198110560453456,19.990289552211422,0.0014055314929077318,1.0,0.0
1806.0,compromised,0.2577558196162815,68.32981011334952,70.33899674416732,1.0005322669191499,-0.00396452327901722
1807.0,normal,0.12467599133444425,18.49323833492522,54.5168057269015,1.0,0.0
1807.0,compromised,0.21036807164443297,26.4980950414502,31.50582971061049,1.0690970733751177,0.04046152705931788
1808.0,normal,0.35269413341735023,39.50044824448695,49.503698294825384,1.0,0.0
1808.0,compromised,0.4579319690098531,83.99233980838412,109.00068316304204,1.0287673134470037,0.02637404770352538
1809.0,normal,0.09120551929627448,33.996193402559065,34.00668651431947,1.0,0.0
1809.0,compromised,0.0860570565072854,19.002850704381558,35.00098300249651,1.0615000861392718,0.06449738903400183
1810.0,normal,0.13386616914084237,35.98609284531177,35.98828988184213,1.0,0.0
1810.0,compromised,0.6096599166030893,123.6542325172842,128.67379319087618,1.0495458501145352,0.0
1811.0,normal,0.13371391911047534,48.00142427648425,48.00915180698073,1.0,0.0
1811.0,compromised,0.13589792773560802,15.011604599124503,24.00687226411052,0.0,0.006320774006204021
1812.0,normal,0.19656876052230482,29.500118914169345,39.491511765318215,1.0,0.0
1812.0,compromised,0.3388794312173973,54.99594858069524,64.99618722211932,1.0368840167709432,0.0
1813.0,normal,0.14170844537982763,7.99546789278918,42.000874013902006,1.0,0.0
1813.0,compromised,0.4796718376209333,110.98974666763125,97.00892991706326,0.0,0.056744538772956675
1814.0,normal,0.12437220934286522,2.9992923457695633,20.999946385209352,1.0,0.0
1814.0,compromised,0.26728942858878607,64.658767808999,64.64953011835075,1.0267708879442088,0.0
1815.0,normal,0.1922704149817304,28.007632022451578,33.00043309717187,1.0,0.0
1815.0,compromised,0.1858809274770556,12.510108232306017,25.49713762844022,1.0751081236726237,0.08049196336527277
1816.0,normal,0.13715348038032305,26.005618750556966,26.982070023233028,1.0,0.0
1816.0,compromised,0.4989964807844574,62.006266997039425,87.99704723974357,0.0,-0.01264666403824347
1817.0,normal,0.0928944389245303,30.50321069595608,48.50473400278428,1.0,0.0
1817.0,compromised,0.3828831628829483,51.02395544101319,64.99657801589451,0.0,0.0
1818.0,normal,0.32554467155504996,21.990517307105957,34.99275463533954,1.0,0.0
1818.0,compromised,0.30830791615436376,47.32704377228636,47.32064826549729,0.0,0.00033178522638625303
1819.0,normal,0.1214725235832384,13.988349268955128,25.002281715620754,1.0,0.0
1819.0,compromised,0.12794156786441113,-0.0029884630809125794,0.003452116910985902,0.0,-0.0023830151123877476
1820.0,normal,0.21707645447681345,3.0080413745115195,36.012957692075474,1.0,0.0
1820.0,compromised,0.25674895072744996,4.513834938130707,32.517194618688904,1.05173560543088,0.042976337954684946
1821.0,normal,0.10286216394035959,22.986668534270713,11.996302183967867,1.0,0.0
1821.0,compromised,0.1622185419917498,63.32867451253526,76.34507357329791,1.0026600970127633,0.025499681767746408
1822.0,normal,0.1499809178602563,13.497476159848802,51.49899539802068,1.0,0.0
1822.0,compromised,0.08956294324657976,40.49799387516506,4.496287669083337,0.0,0.006833727734645464
1823.0,normal,0.18574974794225382,19.009925614417003,32.019270474149906,1.0,0.0
1823.0,compromised,0.21393456454586365,-0.006227521682601376,-0.008277131199881587,0.0,0.0
1824.0,normal,0.1430064580346488,12.507365905702887,39.48726595382462,1.0,0.0
1824.0,compromised,0.26577784621196066,33.688035330754246,35.665281826822394,0.9942677535622415,0.01520756389867845
1825.0,normal,0.08071751876758226,14.008785154504084,42.999764738457834,1.0,0.0
1825.0,compromised,1.0239205467713905,113.30701893604952,101.66136053764002,1.0604098929779686,0.0626071111732401
1826.0,normal,0.09617393550733976,9.521063421976809,34.50076438791801,1.0,0.0
1826.0,compromised,0.09612104909275412,13.012877415557671,26.0048956185833,1.018533072527377,0.0
1827.0,normal,0.10023707678057987,14.996465782928484,0.001737016725042852,1.0,0.0
1827.0,compromised,0.09019824131495278,46.32682650690903,64.66101231789541,0.996720369761302,0.0
1828.0,normal,0.06428991121846753,25.988902244194957,51.02039216048818,1.0,0.0
1828.0,compromised,0.7622731370532881,59.66387140801303,76.34159008926427,1.0207243307514713,0.00226639894382138
1829.0,normal,0.1303882056673318,21.00705463217818,20.99152050952039,1.0,0.0
1829.0,compromised,0.4734810785476126,58.69194564250933,78.31330935552647,1.0255060370255493,0.0
1830.0,normal,0.21729007627941352,53.995711856390564,12.017716843707124,1.0,0.0
1830.0,compromised,0.2633109119105654,32.672965556554864,32.68168402094478,1.0092582364393152,0.0017484962561180703
1831.0,normal,0.1827862727457592,15.002151819483935,29.991809825431407,1.0,0.0
1831.0,compromised,0.3188178412800854,101.666677078423,156.33291390899834,0.0,0.041160972112483755
