s1 packet_in: 1141, packet_out: 1141, ratio: 1.00
s2 packet_in: 1135, packet_out: 1135, ratio: 1.00
s3 packet_in: 1098, packet_out: 1098, ratio: 1.00
s4 packet_in: 1131, packet_out: 1131, ratio: 1.00
s5 packet_in: 288, packet_out: 288, ratio: 1.00
s6 packet_in: 1134, packet_out: 1134, ratio: 1.00
s7 packet_in: 837, packet_out: 837, ratio: 1.00
s8 packet_in: 1136, packet_out: 1136, ratio: 1.00
s9 packet_in: 1134, packet_out: 1134, ratio: 1.00
s10 packet_in: 34, packet_out: 34, ratio: 1.00
s11 packet_in: 251, packet_out: 251, ratio: 1.00
s12 packet_in: 295, packet_out: 295, ratio: 1.00
s13 packet_in: 157, packet_out: 157, ratio: 1.00
s14 packet_in: 942, packet_out: 942, ratio: 1.00
s15 packet_in: 139, packet_out: 139, ratio: 1.00
s16 packet_in: 804, packet_out: 804, ratio: 1.00
s17 packet_in: 1131, packet_out: 1131, ratio: 1.00
s18 packet_in: 1136, packet_out: 1136, ratio: 1.00
s19 packet_in: 987, packet_out: 987, ratio: 1.00
s20 packet_in: 1136, packet_out: 1136, ratio: 1.00
s21 packet_in: 866, packet_out: 866, ratio: 1.00
s22 packet_in: 63, packet_out: 63, ratio: 1.00
s23 packet_in: 531, packet_out: 531, ratio: 1.00
s24 packet_in: 1135, packet_out: 1135, ratio: 1.00
s25 packet_in: 1137, packet_out: 1137, ratio: 1.00
s26 packet_in: 1135, packet_out: 1135, ratio: 1.00
s27 packet_in: 1141, packet_out: 1141, ratio: 1.00
s28 packet_in: 1145, packet_out: 1145, ratio: 1.00
s29 packet_in: 1139, packet_out: 1139, ratio: 1.00
s30 packet_in: 1139, packet_out: 1139, ratio: 1.00
s31 packet_in: 1144, packet_out: 1144, ratio: 1.00
s32 packet_in: 1146, packet_out: 1146, ratio: 1.00
s33 packet_in: 94, packet_out: 94, ratio: 1.00
s34 packet_in: 670, packet_out: 670, ratio: 1.00
s35 packet_in: 1147, packet_out: 1147, ratio: 1.00
s36 packet_in: 690, packet_out: 690, ratio: 1.00
s37 packet_in: 1142, packet_out: 1142, ratio: 1.00
s38 packet_in: 1138, packet_out: 1138, ratio: 1.00
s39 packet_in: 221, packet_out: 221, ratio: 1.00
s40 packet_in: 1042, packet_out: 822, ratio: 0.79
s41 packet_in: 1136, packet_out: 1136, ratio: 1.00
s42 packet_in: 1108, packet_out: 1108, ratio: 1.00
