s1 packet_in: 48, packet_out: 48, ratio: 1.00
s2 packet_in: 115, packet_out: 115, ratio: 1.00
s3 packet_in: 48, packet_out: 48, ratio: 1.00
s4 packet_in: 274, packet_out: 274, ratio: 1.00
s5 packet_in: 191, packet_out: 191, ratio: 1.00
s6 packet_in: 8, packet_out: 8, ratio: 1.00
s7 packet_in: 269, packet_out: 269, ratio: 1.00
s8 packet_in: 33, packet_out: 33, ratio: 1.00
s9 packet_in: 174, packet_out: 174, ratio: 1.00
s10 packet_in: 15, packet_out: 15, ratio: 1.00
s11 packet_in: 41, packet_out: 41, ratio: 1.00
s12 packet_in: 22, packet_out: 22, ratio: 1.00
s13 packet_in: 29, packet_out: 29, ratio: 1.00
s14 packet_in: 177, packet_out: 177, ratio: 1.00
s15 packet_in: 136, packet_out: 136, ratio: 1.00
s16 packet_in: 38, packet_out: 38, ratio: 1.00
s17 packet_in: 48, packet_out: 48, ratio: 1.00
s18 packet_in: 181, packet_out: 181, ratio: 1.00
s19 packet_in: 20, packet_out: 20, ratio: 1.00
s20 packet_in: 466, packet_out: 466, ratio: 1.00
s21 packet_in: 12, packet_out: 12, ratio: 1.00
s22 packet_in: 146, packet_out: 146, ratio: 1.00
s23 packet_in: 360, packet_out: 360, ratio: 1.00
s24 packet_in: 15, packet_out: 15, ratio: 1.00
s25 packet_in: 302, packet_out: 302, ratio: 1.00
s26 packet_in: 419, packet_out: 419, ratio: 1.00
s27 packet_in: 2403, packet_out: 2403, ratio: 1.00
s28 packet_in: 894, packet_out: 894, ratio: 1.00
s29 packet_in: 675, packet_out: 675, ratio: 1.00
s30 packet_in: 1004, packet_out: 1004, ratio: 1.00
s31 packet_in: 82, packet_out: 82, ratio: 1.00
s32 packet_in: 605, packet_out: 605, ratio: 1.00
s33 packet_in: 1496, packet_out: 1496, ratio: 1.00
s34 packet_in: 22, packet_out: 22, ratio: 1.00
s35 packet_in: 121, packet_out: 121, ratio: 1.00
s36 packet_in: 855, packet_out: 855, ratio: 1.00
s37 packet_in: 58, packet_out: 58, ratio: 1.00
s38 packet_in: 87, packet_out: 87, ratio: 1.00
s39 packet_in: 42, packet_out: 42, ratio: 1.00
s40 packet_in: 82, packet_out: 82, ratio: 1.00
s41 packet_in: 749, packet_out: 749, ratio: 1.00
s42 packet_in: 95, packet_out: 95, ratio: 1.00
s43 packet_in: 520, packet_out: 520, ratio: 1.00
s44 packet_in: 484, packet_out: 484, ratio: 1.00
s45 packet_in: 81, packet_out: 81, ratio: 1.00
s46 packet_in: 1239, packet_out: 1239, ratio: 1.00
s47 packet_in: 792, packet_out: 792, ratio: 1.00
s48 packet_in: 124, packet_out: 124, ratio: 1.00
s49 packet_in: 581, packet_out: 581, ratio: 1.00
s50 packet_in: 1240, packet_out: 1240, ratio: 1.00
s51 packet_in: 6, packet_out: 6, ratio: 1.00
s52 packet_in: 6, packet_out: 6, ratio: 1.00
s53 packet_in: 101, packet_out: 101, ratio: 1.00
s54 packet_in: 51, packet_out: 51, ratio: 1.00
s55 packet_in: 80, packet_out: 80, ratio: 1.00
s56 packet_in: 24, packet_out: 24, ratio: 1.00
s57 packet_in: 931, packet_out: 931, ratio: 1.00
s58 packet_in: 662, packet_out: 662, ratio: 1.00
s59 packet_in: 264, packet_out: 264, ratio: 1.00
s60 packet_in: 1093, packet_out: 1093, ratio: 1.00
s61 packet_in: 367, packet_out: 367, ratio: 1.00
s62 packet_in: 286, packet_out: 286, ratio: 1.00
s63 packet_in: 1337, packet_out: 1337, ratio: 1.00
s64 packet_in: 938, packet_out: 938, ratio: 1.00
s65 packet_in: 461, packet_out: 461, ratio: 1.00
s66 packet_in: 188, packet_out: 188, ratio: 1.00
s67 packet_in: 605, packet_out: 605, ratio: 1.00
s68 packet_in: 245, packet_out: 245, ratio: 1.00
s69 packet_in: 465, packet_out: 465, ratio: 1.00
s70 packet_in: 154, packet_out: 154, ratio: 1.00
s71 packet_in: 116, packet_out: 116, ratio: 1.00
s72 packet_in: 95, packet_out: 95, ratio: 1.00
s73 packet_in: 514, packet_out: 514, ratio: 1.00
s74 packet_in: 12, packet_out: 12, ratio: 1.00
s75 packet_in: 201, packet_out: 201, ratio: 1.00
s76 packet_in: 71, packet_out: 71, ratio: 1.00
s77 packet_in: 90, packet_out: 90, ratio: 1.00
s78 packet_in: 114, packet_out: 114, ratio: 1.00
s79 packet_in: 64, packet_out: 64, ratio: 1.00
s80 packet_in: 1841, packet_out: 1841, ratio: 1.00
s81 packet_in: 95, packet_out: 95, ratio: 1.00
s82 packet_in: 12, packet_out: 12, ratio: 1.00
s83 packet_in: 981, packet_out: 981, ratio: 1.00
s84 packet_in: 2009, packet_out: 2009, ratio: 1.00
s85 packet_in: 115, packet_out: 115, ratio: 1.00
s86 packet_in: 171, packet_out: 171, ratio: 1.00
s87 packet_in: 57, packet_out: 57, ratio: 1.00
s88 packet_in: 772, packet_out: 772, ratio: 1.00
s89 packet_in: 64, packet_out: 64, ratio: 1.00
s90 packet_in: 1917, packet_out: 1917, ratio: 1.00
s91 packet_in: 250, packet_out: 250, ratio: 1.00
s92 packet_in: 130, packet_out: 130, ratio: 1.00
s93 packet_in: 5, packet_out: 5, ratio: 1.00
s94 packet_in: 2472, packet_out: 2472, ratio: 1.00
s95 packet_in: 110, packet_out: 110, ratio: 1.00
s96 packet_in: 106, packet_out: 106, ratio: 1.00
s97 packet_in: 141, packet_out: 141, ratio: 1.00
s98 packet_in: 2368, packet_out: 2368, ratio: 1.00
