s1 packet_in: 140, packet_out: 140, ratio: 1.00
s2 packet_in: 92, packet_out: 92, ratio: 1.00
s3 packet_in: 155, packet_out: 155, ratio: 1.00
s4 packet_in: 53, packet_out: 53, ratio: 1.00
s5 packet_in: 149, packet_out: 149, ratio: 1.00
s6 packet_in: 97, packet_out: 97, ratio: 1.00
s7 packet_in: 48, packet_out: 48, ratio: 1.00
s8 packet_in: 177, packet_out: 177, ratio: 1.00
s9 packet_in: 63, packet_out: 63, ratio: 1.00
s10 packet_in: 19, packet_out: 19, ratio: 1.00
s11 packet_in: 114, packet_out: 114, ratio: 1.00
s12 packet_in: 52, packet_out: 52, ratio: 1.00
s13 packet_in: 78, packet_out: 156, ratio: 2.00
s14 packet_in: 150, packet_out: 150, ratio: 1.00
s15 packet_in: 82, packet_out: 82, ratio: 1.00
s16 packet_in: 4, packet_out: 4, ratio: 1.00
s17 packet_in: 82, packet_out: 82, ratio: 1.00
s18 packet_in: 2, packet_out: 2, ratio: 1.00
s19 packet_in: 31, packet_out: 31, ratio: 1.00
s20 packet_in: 105, packet_out: 105, ratio: 1.00
