s1 packet_in: 351, packet_out: 351, ratio: 1.00
s2 packet_in: 860, packet_out: 860, ratio: 1.00
s3 packet_in: 26, packet_out: 26, ratio: 1.00
s4 packet_in: 851, packet_out: 851, ratio: 1.00
s5 packet_in: 596, packet_out: 596, ratio: 1.00
s6 packet_in: 864, packet_out: 864, ratio: 1.00
s7 packet_in: 861, packet_out: 861, ratio: 1.00
s8 packet_in: 61, packet_out: 61, ratio: 1.00
s9 packet_in: 25, packet_out: 25, ratio: 1.00
s10 packet_in: 863, packet_out: 863, ratio: 1.00
s11 packet_in: 255, packet_out: 255, ratio: 1.00
s12 packet_in: 98, packet_out: 98, ratio: 1.00
s13 packet_in: 177, packet_out: 177, ratio: 1.00
s14 packet_in: 609, packet_out: 609, ratio: 1.00
s15 packet_in: 725, packet_out: 725, ratio: 1.00
s16 packet_in: 190, packet_out: 190, ratio: 1.00
s17 packet_in: 860, packet_out: 860, ratio: 1.00
s18 packet_in: 305, packet_out: 305, ratio: 1.00
s19 packet_in: 543, packet_out: 543, ratio: 1.00
s20 packet_in: 480, packet_out: 480, ratio: 1.00
s21 packet_in: 140, packet_out: 140, ratio: 1.00
s22 packet_in: 861, packet_out: 861, ratio: 1.00
s23 packet_in: 190, packet_out: 190, ratio: 1.00
s24 packet_in: 836, packet_out: 836, ratio: 1.00
s25 packet_in: 859, packet_out: 859, ratio: 1.00
s26 packet_in: 223, packet_out: 223, ratio: 1.00
s27 packet_in: 515, packet_out: 515, ratio: 1.00
s28 packet_in: 76, packet_out: 76, ratio: 1.00
s29 packet_in: 865, packet_out: 865, ratio: 1.00
s30 packet_in: 864, packet_out: 864, ratio: 1.00
s31 packet_in: 864, packet_out: 864, ratio: 1.00
s32 packet_in: 870, packet_out: 1740, ratio: 2.00
s33 packet_in: 874, packet_out: 874, ratio: 1.00
s34 packet_in: 869, packet_out: 869, ratio: 1.00
s35 packet_in: 872, packet_out: 872, ratio: 1.00
s36 packet_in: 872, packet_out: 872, ratio: 1.00
s37 packet_in: 875, packet_out: 875, ratio: 1.00
s38 packet_in: 870, packet_out: 870, ratio: 1.00
s39 packet_in: 877, packet_out: 877, ratio: 1.00
