experiment,label,SPI,PFSI,TFSI,PPR,PPD
245.0,compromised,0.2552,36.0,223.0,1.0,0.0
246.0,normal,0.5542,74.0,111.0,1.0,0.0
246.0,compromised,0.385,167.5,224.5,1.05,0.05
247.0,normal,0.3548,92.0,181.0,1.0,0.0
247.0,compromised,0.6721,219.33,247.33,1.0,0.0
248.0,normal,0.2899,6.0,181.0,1.0,0.0
248.0,compromised,0.6162,258.0,352.0,1.0,0.0
249.0,normal,0.3569,72.0,140.0,1.0,0.0
249.0,compromised,0.4553,59.0,132.0,1.0,0.0
250.0,normal,0.4081,46.0,162.0,1.0,0.0
250.0,compromised,0.6345,25.5,129.5,1.0,0.0
251.0,normal,0.1982,79.5,194.5,1.0,0.0
251.0,compromised,0.3865,243.67,323.33,1.0,0.0
252.0,normal,0.3412,65.0,212.0,1.0,0.0
252.0,compromised,0.3314,199.67,307.67,1.0,0.0
253.0,normal,0.2119,34.0,187.0,1.0,0.0
253.0,compromised,0.4202,21.5,183.5,1.01,0.01
254.0,normal,0.3673,24.0,171.0,1.0,0.0
254.0,compromised,0.3144,242.0,286.0,1.0,0.0
255.0,normal,0.3795,52.0,164.0,1.0,0.0
255.0,compromised,0.4339,43.5,192.5,1.05,0.05
256.0,normal,0.2758,9.0,194.0,1.0,0.0
256.0,compromised,0.6799,272.33,373.67,1.0,0.0
257.0,normal,0.4803,24.0,142.0,1.0,0.0
257.0,compromised,0.4345,224.0,292.0,1.0,0.0
258.0,normal,0.394,6.0,152.0,1.0,0.0
258.0,compromised,0.5665,147.0,175.0,1.01,0.01
259.0,normal,0.6954,39.0,93.0,1.0,0.0
259.0,compromised,0.3415,214.67,244.33,1.0,0.0
260.0,normal,0.4245,16.0,158.0,1.0,0.0
260.0,compromised,0.4889,33.0,162.0,1.0,0.0
261.0,normal,0.5353,90.0,118.0,1.0,0.0
261.0,compromised,0.4593,113.0,131.0,1.0,0.0
262.0,normal,0.226,47.0,226.0,1.0,0.0
262.0,compromised,0.4548,192.0,245.0,1.02,0.02
263.0,normal,0.295,70.0,161.0,1.0,0.0
263.0,compromised,0.3837,3.0,129.0,1.0,0.0
264.0,normal,0.3085,28.0,161.0,1.0,0.0
264.0,compromised,0.6491,288.33,391.67,1.0,0.0
265.0,normal,0.4881,11.0,143.0,1.0,0.0
265.0,compromised,0.4056,250.33,325.67,1.01,0.01
266.0,normal,0.5167,130.0,193.0,1.0,0.0
266.0,compromised,0.5409,237.0,332.0,1.0,0.0
267.0,normal,0.1987,26.5,227.5,1.0,0.0
267.0,compromised,0.3764,37.0,176.0,1.0,0.0
268.0,normal,0.2677,76.0,186.0,1.0,0.0
268.0,compromised,0.5592,72.5,203.5,1.03,0.03
269.0,normal,0.3022,48.0,176.0,1.0,0.0
269.0,compromised,0.6638,174.33,268.67,1.0,0.0
270.0,normal,0.4181,40.0,123.0,1.0,0.0
270.0,compromised,0.5798,296.0,361.0,1.0,0.0
271.0,normal,0.316,120.0,174.0,1.0,0.0
271.0,compromised,0.2709,245.67,339.33,1.01,0.01
272.0,normal,0.3204,12.0,179.0,1.0,0.0
272.0,compromised,0.2747,4.0,171.0,1.0,0.0
273.0,normal,0.2793,20.0,175.0,1.0,0.0
273.0,compromised,0.4391,24.0,163.0,1.03,0.03
274.0,normal,0.5206,76.0,130.0,1.0,0.0
274.0,compromised,0.4811,71.0,156.0,1.0,0.0
275.0,normal,0.1453,106.0,243.0,1.0,0.0
275.0,compromised,0.3099,300.33,378.67,1.02,0.02
276.0,normal,0.3443,32.0,160.0,1.0,0.0
276.0,compromised,0.8261,214.67,224.67,1.0,0.0
277.0,normal,0.2901,33.0,174.0,1.0,0.0
277.0,compromised,1.1982,120.0,177.0,1.0,0.0
278.0,normal,0.192,90.0,175.0,1.0,0.0
278.0,compromised,0.3835,8.0,152.0,1.0,0.0
279.0,normal,0.2661,77.5,224.5,1.0,0.0
279.0,compromised,0.6135,152.0,224.0,1.0,0.0
280.0,normal,0.5146,59.0,132.0,1.0,0.0
280.0,compromised,0.4488,233.67,331.33,1.0,0.0
281.0,normal,0.2271,65.0,210.0,1.0,0.0
281.0,compromised,0.8335,295.0,362.0,1.0,0.0
282.0,normal,0.3505,108.0,164.0,1.0,0.0
282.0,compromised,0.4588,147.0,175.0,1.0,0.0
283.0,normal,0.5748,6.0,130.0,1.0,0.0
283.0,compromised,0.6034,179.33,233.67,1.0,0.0
284.0,normal,0.2166,61.0,172.0,1.0,0.0
284.0,compromised,0.2315,62.0,212.0,1.0,0.0
285.0,normal,0.2441,166.5,200.5,1.0,0.0
285.0,compromised,0.274,335.67,408.33,1.0,0.0
286.0,normal,0.333,5.0,184.0,1.0,0.0
286.0,compromised,0.3645,195.0,277.0,1.0,0.0
287.0,normal,0.3404,19.0,189.0,1.0,0.0
287.0,compromised,0.4453,225.33,304.67,1.0,0.0
288.0,normal,0.2769,0.0,194.0,1.0,0.0
288.0,compromised,0.5135,22.0,187.0,1.03,0.03
289.0,normal,0.278,36.0,139.0,1.0,0.0
289.0,compromised,0.34,33.0,155.0,1.0,0.0
290.0,normal,0.267,15.0,192.0,1.0,0.0
290.0,compromised,0.4874,161.33,264.33,1.0,0.0
291.0,normal,0.368,121.0,189.0,1.0,0.0
291.0,compromised,0.4421,95.0,202.0,1.0,0.0
292.0,normal,0.2605,22.0,200.0,1.0,0.0
292.0,compromised,0.4333,82.0,124.0,0.99,0.0
293.0,normal,0.3809,47.0,190.0,1.0,0.0
293.0,compromised,0.4607,53.5,191.5,1.0,0.0
294.0,normal,0.3896,3.0,158.0,1.0,0.0
294.0,compromised,0.6389,291.33,337.67,1.01,0.01
295.0,normal,0.2569,21.0,185.0,1.0,0.0
295.0,compromised,0.4478,47.0,128.0,1.0,0.0
296.0,normal,0.2874,121.0,144.0,1.0,0.0
296.0,compromised,0.411,235.0,287.0,1.0,0.0
297.0,normal,0.2856,49.5,169.5,1.0,0.0
297.0,compromised,0.3775,6.5,149.5,1.0,0.0
298.0,normal,0.3431,63.0,151.0,1.0,0.0
298.0,compromised,0.4632,89.5,151.5,1.0,0.0
299.0,normal,0.5724,15.0,140.0,1.0,0.0
299.0,compromised,0.3374,76.5,198.5,1.0,0.0
300.0,normal,0.4551,23.0,116.0,1.0,0.0
300.0,compromised,1.0188,242.33,273.67,1.0,0.0
301.0,normal,0.1976,116.0,152.0,1.0,0.0
301.0,compromised,0.8854,260.67,337.33,1.0,0.0
302.0,normal,0.3033,66.5,215.5,1.0,0.0
302.0,compromised,1.309,251.0,321.0,1.06,0.06
303.0,normal,0.4854,18.0,146.0,1.0,0.0
303.0,compromised,0.6918,208.0,273.0,1.0,0.0
304.0,normal,0.4443,106.0,197.0,1.0,0.0
304.0,compromised,0.5443,242.33,354.33,1.02,0.02
305.0,normal,0.5153,76.0,140.0,1.0,0.0
305.0,compromised,0.4665,103.5,171.5,1.02,0.02
306.0,normal,0.1472,105.5,226.5,1.0,0.0
306.0,compromised,0.6386,259.0,347.0,1.03,0.03
307.0,normal,0.317,56.0,202.0,1.0,0.0
307.0,compromised,0.4931,150.0,208.0,1.01,0.01
308.0,normal,0.5285,91.0,146.0,1.0,0.0
308.0,compromised,0.4183,182.67,254.33,1.0,0.0
309.0,normal,0.2425,18.0,177.0,1.0,0.0
309.0,compromised,0.3018,148.67,218.33,1.0,0.0
310.0,normal,0.1568,60.0,207.0,1.0,0.0
310.0,compromised,0.5719,219.33,259.67,1.0,0.0
311.0,normal,0.4908,11.0,160.0,1.0,0.0
311.0,compromised,0.6308,111.5,153.5,1.03,0.03
312.0,normal,0.4599,17.0,150.0,1.0,0.0
312.0,compromised,0.6814,222.0,282.0,1.0,0.0
313.0,normal,0.4111,50.0,158.0,1.0,0.0
313.0,compromised,0.4421,299.33,326.33,1.02,0.02
314.0,normal,0.4253,72.0,138.0,1.0,0.0
314.0,compromised,0.2063,38.5,174.5,1.01,0.01
315.0,normal,0.3994,38.0,157.0,1.0,0.0
315.0,compromised,0.495,200.33,285.67,1.0,0.0
316.0,normal,0.4525,7.0,161.0,1.0,0.0
316.0,compromised,0.5195,234.67,296.33,0.99,0.0
317.0,normal,0.185,95.5,269.5,1.0,0.0
317.0,compromised,0.3566,190.0,304.0,1.01,0.01
318.0,normal,0.1578,152.0,233.0,1.0,0.0
318.0,compromised,0.4892,208.67,252.33,1.0,0.0
319.0,normal,0.3015,34.0,143.0,1.0,0.0
319.0,compromised,0.6671,173.33,236.67,1.0,0.0
320.0,normal,0.218,137.5,226.5,1.0,0.0
320.0,compromised,0.2438,159.0,165.0,1.0,0.0
321.0,normal,0.6306,72.0,100.0,1.0,0.0
321.0,compromised,0.7536,123.33,200.67,1.0,0.0
322.0,normal,0.2797,52.0,200.0,1.0,0.0
322.0,compromised,0.4279,237.0,329.0,1.03,0.03
323.0,normal,0.3686,120.0,169.0,1.0,0.0
323.0,compromised,0.8101,206.33,239.33,1.0,0.0
324.0,normal,0.4789,54.0,190.0,1.0,0.0
324.0,compromised,0.9004,297.67,358.67,1.01,0.01
325.0,normal,0.2951,27.0,163.0,1.0,0.0
325.0,compromised,0.5026,221.0,303.0,0.99,0.0
326.0,normal,0.2493,7.0,185.0,1.0,0.0
326.0,compromised,0.5707,277.67,288.67,1.03,0.03
327.0,normal,0.485,36.0,161.0,1.0,0.0
327.0,compromised,0.6275,188.67,238.67,1.0,0.0
328.0,normal,0.309,87.0,210.0,1.0,0.0
328.0,compromised,0.528,267.67,318.33,1.0,0.0
329.0,normal,0.4806,120.0,173.0,1.0,0.0
329.0,compromised,0.4413,71.0,159.0,1.04,0.04
330.0,normal,0.3483,48.0,136.0,1.0,0.0
330.0,compromised,0.687,190.67,200.67,1.0,0.0
331.0,normal,0.3369,63.0,156.0,1.0,0.0
331.0,compromised,0.299,288.0,346.0,1.0,0.0
332.0,normal,0.3185,44.0,158.0,1.0,0.0
332.0,compromised,0.4336,171.33,241.67,1.0,0.0
333.0,normal,0.4832,93.0,130.0,1.0,0.0
333.0,compromised,0.3222,60.0,166.0,1.0,0.0
334.0,normal,0.4041,72.0,133.0,1.0,0.0
334.0,compromised,1.1422,150.67,197.33,1.04,0.04
335.0,normal,0.305,68.0,164.0,1.0,0.0
335.0,compromised,0.663,138.33,228.67,1.0,0.0
336.0,normal,0.2868,62.0,254.0,1.0,0.0
336.0,compromised,0.2578,282.67,338.33,1.0,0.0
337.0,normal,0.5213,75.0,144.0,1.0,0.0
337.0,compromised,0.4227,210.0,285.0,1.0,0.0
338.0,normal,0.2463,23.0,201.0,1.0,0.0
338.0,compromised,0.1719,258.67,317.33,1.0,0.0
339.0,normal,0.332,15.0,144.0,1.0,0.0
339.0,compromised,0.3283,17.0,156.0,1.0,0.0
340.0,normal,0.3356,11.0,164.0,1.0,0.0
340.0,compromised,0.6934,173.0,228.0,1.0,0.0
341.0,normal,0.3749,27.0,152.0,1.0,0.0
341.0,compromised,0.8149,190.33,267.67,1.06,0.06
342.0,normal,0.2224,115.0,205.0,1.0,0.0
342.0,compromised,0.5924,250.67,338.33,1.0,0.0
343.0,normal,0.4024,17.0,154.0,1.0,0.0
343.0,compromised,0.4005,18.5,216.5,1.01,0.01
344.0,normal,0.4102,56.0,150.0,1.0,0.0
344.0,compromised,0.5282,149.33,211.33,1.0,0.0
345.0,normal,0.3581,9.5,166.5,1.0,0.0
345.0,compromised,0.868,282.67,344.33,1.01,0.01
346.0,normal,0.4195,31.0,159.0,1.0,0.0
346.0,compromised,0.3123,51.0,205.0,1.01,0.01
347.0,normal,0.5886,34.0,160.0,1.0,0.0
347.0,compromised,0.583,210.33,286.67,1.0,0.0
348.0,normal,0.3894,61.0,140.0,1.0,0.0
348.0,compromised,0.5077,112.5,148.5,1.01,0.01
349.0,normal,0.5771,22.0,127.0,1.0,0.0
349.0,compromised,0.4874,207.67,257.33,1.0,0.0
350.0,normal,0.4035,35.0,139.0,1.0,0.0
350.0,compromised,0.6577,205.0,236.0,1.01,0.01
351.0,normal,0.2998,48.0,189.0,1.0,0.0
351.0,compromised,0.3762,24.5,140.5,1.0,0.0
352.0,normal,0.501,125.0,196.0,1.0,0.0
352.0,compromised,0.3731,220.33,261.67,1.01,0.01
353.0,normal,0.4899,106.0,169.0,1.0,0.0
353.0,compromised,0.2815,164.5,248.5,1.0,0.0
354.0,normal,0.4783,45.0,109.0,1.0,0.0
354.0,compromised,0.3513,326.0,421.0,1.0,0.0
355.0,normal,0.3221,41.0,173.0,1.0,0.0
355.0,compromised,0.3412,54.0,216.0,1.0,0.0
356.0,normal,0.3741,70.0,177.0,1.0,0.0
356.0,compromised,0.532,33.0,114.0,1.0,0.0
357.0,normal,0.2765,12.0,156.0,1.0,0.0
357.0,compromised,0.2164,247.33,304.67,1.0,0.0
358.0,normal,0.4103,28.0,182.0,1.0,0.0
358.0,compromised,0.2305,85.5,166.5,1.01,0.01
359.0,normal,0.3468,33.5,185.5,1.0,0.0
359.0,compromised,0.3474,5.5,156.5,0.99,0.0
360.0,normal,0.2097,98.0,205.0,1.0,0.0
360.0,compromised,0.3564,241.0,303.0,1.0,0.0
361.0,normal,0.2476,33.0,200.0,1.0,0.0
361.0,compromised,0.4042,218.0,320.0,1.0,0.0
362.0,normal,0.2657,2.0,147.0,1.0,0.0
362.0,compromised,0.5511,208.67,226.33,1.01,0.01
363.0,normal,0.4927,29.0,179.0,1.0,0.0
363.0,compromised,0.475,32.0,185.0,0.98,0.0
364.0,normal,0.12,67.5,221.5,1.0,0.0
364.0,compromised,0.2029,42.5,196.5,1.0,0.0
365.0,normal,0.2309,80.0,181.0,1.0,0.0
365.0,compromised,0.1741,125.0,226.0,1.0,0.0
366.0,normal,0.5594,38.0,138.0,1.0,0.0
366.0,compromised,0.7126,225.33,271.33,1.01,0.01
367.0,normal,0.3531,22.0,150.0,1.0,0.0
367.0,compromised,0.4962,20.0,137.0,1.02,0.02
368.0,normal,0.4736,42.0,147.0,1.0,0.0
368.0,compromised,0.7407,170.67,271.33,1.0,0.0
369.0,normal,0.2469,77.0,184.0,1.0,0.0
369.0,compromised,0.2187,104.0,204.0,1.0,0.0
370.0,normal,0.2172,75.5,202.5,1.0,0.0
370.0,compromised,0.3081,20.5,189.5,1.0,0.0
371.0,normal,0.1713,31.0,198.0,1.0,0.0
371.0,compromised,0.7374,215.67,297.33,1.01,0.01
372.0,normal,0.3206,69.0,184.0,1.0,0.0
372.0,compromised,0.8318,151.0,206.0,1.0,0.0
373.0,normal,0.4684,1.0,167.0,1.0,0.0
373.0,compromised,0.4532,79.0,145.0,1.0,0.0
374.0,normal,0.2681,23.0,193.0,1.0,0.0
374.0,compromised,0.347,66.5,166.5,1.02,0.02
375.0,normal,0.1861,153.0,237.0,1.0,0.0
375.0,compromised,0.4695,229.0,280.0,1.0,0.0
376.0,normal,0.1564,123.0,301.0,1.0,0.0
376.0,compromised,0.2616,269.33,381.67,1.0,0.0
377.0,normal,0.59,73.0,137.0,1.0,0.0
377.0,compromised,0.6703,171.67,258.33,1.01,0.01
378.0,normal,0.4533,90.0,136.0,1.0,0.0
378.0,compromised,0.4729,88.5,154.5,1.0,0.0
379.0,normal,0.2574,43.0,175.0,1.0,0.0
379.0,compromised,0.5516,206.0,302.0,1.01,0.01
380.0,normal,0.2916,55.0,187.0,1.0,0.0
380.0,compromised,0.6385,180.67,271.33,1.0,0.0
381.0,normal,0.3175,44.0,156.0,1.0,0.0
381.0,compromised,0.3258,158.67,200.33,1.01,0.01
382.0,normal,0.1627,159.5,222.5,1.0,0.0
382.0,compromised,0.5858,4.5,166.5,0.99,0.0
383.0,normal,0.4867,44.0,128.0,1.0,0.0
383.0,compromised,0.3056,24.0,125.0,1.02,0.02
384.0,normal,0.4115,99.0,126.0,1.0,0.0
384.0,compromised,0.8762,30.0,216.0,1.01,0.01
385.0,normal,0.292,0.5,225.5,1.0,0.0
385.0,compromised,0.29,11.0,144.0,1.02,0.02
386.0,normal,0.3566,54.0,160.0,1.0,0.0
386.0,compromised,0.6005,39.0,190.0,1.0,0.0
387.0,normal,0.5248,5.0,125.0,1.0,0.0
387.0,compromised,0.8252,234.33,300.67,1.01,0.01
388.0,normal,0.2601,109.5,176.5,1.0,0.0
388.0,compromised,0.4269,257.33,331.67,1.01,0.01
389.0,normal,0.263,26.0,173.0,1.0,0.0
389.0,compromised,0.2382,36.0,182.0,1.01,0.01
390.0,normal,0.3044,68.0,176.0,1.0,0.0
390.0,compromised,0.231,86.0,215.0,1.05,0.05
391.0,normal,0.3952,28.0,133.0,1.0,0.0
391.0,compromised,0.6418,180.0,267.0,1.0,0.0
392.0,normal,0.5373,57.0,121.0,1.0,0.0
392.0,compromised,0.8791,175.33,206.33,1.0,0.0
393.0,normal,0.546,40.0,160.0,1.0,0.0
393.0,compromised,0.8991,210.0,293.0,1.0,0.0
394.0,normal,0.5057,56.0,155.0,1.0,0.0
394.0,compromised,0.4913,178.33,241.67,1.03,0.03
395.0,normal,0.2111,141.5,152.5,1.0,0.0
395.0,compromised,0.8957,178.67,240.33,1.01,0.01
396.0,normal,0.2729,141.0,240.0,1.0,0.0
396.0,compromised,0.4348,33.5,156.5,1.01,0.01
397.0,normal,0.3163,32.0,162.0,1.0,0.0
397.0,compromised,0.4837,273.33,350.67,1.0,0.0
398.0,normal,0.4609,102.0,154.0,1.0,0.0
398.0,compromised,0.3509,40.0,178.0,1.0,0.0
399.0,normal,0.2468,61.5,238.5,1.0,0.0
399.0,compromised,0.5677,182.0,260.0,1.0,0.0
400.0,normal,0.3383,81.5,186.5,1.0,0.0
400.0,compromised,0.6211,83.5,168.5,1.0,0.0
401.0,normal,0.435,85.5,123.5,1.0,0.0
401.0,compromised,0.5734,38.5,120.5,1.04,0.04
402.0,normal,0.3603,60.5,166.5,1.0,0.0
402.0,compromised,0.6186,42.5,196.5,1.0,0.0
403.0,normal,0.3416,32.0,179.0,1.0,0.0
403.0,compromised,0.554,206.67,244.67,1.01,0.01
404.0,normal,0.3447,1.0,157.0,1.0,0.0
404.0,compromised,0.2826,1.0,180.0,1.02,0.02
405.0,normal,0.3219,50.0,144.0,1.0,0.0
405.0,compromised,1.1787,194.0,266.0,1.0,0.0
406.0,normal,0.4736,53.0,140.0,1.0,0.0
406.0,compromised,0.7622,63.0,152.0,1.01,0.01
407.0,normal,0.364,34.0,183.0,1.0,0.0
407.0,compromised,0.5045,140.0,161.0,1.0,0.0
408.0,normal,0.3279,62.0,230.0,1.0,0.0
408.0,compromised,1.3949,179.33,211.33,1.0,0.0
409.0,normal,0.348,16.0,130.0,1.0,0.0
409.0,compromised,0.5744,194.33,270.67,1.01,0.01
410.0,normal,0.2544,32.0,156.0,1.0,0.0
410.0,compromised,0.381,87.0,197.0,1.0,0.0
411.0,normal,0.5403,17.0,127.0,1.0,0.0
411.0,compromised,0.305,22.0,185.0,1.0,0.0
412.0,normal,0.2859,18.0,185.0,1.0,0.0
412.0,compromised,0.4238,210.33,268.67,1.0,0.0
413.0,normal,0.296,36.0,179.0,1.0,0.0
413.0,compromised,0.5854,261.0,305.0,1.02,0.02
414.0,normal,0.2255,54.5,167.5,1.0,0.0
414.0,compromised,0.7526,190.0,253.0,1.0,0.0
415.0,normal,0.4099,90.0,170.0,1.0,0.0
415.0,compromised,0.2991,80.0,179.0,1.0,0.0
416.0,normal,0.2068,34.0,168.0,1.0,0.0
416.0,compromised,0.7838,307.67,375.33,1.04,0.04
417.0,normal,0.3611,72.0,166.0,1.0,0.0
417.0,compromised,0.3104,110.5,216.5,1.02,0.02
418.0,normal,0.3904,6.0,172.0,1.0,0.0
418.0,compromised,0.4295,5.0,171.0,1.0,0.0
419.0,normal,0.2722,29.0,181.0,1.0,0.0
419.0,compromised,0.438,41.5,131.5,1.02,0.02
420.0,normal,0.2148,43.5,227.5,1.0,0.0
420.0,compromised,0.9691,284.33,432.67,1.1,0.1
421.0,normal,0.2815,23.0,159.0,1.0,0.0
421.0,compromised,0.5365,189.0,286.0,1.0,0.0
422.0,normal,0.5712,59.0,158.0,1.0,0.0
422.0,compromised,0.8168,143.67,223.33,1.0,0.0
423.0,normal,0.3276,38.0,161.0,1.0,0.0
423.0,compromised,0.3802,48.5,154.5,1.0,0.0
424.0,normal,0.3648,68.0,141.0,1.0,0.0
424.0,compromised,0.7379,181.33,281.33,1.01,0.01
425.0,normal,0.3617,10.0,118.0,1.0,0.0
425.0,compromised,0.2942,234.67,286.33,1.03,0.03
426.0,normal,0.2793,12.0,169.0,1.0,0.0
426.0,compromised,0.5671,257.0,332.0,1.0,0.0
427.0,normal,0.2744,6.0,185.0,1.0,0.0
427.0,compromised,0.2178,254.33,300.67,1.01,0.01
428.0,normal,0.4752,70.0,160.0,1.0,0.0
428.0,compromised,0.3773,6.0,169.0,1.0,0.0
429.0,normal,0.4543,91.0,160.0,1.0,0.0
429.0,compromised,0.4825,67.5,148.5,1.0,0.0
430.0,normal,0.4013,18.0,140.0,1.0,0.0
430.0,compromised,0.1915,147.5,196.5,1.03,0.03
431.0,normal,0.2442,117.0,190.0,1.0,0.0
431.0,compromised,0.524,174.67,255.33,1.01,0.01
432.0,normal,0.3751,38.0,137.0,1.0,0.0
432.0,compromised,0.5492,148.67,187.33,1.0,0.0
433.0,normal,0.3435,5.0,153.0,1.0,0.0
433.0,compromised,0.3984,156.67,253.67,1.01,0.01
434.0,normal,0.2992,11.0,143.0,1.0,0.0
434.0,compromised,0.2575,46.5,169.5,1.0,0.0
435.0,normal,0.1884,130.5,228.5,1.0,0.0
435.0,compromised,0.2849,239.0,279.0,1.0,0.0
436.0,normal,0.4459,4.0,122.0,1.0,0.0
436.0,compromised,0.6777,33.5,125.5,1.03,0.03
437.0,normal,0.5287,113.0,131.0,1.0,0.0
437.0,compromised,0.9143,140.33,218.67,1.0,0.0
438.0,normal,0.4082,72.0,208.0,1.0,0.0
438.0,compromised,0.8079,245.0,342.0,1.0,0.0
439.0,normal,0.3835,9.0,153.0,1.0,0.0
439.0,compromised,0.6039,225.33,284.67,1.0,0.0
440.0,normal,0.2965,59.5,169.5,1.0,0.0
440.0,compromised,0.7928,198.67,269.33,1.0,0.0
441.0,normal,0.4256,69.0,139.0,1.0,0.0
441.0,compromised,0.2824,265.67,341.33,1.01,0.01
442.0,normal,0.3562,61.0,138.0,1.0,0.0
442.0,compromised,0.3268,37.0,168.0,1.0,0.0
443.0,normal,0.2676,97.0,150.0,1.0,0.0
443.0,compromised,0.3463,14.0,154.0,1.0,0.0
444.0,normal,0.3285,57.0,145.0,1.0,0.0
444.0,compromised,0.4052,271.67,425.33,1.0,0.0
445.0,normal,0.3991,32.5,170.5,1.0,0.0
445.0,compromised,0.297,280.33,357.67,1.0,0.0
446.0,normal,0.3744,23.0,150.0,1.0,0.0
446.0,compromised,0.3623,109.0,139.0,0.99,0.0
447.0,normal,0.2454,29.0,200.0,1.0,0.0
447.0,compromised,0.6133,299.67,364.33,1.0,0.0
448.0,normal,0.1876,9.0,182.0,1.0,0.0
448.0,compromised,0.7555,10.0,119.0,1.0,0.0
449.0,normal,0.2154,73.0,209.0,1.0,0.0
449.0,compromised,0.3726,236.67,320.33,1.0,0.0
450.0,normal,0.2512,0.0,143.0,1.0,0.0
450.0,compromised,0.3151,12.0,151.0,1.0,0.0
451.0,normal,0.2393,86.5,183.5,1.0,0.0
451.0,compromised,0.4945,23.5,211.5,1.0,0.0
452.0,normal,0.5352,16.0,157.0,1.0,0.0
452.0,compromised,0.595,172.0,264.0,0.99,0.0
453.0,normal,0.4679,43.0,173.0,1.0,0.0
453.0,compromised,0.2318,333.33,357.67,1.0,0.0
454.0,normal,0.4222,32.0,171.0,1.0,0.0
454.0,compromised,0.5134,170.33,256.67,1.0,0.0
455.0,normal,0.345,14.0,156.0,1.0,0.0
455.0,compromised,0.5736,9.0,179.0,1.03,0.03
456.0,normal,0.4701,67.0,136.0,1.0,0.0
456.0,compromised,0.2917,8.0,188.0,1.01,0.01
457.0,normal,0.2797,56.0,156.0,1.0,0.0
457.0,compromised,0.8136,239.33,309.67,1.0,0.0
458.0,normal,0.3103,29.0,182.0,1.0,0.0
458.0,compromised,0.5697,311.33,409.67,1.0,0.0
459.0,normal,0.1377,88.0,183.0,1.0,0.0
459.0,compromised,0.3663,203.0,313.0,1.0,0.0
460.0,normal,0.6453,29.0,136.0,1.0,0.0
460.0,compromised,0.6986,208.0,327.0,1.0,0.0
461.0,normal,0.3468,44.0,159.0,1.0,0.0
461.0,compromised,0.2372,32.0,209.0,1.0,0.0
462.0,normal,0.4186,78.0,155.0,1.0,0.0
462.0,compromised,0.6716,107.0,170.0,1.01,0.01
463.0,normal,0.3794,1.0,192.0,1.0,0.0
463.0,compromised,0.3185,270.33,341.67,1.01,0.01
464.0,normal,0.5045,12.0,122.0,1.0,0.0
464.0,compromised,0.6787,174.67,231.67,1.0,0.0
465.0,normal,0.1848,35.0,226.0,1.0,0.0
465.0,compromised,0.9346,9.0,223.0,1.0,0.0
466.0,normal,0.3214,26.0,164.0,1.0,0.0
466.0,compromised,0.2843,33.0,176.0,1.0,0.0
467.0,normal,0.4551,110.0,157.0,1.0,0.0
467.0,compromised,0.492,207.33,301.67,1.0,0.0
468.0,normal,0.3702,27.0,193.0,1.0,0.0
468.0,compromised,0.202,40.5,168.5,1.0,0.0
469.0,normal,0.3212,81.0,165.0,1.0,0.0
469.0,compromised,0.5434,0.5,165.5,1.0,0.0
470.0,normal,0.309,11.0,152.0,1.0,0.0
470.0,compromised,0.5692,135.33,204.33,1.0,0.0
471.0,normal,0.2359,83.0,215.0,1.0,0.0
471.0,compromised,0.3883,65.0,141.0,1.0,0.0
472.0,normal,0.4383,72.0,142.0,1.0,0.0
472.0,compromised,0.4344,67.0,154.0,1.0,0.0
473.0,normal,0.4612,10.0,146.0,1.0,0.0
473.0,compromised,0.5033,22.0,163.0,1.01,0.01
474.0,normal,0.3359,35.0,166.0,1.0,0.0
474.0,compromised,0.261,19.0,192.0,1.0,0.0
475.0,normal,0.1841,167.0,208.0,1.0,0.0
475.0,compromised,0.1827,171.5,209.5,1.07,0.07
476.0,normal,0.5803,68.0,173.0,1.0,0.0
476.0,compromised,0.8966,203.0,244.0,1.01,0.01
477.0,normal,0.4147,43.0,162.0,1.0,0.0
477.0,compromised,0.7077,16.5,161.5,1.01,0.01
478.0,normal,0.2072,134.0,163.0,1.0,0.0
478.0,compromised,0.3349,222.0,231.0,1.0,0.0
479.0,normal,0.2656,13.0,189.0,1.0,0.0
479.0,compromised,0.1913,144.5,230.5,1.0,0.0
480.0,normal,0.4433,85.0,142.0,1.0,0.0
480.0,compromised,0.967,56.0,158.0,1.0,0.0
481.0,normal,0.5671,14.0,160.0,1.0,0.0
481.0,compromised,0.7473,266.67,355.33,1.0,0.0
482.0,normal,0.3409,19.0,180.0,1.0,0.0
482.0,compromised,0.2442,235.0,316.0,1.0,0.0
483.0,normal,0.2731,38.0,243.0,1.0,0.0
483.0,compromised,0.4369,6.0,190.0,1.01,0.01
484.0,normal,0.2954,42.0,178.0,1.0,0.0
484.0,compromised,0.725,108.0,191.0,1.0,0.0
485.0,normal,0.2179,108.5,241.5,1.0,0.0
485.0,compromised,0.1977,84.0,257.0,1.0,0.0
486.0,normal,0.3266,41.0,172.0,1.0,0.0
486.0,compromised,0.6383,159.67,253.33,1.0,0.0
487.0,normal,0.3163,95.0,168.0,1.0,0.0
487.0,compromised,0.5933,57.0,152.0,1.01,0.01
488.0,normal,0.2451,40.0,181.0,1.0,0.0
488.0,compromised,0.8133,186.33,302.67,1.0,0.0
489.0,normal,0.3136,29.0,188.0,1.0,0.0
489.0,compromised,0.4456,42.5,181.5,1.0,0.0
490.0,normal,0.4607,132.0,141.0,1.0,0.0
490.0,compromised,0.7079,231.0,295.0,1.01,0.01
491.0,normal,0.3397,33.0,177.0,1.0,0.0
