experiment,label,SPI_max_pairwise_distance,PFSI_max_pairwise_distance,TFSI_max_pairwise_distance,PPR_max_pairwise_distance,PPD_max_pairwise_distance
549.0,compromised,0.8590259292556182,20.502975656866877,46.01209538172687,0.01378661654171047,0.00261414585780823
550.0,normal,0.4651423145600728,10.997660220001782,19.999819921958043,0.0,0.0
550.0,compromised,0.3091812548294997,34.48907947160962,18.48893906401189,0.0,0.022892682830134722
551.0,normal,0.3150477674839156,35.01521369508491,19.4900682505826,0.0,0.0
551.0,compromised,0.9633612443642745,54.004041342890666,66.99713646320869,0.0,-0.00026975017022712636
552.0,normal,0.24759023874135427,60.00567474359002,71.50019839209106,0.0,0.0
552.0,compromised,0.7840541633350493,26.98580004161315,39.99254231050883,0.011703531747666395,-0.00027856240851382926
553.0,normal,0.3303079813448205,14.004399406655724,21.9925128309196,0.0,0.0
553.0,compromised,0.564117153134045,27.317193098739146,35.00060815024402,0.0,0.06626383052968618
554.0,normal,0.2752989848171025,22.50221985161403,27.50714295026247,0.0,0.0
554.0,compromised,0.513481943663686,32.50494774116228,21.0173524446727,0.19610698551837563,0.0
555.0,normal,0.40941087838210605,49.479855643504926,22.500910517955397,0.0,0.0
555.0,compromised,0.95343455239112,28.489696233322277,28.505510468596146,0.0,0.09964390555480306
556.0,normal,0.266877353816074,13.014027023281859,47.00074330968967,0.0,0.0
556.0,compromised,1.1174327966679034,56.50885416365948,28.488497675999024,0.022659950362879037,0.024239012805180284
557.0,normal,0.36179502542241854,25.973737916541072,60.9960058384528,0.0,0.0
557.0,compromised,0.646790698062602,56.004125042772635,59.49017244289704,0.0,0.0
558.0,normal,0.3314393833941429,15.013337410098597,21.51233001546275,0.0,0.0
558.0,compromised,1.1698383563561578,25.986889476394843,133.9950614160223,0.0,0.0
559.0,normal,0.17241329828916974,38.98315194141019,59.504743869408586,0.0,0.0
559.0,compromised,0.22490731572840653,17.493797182617534,57.983454991170774,0.0,0.10866102176679393
560.0,normal,0.27176684302800497,16.008294023623815,23.0090617840426,0.0,0.0
560.0,compromised,0.599264346166118,33.693026731280014,44.15751507865665,0.0,0.03351304421899092
561.0,normal,0.34534202792340846,20.994617865007022,24.995768769666626,0.0,0.0
561.0,compromised,0.7390546413046213,72.31387470386859,56.83420530835603,0.018749174815446766,0.0229992369701166
562.0,normal,0.32291219111799796,24.496513906550916,32.011811255613885,0.0,0.0
562.0,compromised,0.576139503030375,28.998713598020302,29.01220586144578,0.08120991897640945,0.08435222193503662
563.0,normal,0.5762103509107391,22.014702880419893,28.018420917553645,0.0,0.0
563.0,compromised,1.1687804539138973,53.491558982828344,86.50987954274378,0.004239808831656106,0.025983713999723265
564.0,normal,0.21211462545974755,20.98470114513418,62.48993236223532,0.0,0.0
564.0,compromised,0.18312526841672783,15.503766677039572,63.489220626310896,0.022981212776532742,0.013268764742232061
565.0,normal,0.3173695238027036,29.998374708834834,30.99695909362347,0.0,0.0
565.0,compromised,0.7060867430712529,17.99791121417226,24.993036033573684,0.02785394730461481,0.0
566.0,normal,0.34538731031293013,26.009261826944943,23.48707764272915,0.0,0.0
566.0,compromised,3.1388754358160815,29.00670119733438,29.34100488085037,0.026808391801401422,0.015830253599754776
567.0,normal,0.2578271043709534,23.494399560440883,56.51327786585598,0.0,0.0
567.0,compromised,0.4870177715957063,13.010248464926338,25.50852920669327,0.10514991535346184,-0.0029790577067529
568.0,normal,0.22513993098338428,46.50614218951935,29.48295641973032,0.0,0.0
568.0,compromised,0.9256749498151681,37.98141799614086,37.9969650985219,0.0,0.08388927187196525
569.0,normal,0.4634268128951144,12.498892065296506,9.495214109871444,0.0,0.0
569.0,compromised,3.09997233071964,11.342712271243665,11.987539765506309,0.0,0.0643839465547413
570.0,normal,0.1005921450749603,28.000470897930878,16.997988011422766,0.0,0.0
570.0,compromised,0.9458124917073564,53.999392261887536,67.01370194899063,0.0,-0.009666258260208296
571.0,normal,0.23820917606632896,17.997959375409923,21.00323988035479,0.0,0.0
571.0,compromised,0.8987219246732401,50.49596414535492,59.490272567956474,0.0,0.007486966216610984
572.0,normal,0.3160268952919824,21.01273082913765,21.995442016637508,0.0,0.0
572.0,compromised,0.5469827101735172,25.32021204405177,22.654001401749476,0.0,0.0
573.0,normal,0.3048098378254518,16.51098249791661,34.010684517133626,0.0,0.0
573.0,compromised,1.1718301449441384,26.002631000618766,134.0110560346207,0.0,0.03518990190430511
574.0,normal,0.34625121543079734,29.98976134945127,30.486436533373208,0.0,0.0
574.0,compromised,0.5661659887439406,50.49042914072614,51.50423817493903,0.04283711949158824,0.010577179186211155
575.0,normal,0.3320229079668619,38.49844814672899,32.485709838701695,0.0,0.0
575.0,compromised,0.8456419181950315,17.025132170403154,42.00364080853405,0.055306081025437784,0.02801337079333902
576.0,normal,0.21286042148171172,37.98998977805037,69.01286820013667,0.0,0.0
576.0,compromised,0.28260455837236903,22.999350359870565,24.004241915648453,0.023394098423515256,0.010618234348217022
577.0,normal,0.2613265572533055,23.01823122016133,17.5035497769081,0.0,0.0
577.0,compromised,0.7841914014785871,54.174086673775044,73.67223852731446,0.0,0.008228595688432525
578.0,normal,0.2675973686091614,13.511964346679344,25.515502256034694,0.0,0.0
578.0,compromised,0.6829847064709912,34.49702275191559,67.51037758019481,0.10740842248611004,0.0
579.0,normal,0.1585206504824191,25.507182812517364,52.47476503631261,0.0,0.0
579.0,compromised,0.6087072439124233,26.996103264970735,19.513249999456484,0.0,0.5492245302072337
580.0,normal,0.6271291588092724,33.50572398979695,21.97994767335267,0.0,0.0
580.0,compromised,0.7558785576308809,57.32402784313721,67.32632306343726,0.23412064197369453,0.10316388421530359
581.0,normal,0.36476817810615464,48.50490365512816,57.50167851679482,0.0,0.0
581.0,compromised,0.7214829593315968,23.001785008350215,38.010523042733254,0.09686953550600286,0.07452617140811638
582.0,normal,0.1548002305101421,33.00851606239757,68.99576865384363,0.0,0.0
582.0,compromised,0.675900826044275,34.48377682549714,67.48946797765046,0.09386475405233737,0.0
583.0,normal,0.29957831011505215,11.49461432648604,19.011101899629136,0.0,0.0
583.0,compromised,0.26114853716962694,15.515705156507524,44.503744622525694,0.06289137220801708,0.08800892879698285
584.0,normal,0.4075579769250286,13.009878059060421,27.496806162844035,0.0,0.0
584.0,compromised,0.758608581472727,31.997479519454995,27.00986848767958,0.016180611110331814,0.007400018891927012
585.0,normal,0.09970384193745765,27.994897408489855,16.992351728536068,0.0,0.0
585.0,compromised,0.65863553109681,42.5022202622984,59.48685212432703,0.0,0.0
586.0,normal,0.34584089930877127,21.98458989900866,47.0014285123655,0.0,0.0
586.0,compromised,0.3929487601814123,20.499497841038195,17.991646789775583,0.06819758448879129,0.0
587.0,normal,0.5874444358605488,7.010865395941905,13.019919576781767,0.0,0.0
587.0,compromised,0.21405229953790744,24.496403967559772,60.49374534232813,0.06489389353293568,0.0
588.0,normal,0.5112844587055818,15.99611263958065,24.008563657318668,0.0,0.0
588.0,compromised,0.2136418624377672,51.993033788934454,40.99269613697037,0.0,0.017401025520061727
589.0,normal,0.09900404772586859,123.51828214978468,99.4859168758276,0.0,0.0
589.0,compromised,1.2308234752441682,102.1728479942363,117.16942239445775,0.0,-0.011128503794489947
590.0,normal,0.3114780491535556,15.005519143038995,21.49286788663647,0.0,0.0
590.0,compromised,0.34619007955537506,18.000797230856698,18.99943431462279,0.18403039067964644,0.0
591.0,normal,0.3356068392855032,14.007818379456609,30.016507224036637,0.0,0.0
591.0,compromised,0.4450615004242462,20.35440111285792,19.66297463972845,0.308762029466303,0.24249963298311922
592.0,normal,0.4312169377875674,21.0140814472434,21.00464416358236,0.0,0.0
592.0,compromised,1.2975279890016636,44.00056911900421,55.0006546770867,-0.004126268857265755,0.0
593.0,normal,0.33012705670506015,26.99183999944327,26.004583890086607,0.0,0.0
593.0,compromised,0.26113140178360905,12.984849173456869,30.998871412880106,0.0,0.3217188723056373
594.0,normal,0.328313890328755,13.495986175295663,55.50188654378096,0.0,0.0
594.0,compromised,0.9112770912577443,16.988601206744693,16.99489841801755,0.009755044605624617,0.01220462211746345
595.0,normal,0.3735675634679109,19.506663920859932,28.9982407790417,0.0,0.0
595.0,compromised,0.7456277242675704,22.99582276596904,16.82544720438565,0.12857948007353318,0.12155086166091622
596.0,normal,0.12377289749736528,52.50562371845029,80.48531220433898,0.0,0.0
596.0,compromised,1.2199141020760884,22.996509583058284,54.001722179916555,0.1438866207776211,0.0
597.0,normal,0.15379359121677932,46.018941633827716,67.98936010326189,0.0,0.0
597.0,compromised,1.0670327944488798,29.003548928676345,52.52086467577626,0.7574022813205139,0.7622626183093897
598.0,normal,0.42906796891494275,31.48874150566981,27.507378405100525,0.0,0.0
598.0,compromised,1.8737866245954902,18.01786454214141,79.49679844853874,0.046749898869738266,0.0
599.0,normal,0.22545589627048543,100.498063193398,92.00559607236876,0.0,0.0
599.0,compromised,0.5852820778888239,37.84469843751769,36.67872156706434,0.022281759271735632,0.0
600.0,normal,0.46147463865809385,20.511045412537097,24.503409415088754,0.0,0.0
600.0,compromised,0.26841177567269825,54.017767056611184,44.15876301315702,-0.005588539748526982,-0.006171602245446398
601.0,normal,0.4919736176366335,15.987733020373396,19.495441198562443,0.0,0.0
601.0,compromised,0.6806858672540851,25.500180823358733,26.507629520244873,0.057437429680012426,0.054591076659721655
602.0,normal,0.3385284947429404,16.50473580613158,15.99610669111079,0.0,0.0
602.0,compromised,0.5728389080739417,32.506475736482415,33.49962222092026,0.0,0.026645313053569056
603.0,normal,0.28924253692713814,19.020523082314085,14.013973961918964,0.0,0.0
603.0,compromised,0.6179026670574079,40.67905983394062,46.671565857578216,-0.005520419040410663,-0.013654119795523093
604.0,normal,0.4582180725143649,11.013547622410597,20.002172215464817,0.0,0.0
604.0,compromised,0.6881465737392458,31.99507773437265,20.009859920708482,0.16583546081689546,0.17754127476210024
605.0,normal,0.46831647733000936,10.992576479031134,20.003246102334536,0.0,0.0
605.0,compromised,0.5229579828627018,53.32424467789311,68.34223576108832,0.0,0.021041368576548362
606.0,normal,0.5952390662847977,1.9803958519950797,16.000125241746765,0.0,0.0
606.0,compromised,1.1604749177575977,33.68314142658166,40.67194911521977,0.011129160868494298,0.0011088593881636438
607.0,normal,0.6382357733728443,5.989583608672648,17.007556851747903,0.0,0.0
607.0,compromised,2.855318474939068,15.506214237300629,29.51671528888082,0.0,0.0
608.0,normal,0.46353125348065893,20.00468997844869,25.5115186893877,0.0,0.0
608.0,compromised,1.2333877399640722,37.676408269953804,50.67391218401089,0.16295813780060275,0.15482716921543987
609.0,normal,0.34234076679274317,17.011501985978065,32.004789468125466,0.0,0.0
609.0,compromised,0.3799917413487144,23.997975577353095,33.982705362493014,0.0,-0.016667695940394453
610.0,normal,0.31514399692389905,17.989378959692072,22.992484520695914,0.0,0.0
610.0,compromised,0.7978782412749275,20.674468433113578,34.32541772331573,0.040522443765830765,0.0
611.0,normal,0.1582792073564021,20.00268387005084,43.49119143794573,0.0,0.0
611.0,compromised,0.3839595795084037,27.997273830472718,42.67113308266891,0.0,0.04959382934427732
612.0,normal,0.438150077778151,22.00127094320251,30.49377333081671,0.0,0.0
612.0,compromised,0.9766837423204198,73.0114043500174,56.99990465323152,0.02526578018990008,0.023819508481778193
613.0,normal,0.49078354012055386,14.477590145869181,35.99790787054074,0.0,0.0
613.0,compromised,1.294038240362228,43.99369292645617,54.99819893787855,-0.003624466100596627,0.016956044314649338
614.0,normal,0.32434193951038676,31.014019735145375,21.49007841692714,0.0,0.0
614.0,compromised,0.6082150902351626,26.499892807158805,35.997965109613496,0.05714969214745551,0.03979519655609609
615.0,normal,0.3552195326714677,25.991541255946743,28.997187727498744,0.0,0.0
615.0,compromised,0.6897388344238019,32.00674155333337,20.004389584851154,0.18036909193350165,0.0
616.0,normal,0.5825323797231309,23.979162713627385,17.998552419336708,0.0,0.0
616.0,compromised,0.4575070452950209,11.003372156613974,16.503920507416026,0.052401518310398985,-0.01169189493719539
617.0,normal,0.29526080914033487,24.987091299478013,25.990523354408218,0.0,0.0
617.0,compromised,0.39372391548158825,15.986089303918929,19.490044998152463,0.042330665294716754,0.014608109155860539
618.0,normal,0.3622427997288162,40.498792042174685,18.500427238280107,0.0,0.0
618.0,compromised,0.4871702229972294,72.67643442418614,47.812961059285804,0.10835486521753028,0.0
619.0,normal,0.16549156650613428,22.98964998218968,24.00160205885335,0.0,0.0
619.0,compromised,2.331312715878305,13.509987649235695,15.50168628241326,0.005438620399258552,-0.004181984217087933
620.0,normal,0.5826531182671079,20.006700124369225,36.996777313631455,0.0,0.0
620.0,compromised,3.571354895452277,25.489187967495376,24.00279401063812,0.0,0.0
621.0,normal,0.5712493173278825,16.499632923582347,24.014713095560147,0.0,0.0
621.0,compromised,0.6034676361845869,33.65908568657096,44.170857441564635,0.014736860490704308,0.015244226428601865
622.0,normal,0.4333413639262963,32.99041176171202,31.497249804565964,0.0,0.0
622.0,compromised,0.41868049883699426,33.02399730326623,33.011888159757774,0.0,0.03730786113799919
623.0,normal,0.21190857144555705,24.992452642975532,21.006073644030707,0.0,0.0
623.0,compromised,0.891745528471055,36.82050807221675,39.168869159598444,0.004753449809667798,0.008487195281320276
624.0,normal,0.2635836336766436,17.990693051607956,27.000595332105977,0.0,0.0
624.0,compromised,0.9914905022403552,43.50972802510566,46.0022892817247,0.10674919461211793,0.09297647135280895
625.0,normal,0.3878363078005912,25.000297443717926,26.488630362802944,0.0,0.0
625.0,compromised,0.32976475257509963,48.99531474790672,38.15697036079905,0.0,0.03739903512074562
626.0,normal,1.0263116700770345,25.020215595946052,26.510006910706984,0.0,0.0
626.0,compromised,0.3833239589611299,46.99631577557628,32.48113084586462,0.0,0.0
627.0,normal,0.34880537410056767,28.497548312269423,25.500383492185218,0.0,0.0
627.0,compromised,0.19473938516635397,25.00096083001748,20.99529459538847,0.0,0.0
628.0,normal,1.0588557632950608,16.000314956581438,22.0051276264955,0.0,0.0
628.0,compromised,0.46577542894654855,17.013251016642972,28.51692599360262,0.019406737979673294,0.024561162950246823
629.0,normal,0.4389093625009159,19.008925516008958,26.01047420136091,0.0,0.0
629.0,compromised,0.5498290044757231,59.690484838933244,53.676461194060806,0.01076383239181176,-0.020425431796031682
630.0,normal,0.37617989248524797,13.991683755159297,18.01717477062544,0.0,0.0
630.0,compromised,0.9930193486823222,62.33250346945593,40.340806947543776,0.017913690908645835,-0.013022782262697522
631.0,normal,0.607829432983212,23.496973727562377,23.98612645458132,0.0,0.0
631.0,compromised,0.288052184085043,24.00959151603923,46.00588016312452,0.0,0.0974710575848597
632.0,normal,0.30499188674350897,13.50620375047694,55.491356842552925,0.0,0.0
632.0,compromised,1.5749358826645634,17.16847194945049,21.98840850982946,0.049358401923200956,0.06511916628830856
633.0,normal,0.28699036029403474,36.49667440612222,23.978317693216372,0.0,0.0
633.0,compromised,1.1245671459483257,56.47696303372733,28.491224669989474,0.013590371013730566,0.01007015598187303
634.0,normal,0.20330862234243743,15.01857897722605,12.991008774885875,0.0,0.0
634.0,compromised,0.40885173117663476,68.49125197730187,80.33491575638925,0.25448384411855685,0.27607212054398705
635.0,normal,0.2620751123032885,38.497840535373996,32.003177892752255,0.0,0.0
635.0,compromised,0.5096924227004985,33.6698982982839,62.49179408801051,0.0,0.006353302568093393
636.0,normal,0.3817975419841874,31.00422605915651,25.001950399338643,0.0,0.0
636.0,compromised,0.4283363062590376,28.99181269929966,33.99161425206065,0.0,0.0724937642302614
637.0,normal,0.36681368708214773,46.492683209048685,28.47447732715842,0.0,0.0
637.0,compromised,0.34815874850739525,12.48698612840683,27.00966771454774,0.16842995116596016,0.0
638.0,normal,0.31288061964657715,23.016487556698713,36.50383123028379,0.0,0.0
638.0,compromised,1.3418615047536677,47.99372671997972,41.01216183969662,0.11967204104819507,0.0
639.0,normal,0.33255234850472715,16.01342613774244,31.493892903472954,0.0,0.0
639.0,compromised,0.6860572178613623,31.156628011204614,23.322780013683698,0.0876578212259617,0.08599829322903679
640.0,normal,0.29664535673182013,10.008741493773153,28.009637145593842,0.0,0.0
640.0,compromised,0.54733091608002,59.663025673854754,53.685147731014574,-0.003062191113817084,0.0
641.0,normal,0.25654407786104794,24.993215564709136,29.484435501212154,0.0,0.0
641.0,compromised,0.6267042430997314,54.64105501344416,72.3298518204267,0.0,0.0
642.0,normal,0.5785985083396372,31.007497241805584,25.9939626875116,0.0,0.0
642.0,compromised,0.4256745714646944,16.998459196286635,42.00992403995394,0.0,0.0
643.0,normal,0.3197779381076688,17.99678658766824,23.993647918193748,0.0,0.0
643.0,compromised,0.4585462242282323,20.324810311087997,19.671298259667378,0.2991664838745105,0.2280354381259393
644.0,normal,0.5409683025635104,15.987328451708127,55.49304760985847,0.0,0.0
644.0,compromised,0.45827798793782215,23.336413196765825,36.498387015566145,0.047689556040581164,0.011512345716101017
645.0,normal,0.11750970235504453,43.99201472198876,73.50390562625898,0.0,0.0
645.0,compromised,0.28694234579161254,26.513351903208214,30.018823798602792,0.1850362961761554,0.16924572084884004
646.0,normal,0.18563415942901185,93.48716974574738,85.50839770526925,0.0,0.0
646.0,compromised,0.5758347499213023,17.001558255323786,23.508951267504923,0.08564822917281469,0.10154787601088396
647.0,normal,0.4186726491492561,17.49959389470252,30.012398363350204,0.0,0.0
647.0,compromised,0.46907728905998375,11.9980970191725,21.0026376614238,0.056693256835396263,0.049385896163427756
648.0,normal,0.4241819430529915,31.507860464945534,40.019523620499605,0.0,0.0
648.0,compromised,0.5470407721697459,23.506285298299886,28.99896660560081,0.27169165658320393,0.2628133285580783
649.0,normal,0.17937960397515165,27.490567047951995,20.501248061661887,0.0,0.0
649.0,compromised,0.7479648696607569,32.32446392286494,53.32606712259667,0.0,-0.0278647354676764
650.0,normal,0.5034779072328716,15.491187658771047,24.488231019559585,0.0,0.0
650.0,compromised,0.6585985837673131,42.502636542604854,59.51671240207818,0.0830023900745842,0.09289473859064043
651.0,normal,0.3680989402283617,42.501703448006424,14.489168933082954,0.0,0.0
651.0,compromised,0.4004586122444088,27.01872147728654,40.67237331708214,0.14982833583583213,0.14821799700659985
652.0,normal,0.14444185748951768,15.499011274926385,46.50670671779809,0.0,0.0
652.0,compromised,1.1188335724106726,19.01618732393334,22.496412181159574,0.1273030375486663,0.0303569937943369
653.0,normal,0.07508844387955914,25.997545929918246,53.49406043010897,0.0,0.0
653.0,compromised,0.7503879380527564,25.506403118792797,26.49842783121024,0.029046189181811816,0.0
654.0,normal,0.35491037003680226,21.50884862112475,14.512920187556087,0.0,0.0
654.0,compromised,0.9866880837961579,24.491681085707956,58.49189587767043,0.15821321742322653,0.15688401780702038
655.0,normal,0.4732244099748904,20.50264816208681,24.490097964000153,0.0,0.0
655.0,compromised,0.8606376277970976,33.00401703791063,96.00637136542007,0.07241291123071658,0.019573757777937576
656.0,normal,0.4695936246108681,36.49546490764826,56.51396008692518,0.0,0.0
656.0,compromised,0.40098202086628926,37.66833555975619,45.32490913504688,0.0,0.0
657.0,normal,0.317514070545829,38.503877207327136,20.49438906329172,0.0,0.0
657.0,compromised,0.3103988018757983,18.995483601570474,13.010046428082534,-0.0002023441391926409,0.0
658.0,normal,0.5785249451440609,24.512065064528965,21.497043683417353,0.0,0.0
658.0,compromised,1.071194509284673,43.500019499941075,62.48433026988343,0.0,-0.0036272522877970692
659.0,normal,0.24573147345472746,45.51079027752786,82.51314783629545,0.0,0.0
659.0,compromised,0.5482741712099487,20.48445869835363,65.50797998866517,0.0,0.006088725177582596
660.0,normal,0.18320207251097553,23.004127780535406,24.012688719277502,0.0,0.0
660.0,compromised,0.5867153608026338,42.682047488584686,43.49292233477481,0.0,0.13142593425074478
661.0,normal,0.3868996471178778,20.51203795313662,15.484122242029652,0.0,0.0
661.0,compromised,0.5107572834578428,38.50578072741214,49.48646660230276,0.17392008795181138,0.0
662.0,normal,0.37432648822782627,48.502313859493995,57.52879463905745,0.0,0.0
662.0,compromised,0.9882482855971725,17.49883588950277,17.992154092147977,0.10617910304940467,0.0
663.0,normal,0.38448300040227446,14.009584020208226,14.01169196003103,0.0,0.0
663.0,compromised,1.1473005339696538,46.4858632351693,48.505534543128455,0.016678083228911105,0.01854205772135517
664.0,normal,0.27151621911632107,35.99392996641873,54.50644558082923,0.0,0.0
664.0,compromised,0.3596785334676824,14.491441829902048,18.502047049097207,0.021449208315513817,-0.017487543446609768
665.0,normal,0.21770161379194208,17.992039277382148,46.99437501950631,0.0,0.0
665.0,compromised,0.42891021695591464,25.333064835205665,35.32707977091977,0.0,0.12319492015475757
666.0,normal,0.42480889131971744,31.51347689688675,39.9788955358367,0.0,0.0
666.0,compromised,0.5567602217376602,27.337093715640776,34.992657751236706,0.059628374428745363,0.0
667.0,normal,0.5776851052228144,20.986870429434408,23.503838776836123,0.0,0.0
667.0,compromised,0.29009104646559836,18.489250750903203,40.00537588914549,0.010035973913166928,0.005169361500796701
668.0,normal,0.5044961397112532,6.504123904423665,21.017304200088603,0.0,0.0
668.0,compromised,0.7049678444286545,26.991964778851486,24.99749072972555,0.0,0.0
669.0,normal,0.15231965861909977,48.99872511873691,63.97934727470041,0.0,0.0
669.0,compromised,0.5315647714069792,31.007446373258595,19.995572277272153,0.10742743876681306,0.09515554585079579
670.0,normal,0.4941251506495733,9.997879915822415,14.997956325476322,0.0,0.0
670.0,compromised,0.6446976210006743,40.52542246678508,55.00317852269043,0.00499601218317833,-0.039346224327199045
671.0,normal,0.6606652786223929,33.486858031251415,22.00635044480538,0.0,0.0
671.0,compromised,0.721903858916802,51.493965658287,43.50006964885168,0.11753558819818428,0.08511701860430865
672.0,normal,0.16716931483708697,19.990990437812556,28.99221724417839,0.0,0.0
672.0,compromised,1.1029301697737024,47.99292263846617,50.991137979888684,0.07004396704248785,0.03022311102307867
673.0,normal,0.5434220132764096,28.99860626355271,25.003510497249994,0.0,0.0
673.0,compromised,0.29499490531802286,26.50316484125502,29.98947533038233,0.0,0.17366085698383932
674.0,normal,0.11613297094573743,71.99142772691366,94.99610532985452,0.0,0.0
674.0,compromised,0.5458312893184811,19.48576111949671,25.006166098683302,0.11646850093695899,0.11207669044840252
675.0,normal,0.3482750235223172,16.481946022814977,15.992965850231043,0.0,0.0
675.0,compromised,0.5267157973948817,22.008511223752862,49.50157865390943,0.0235034101753388,0.014421144706566143
676.0,normal,0.41192463166095633,26.995787605579864,21.4954632392552,0.0,0.0
676.0,compromised,0.26742668468685193,32.48230297712854,59.50042384505519,0.2296129322839059,0.23251509699542236
677.0,normal,0.1611425820607408,39.007113020250934,59.498707066582284,0.0,0.0
677.0,compromised,0.6324016752453375,14.996174617311363,28.50127997089931,0.0,0.010368904214993724
678.0,normal,0.17273728228130836,27.512346970931784,20.490791368857714,0.0,0.0
678.0,compromised,0.21696113934697298,25.005409489732763,21.006794299481367,0.027027890063922325,0.01577667419037875
679.0,normal,0.4415008278432343,20.49141327750702,25.49519243276842,0.0,0.0
679.0,compromised,0.364409777875548,23.989207466873687,34.01000214369222,0.0,0.0
680.0,normal,0.1720295445424579,51.49989129121812,50.99694168802926,0.0,0.0
680.0,compromised,0.4553911063821876,20.010954185111697,28.49025443290519,0.001772109703723137,0.0
681.0,normal,0.5150233808330447,19.993951573835382,21.520675593894097,0.0,0.0
681.0,compromised,0.5012934462862166,40.00022886423321,53.99009978042621,0.0874250166095366,0.056175506960033206
682.0,normal,0.26593330617312233,27.511349385214793,39.50879622223112,0.0,0.0
682.0,compromised,0.89421127610283,31.980836608952004,35.98034035860642,0.028952771039202397,0.024691199329028267
683.0,normal,0.2446461623519345,22.992347427515032,17.49493821943006,0.0,0.0
683.0,compromised,0.7479415138658669,57.32666804232724,67.33560525735328,0.24907892675462912,0.11888965919148181
684.0,normal,0.4510987216983221,12.00706085429854,28.512366051046392,0.0,0.0
684.0,compromised,0.5105138506140643,41.99569706568088,27.50192916929508,0.023693069211520763,0.0
685.0,normal,0.14996411665633821,39.49473010817522,61.01472891720585,0.0,0.0
685.0,compromised,0.7081657203222731,54.16340367904272,66.81206580492052,0.06946882277887913,0.0
686.0,normal,0.13350842202170224,48.01186031941613,69.49344516829156,0.0,0.0
686.0,compromised,0.5578036828050149,59.67142869845435,53.67817306715017,0.006184346995481041,-0.0041737494268843725
687.0,normal,0.4143459784843746,27.002746538926775,21.497792369773098,0.0,0.0
687.0,compromised,0.5050888812387979,30.987775822708475,30.679022879232605,0.0,0.30432532622756164
688.0,normal,0.49166141761052573,10.99668600035605,20.01506888304339,0.0,0.0
688.0,compromised,0.6781910876388129,33.64600277482374,24.667598116247305,0.17271988400597832,0.0
689.0,normal,0.4690770062831187,15.024129345711975,34.520109741713135,0.0,0.0
689.0,compromised,1.2026476904173988,45.01045703426702,90.99027513788388,0.0,0.0
690.0,normal,0.34368424173420986,62.479595800909834,38.50800077542815,0.0,0.0
690.0,compromised,4.494625435771172,24.512317512859273,31.483077723917365,0.0,0.04217663103630876
691.0,normal,0.6294676709449163,10.994110887912962,19.008550375380466,0.0,0.0
691.0,compromised,2.566744619203317,41.3386717310166,35.99207451750821,0.0029895142665858857,0.0034517374910648926
692.0,normal,0.3525137545297789,46.516665024037216,28.50863102734465,0.0,0.0
692.0,compromised,0.7389107401199927,32.33685049282464,53.33547017316287,0.0,-0.013841954898900985
693.0,normal,0.25202663908681966,60.00108166130762,71.50718596885811,0.0,0.0
693.0,compromised,2.3710032061997,19.836506844002418,24.506348414247235,0.0,0.0
694.0,normal,0.19583606709180817,22.008797049110328,24.49671031536622,0.0,0.0
694.0,compromised,1.5090209998851332,34.18517279901556,86.00253249861208,0.0,0.10039159097460734
695.0,normal,0.34830473123754624,12.996879256522153,26.006661554284506,0.0,0.0
695.0,compromised,2.8688698768111953,25.513533719675262,26.998852947191534,0.0,0.034748742273166766
696.0,normal,0.34324244017018857,16.006927739287388,18.508933941459123,0.0,0.0
696.0,compromised,0.5103944840915277,13.999419743770163,32.9948874740256,0.0,0.0
697.0,normal,0.38374158163471667,27.983262088957158,22.021111698590087,0.0,0.0
697.0,compromised,1.664262273667626,29.995886372955788,22.486192410799212,0.0,0.021124472428402763
698.0,normal,0.5480542396453397,49.50077149177076,19.9686333254808,0.0,0.0
698.0,compromised,2.8892075244905437,28.654788569886133,30.323373576499417,0.011102031120538439,-0.01026994955413869
699.0,normal,0.15091588874796835,52.50481263143161,80.49519987308109,0.0,0.0
699.0,compromised,0.40415131482727074,23.15541242770799,32.33682926661442,0.11057527163570874,0.08146482379605174
700.0,normal,0.38024789671984666,15.995041144018527,25.508146120970842,0.0,0.0
700.0,compromised,0.9724146410613991,17.488725451967778,17.98645594107307,0.0,0.07953942559401438
701.0,normal,0.3894173770171277,20.49608176517097,15.500961681517312,0.0,0.0
701.0,compromised,0.24695686011189422,18.99632160034465,56.99222656208609,0.12498193888452837,0.10785647653700271
702.0,normal,0.19703460378341167,55.513134318580136,38.99257497706956,0.0,0.0
702.0,compromised,1.4756032889995767,32.98921256124196,41.99900244781184,0.230282571565363,0.232569648068319
703.0,normal,0.35055808007471945,50.004530446544095,35.01145374129692,0.0,0.0
703.0,compromised,1.232630412963211,42.3256039363042,44.31617652794264,0.0,0.0
704.0,normal,0.3441893987476529,27.00972274112206,22.477090142689555,0.0,0.0
704.0,compromised,2.853393150127691,14.833641681176404,18.68106304465254,0.05745245525223554,0.04381972370244266
705.0,normal,0.24034219419996578,16.994471351291992,17.987843933500848,0.0,0.0
705.0,compromised,0.33841117547044064,12.490868977160055,27.017625329271503,0.0,0.0
706.0,normal,0.47155800086599114,16.98568097410644,26.499644781195606,0.0,0.0
706.0,compromised,1.0127163144370936,31.334058819256146,32.321467831766434,0.0,0.18086133018389644
707.0,normal,0.19112648454384537,54.99892873639276,29.508443206334142,0.0,0.0
707.0,compromised,0.716350270177898,33.99567743936103,56.00431974375411,0.09431621500949017,0.04504094789839512
