experiment,label,SPI,PFSI,TFSI,PPR,PPD
1316.0,normal,0.3064641716225608,28.00161163068601,161.0310627045514,1.0,0.0
1316.0,compromised,0.5310115563322615,207.34720883956962,291.6805076080666,0.980392900948805,0.0
1317.0,normal,0.21058115890926254,97.9970816735072,204.99668843602063,1.0,0.0
1317.0,compromised,0.47157285702248763,0.5052210286060493,277.4908881176472,1.0041775138755713,0.002670900217336138
1318.0,normal,0.41352914507617855,55.99894056090223,150.00060912124283,1.0,0.0
1318.0,compromised,0.8128986521421463,143.67633795913628,223.3337464467823,0.984702673766895,-0.0013952477152689904
1319.0,normal,0.4074988569231321,45.995080898180284,161.99170069227102,1.0,0.0
1319.0,compromised,0.38459464236413204,189.99013222697604,303.99438220769866,1.0015489611613337,0.0005662294429002093
1320.0,normal,0.13989397060778305,65.00216796459473,208.9981393370828,1.0,0.0
1320.0,compromised,0.5826456895397294,57.02087587236668,152.00750602608971,1.0166099786860012,0.018024886290094834
1321.0,normal,0.2658440246373232,72.99006902872655,161.98449548358624,1.0,0.0
1321.0,compromised,0.5791315394539144,311.33336868623985,409.67444096763256,0.9849540300607461,-0.00929744889742641
1322.0,normal,0.1314850692433942,13.997353955377031,289.0028466315072,1.0,0.0
1322.0,compromised,0.4828063655672997,207.6669445655815,257.31790327466115,0.0,-0.004748051703219043
1323.0,normal,0.2337264612905462,46.996922699978754,226.0033922106471,1.0,0.0
1323.0,compromised,0.4403870935482065,259.3145950669699,401.68042032991025,0.0,0.00890108112865205
1324.0,normal,0.29820821002394365,55.99512809266916,155.99428531777735,1.0,0.0
1324.0,compromised,0.4125493239023087,20.978290271302345,193.99059166160598,1.0227518422369077,0.00380377212018656
1325.0,normal,0.3209452794825835,215.0120652017903,330.0123221475622,1.0,0.0
1325.0,compromised,0.4097999780331589,182.67552404452329,265.3316186628352,1.014123109280763,0.0
1326.0,normal,0.49532761973157796,18.01606315377935,145.98516022007703,1.0,0.0
1326.0,compromised,0.6816425839031206,33.505604519369456,125.50138729738609,1.0133225720686327,0.0
1327.0,normal,0.19434399598369873,79.49291709765369,194.48080879588136,1.0,0.0
1327.0,compromised,0.2661207856655613,44.0066491566965,256.0194875526966,1.0063525766493313,-0.004057051734553315
1328.0,normal,0.48553718692741166,28.999221100003133,175.99982716064525,1.0,0.0
1328.0,compromised,0.4546326287539322,212.33116311354132,275.6549105599509,0.0,0.006124662110339787
1329.0,normal,0.21129957047797338,60.99531159632441,171.9839767828946,1.0,0.0
1329.0,compromised,0.35906948297177016,154.53126612372583,324.49320688482743,1.006911306127325,0.005047945792510637
1330.0,normal,0.5292857145791992,48.015536952565995,106.00257861923362,1.0,0.0
1330.0,compromised,0.3031645980379476,234.68473236930186,286.33186105597497,0.0,0.0
1331.0,normal,0.17430635236675637,94.00840305379415,201.0074434885395,1.0,0.0
1331.0,compromised,0.6102671757828417,42.48478697661032,196.49860913467774,0.9927774599293052,0.0
1332.0,normal,0.1676391940678565,125.49921738412357,299.495194303943,1.0,0.0
1332.0,compromised,0.8173365936394812,143.6795768240944,223.31765526604605,0.0,-0.004355843006059868
1333.0,normal,0.15161041772964842,123.00943809364627,301.0061759647079,1.0,0.0
1333.0,compromised,0.9147432617447427,35.01143137829002,250.98311608471573,1.0037207130896866,0.003988426096715284
1334.0,normal,0.5247755867307935,57.01524511995559,121.01225670920088,1.0,0.0
1334.0,compromised,0.4120525835315005,49.98618235144147,184.9987074873349,1.0171087242008472,0.02491094435938177
1335.0,normal,0.47977558697093614,45.00425222341327,108.98003172667923,1.0,0.0
1335.0,compromised,0.394358194323894,217.9999941161962,319.9988186554323,1.0094734193226107,0.01691242523992434
1336.0,normal,0.1503213258592451,43.999577143852406,266.98146547913115,1.0,0.0
1336.0,compromised,0.3736360222059828,243.6649440527929,323.33462953114406,1.0060912537878552,0.0029090240862775403
1337.0,normal,0.4462895400226186,52.99808155172108,147.98971374434817,1.0,0.0
1337.0,compromised,0.3996336431533158,195.32928273272074,269.6737304319626,1.009323650500066,-0.005681497074026487
1338.0,normal,0.45563629735621264,89.99198327713553,135.99352698019524,1.0,0.0
1338.0,compromised,0.20468578642995428,441.3415955354643,574.3171956710692,1.0023092064598758,0.0
1339.0,normal,0.2953182855427761,66.50669839031947,215.50557968542086,1.0,0.0
1339.0,compromised,0.669636695140493,38.00338056495843,214.99733013374865,0.0,0.010665825287701642
1340.0,normal,0.4206508163616687,50.0113342042332,158.0106448419597,1.0,0.0
1340.0,compromised,0.1596705301476206,62.49234460146371,284.50189975787845,0.9950232538327733,0.0052583114033948695
1341.0,normal,0.15538655378874303,42.00479021091104,264.0160111473803,1.0,0.0
1341.0,compromised,0.9419359590526506,9.005670084944137,223.00789369992674,1.006027590430178,0.007609139089447844
1342.0,normal,0.2321512505268795,22.972943991172446,200.9947467402581,1.0,0.0
1342.0,compromised,0.6031716459968621,4.996343033960326,358.00819073342876,1.0066721009009885,3.784692011103672e-05
1343.0,normal,0.17621554107998036,10.007589480310974,284.9939184886044,1.0,0.0
1343.0,compromised,1.3164082822023655,250.96949733780272,321.00923100887303,1.0577154699972946,0.0
1344.0,normal,0.4079604716088077,37.990083666086136,157.0179238356847,1.0,0.0
1344.0,compromised,0.9067721795166949,140.32689096176512,218.6698440653996,1.0169916973014006,0.0
1345.0,normal,0.14168474474932977,155.99639852783037,271.0144918647991,1.0,0.0
1345.0,compromised,0.34117669726423283,277.6686667006537,414.3482241715129,1.0106165677791492,0.024933579438873886
1346.0,normal,0.2583130260858877,20.991092206494788,185.0033020409341,1.0,0.0
1346.0,compromised,0.4781265811922202,103.50718326923649,171.49661904904968,1.000133649951777,0.0
1347.0,normal,0.2783397057021459,68.01022469705016,208.00924748979673,1.0,0.0
1347.0,compromised,0.5045434523791168,165.005780405999,239.97978274282968,1.0048249289010969,0.0070864128381769136
1348.0,normal,0.15285311221461956,56.012289858563626,315.9780114587665,1.0,0.0
1348.0,compromised,0.7146041431511557,218.32437371430572,330.656440976862,0.9854743969661778,0.0038294864475321593
1349.0,normal,0.37503697049500784,0.9801202057911227,191.99808162266055,1.0,0.0
1349.0,compromised,0.22861228121333177,32.01018838375043,208.99857815141266,1.0017687995716655,0.0
1350.0,normal,0.31133099807240316,50.975522096713895,197.0065305252836,1.0,0.0
1350.0,compromised,0.18329204838078764,105.50770033520044,211.49250944903406,0.9706709163754873,0.01638920720285615
1351.0,normal,0.2787609425541602,75.99843271711427,186.00115284817863,1.0,0.0
1351.0,compromised,0.5667605070877539,266.6707696476799,329.3293409441207,0.9944431806808665,0.0008146177425385403
1352.0,normal,0.20205452325005213,25.002365835392393,222.01184372473736,1.0,0.0
1352.0,compromised,0.4090403840841105,367.32565587787695,478.67621781695016,0.0,0.01177760145989949
1353.0,normal,0.18330288697080085,90.01352349284515,175.01541601439868,1.0,0.0
1353.0,compromised,0.6216238321831365,315.00061726759156,439.00796149236385,1.0015927321428881,0.007271669920117103
1354.0,normal,0.17014367818708256,10.011121420115947,284.9946869554189,1.0,0.0
1354.0,compromised,0.7256496886324786,218.33251114254765,330.6634490798368,0.9983790907797266,0.0
1355.0,normal,0.27542350181968145,67.00680593326413,175.9742674045841,1.0,0.0
1355.0,compromised,0.4058322212243075,21.498009837968397,183.50553060917483,0.0,0.0
1356.0,normal,0.22427692641328179,61.01329146947934,171.98848011050057,1.0,0.0
1356.0,compromised,0.5419716704055088,238.32712039363014,307.65950167509544,1.0100295865532463,0.025782917241470485
1357.0,normal,0.22601818077474467,36.00643733172891,164.999422119527,1.0,0.0
1357.0,compromised,0.710211203883688,225.30980765161047,271.32997860100676,1.006110694020406,0.0031251981475558443
1358.0,normal,0.27374919761258243,60.99592326743625,191.00651003636835,1.0,0.0
1358.0,compromised,0.16840272939143738,139.0029828296611,269.99283517337864,1.0130614861448957,0.0
1359.0,normal,0.23693483009768704,105.00032101089191,197.99021105159332,1.0,0.0
1359.0,compromised,0.5100668617807702,251.68056720919182,398.3200621191507,1.003621423172322,-0.010244805768995781
1360.0,normal,0.21906563414023386,98.00461700253275,205.02040422936474,1.0,0.0
1360.0,compromised,0.2985437842118524,287.9877412432866,345.98770573237624,0.0,-0.01865154917014098
1361.0,normal,0.14493817364551495,36.99509154395965,223.98741286677338,1.0,0.0
1361.0,compromised,0.4832207293345106,53.50602314315843,191.5037057895435,1.0075918972986009,0.00676067248359052
1362.0,normal,0.28864464961037756,77.50700839038035,184.5044634117012,1.0,0.0
1362.0,compromised,0.4726885935201616,67.50399903003051,252.5069120597325,1.0257631199677069,0.0
1363.0,normal,0.3515739459591461,51.00619466927821,156.99918020488568,1.0,0.0
1363.0,compromised,0.3849309385342432,5.993459471232,168.9932320851939,0.9805272587515751,0.00487180774425739
1364.0,normal,0.1510825819814889,58.00542634329387,260.9773044180745,1.0,0.0
1364.0,compromised,0.5770810210730174,194.329272556654,270.6844631426487,1.0144869701832162,0.012038636191478049
1365.0,normal,0.6296773373971518,72.01344955008405,100.01648723793258,1.0,0.0
1365.0,compromised,0.7775671900491806,46.97370085682798,213.0010115144041,1.0272242300442993,0.020839463722434896
1366.0,normal,0.20935911641566682,83.00026624209804,214.99494566637438,1.0,0.0
1366.0,compromised,0.46539853515552515,88.50134985567483,154.50048452292998,1.0071891243600788,0.0
1367.0,normal,0.3476815295078497,81.49526129827187,186.4756887809036,1.0,0.0
1367.0,compromised,0.48133017748441337,20.022788734872158,137.003258413756,1.0361029252254381,0.0
1368.0,normal,0.3602431781613244,71.9964294464157,140.0024189861175,1.0,0.0
1368.0,compromised,0.3875071614043037,36.99122916153197,175.9974894061125,0.9943220410969376,0.004229250582193572
1369.0,normal,0.39655806744751765,90.0067554968029,170.00056210879262,1.0,0.0
1369.0,compromised,0.35376325828128785,190.0049887031584,304.0014297345674,1.0185636994203837,0.0
1370.0,normal,0.10778806950908083,67.4850873161753,221.49043190028917,1.0,0.0
1370.0,compromised,0.5985466736656342,152.00291698290377,223.97670729744164,0.9969021059611481,0.0
1371.0,normal,0.266192035265505,42.994996573671216,174.98148540625232,1.0,0.0
1371.0,compromised,0.14562110541419884,81.5079425173945,262.49716174305513,0.0,0.006665482370484245
1372.0,normal,0.513098437087908,75.99631425378315,129.99195388952793,1.0,0.0
1372.0,compromised,0.519091649633073,112.50804167353725,148.50219797960742,1.0049291384460346,0.0
1373.0,normal,0.4224296387027499,69.01081786611024,139.0057518502976,1.0,0.0
1373.0,compromised,0.333212003112802,127.51190937202946,165.51014306912032,1.0348319810459203,0.001430323472235772
1374.0,normal,0.4615020332063873,10.000551583427269,146.00634069082193,1.0,0.0
1374.0,compromised,0.3350680540059784,127.51938197143551,165.49802289575774,1.0005667074456652,0.012738389612623194
1375.0,normal,0.4856160226203463,53.003015379149645,140.00501193644598,1.0,0.0
1375.0,compromised,0.34444719974402876,108.99437951593532,139.01633069847645,0.0,0.0
1376.0,normal,0.17304855641105657,10.002322359180862,284.99598791009913,1.0,0.0
1376.0,compromised,0.4594982635626502,224.00780393370474,291.9834235061129,0.9890294860673953,0.0
1377.0,normal,0.18846708886276078,28.010110985558427,329.9933196908703,1.0,0.0
1377.0,compromised,0.6216915382013714,179.31997606102337,233.69146484386832,1.005357260531941,-0.00234375857911134
1378.0,normal,0.19092249612818848,95.5026420473544,269.4813678718272,1.0,0.0
1378.0,compromised,0.4815180652844457,207.6743263396665,257.34051966425625,0.9916627853270109,-0.012391853447376797
1379.0,normal,0.36580446952400697,51.98938909465418,164.0034939024259,1.0,0.0
1379.0,compromised,0.27990577150347234,144.98999840264244,263.99725954049933,1.0115093030909352,-0.010155262553263893
1380.0,normal,0.1636334147302014,84.98897967364556,247.0091619367018,1.0,0.0
1380.0,compromised,0.4579931454821315,269.34039236293205,357.32334819084065,1.0238352120553065,0.0
1381.0,normal,0.16286397842412165,107.9898813997924,218.98574095108944,1.0,0.0
1381.0,compromised,0.29539991088286915,164.49749559211511,248.50375971274985,0.9943888778507993,-0.015639808737781587
1382.0,normal,0.470038786332588,42.00552228432369,146.99741723411552,1.0,0.0
1382.0,compromised,0.5896927867546374,83.48651787963378,245.51059323966697,1.0048333346735114,-0.004709389624653572
1383.0,normal,0.2096545924443065,73.00258122605054,208.96658387529556,1.0,0.0
1383.0,compromised,0.3610020098564302,33.00346616496222,155.00523600946934,1.0009541561391053,0.0008909242920533697
1384.0,normal,0.20457004734875806,3.4948665007337723,347.4783011708223,1.0,0.0
1384.0,compromised,0.43381056311285143,81.99286333547059,124.00593109694194,0.0,0.008273972127594094
1385.0,normal,0.1114778044429226,53.99146584291037,282.9897938640441,1.0,0.0
1385.0,compromised,0.5014520399827919,178.3227666120392,241.6629646140981,0.0,0.0595065184196035
1386.0,normal,0.18180682130681966,65.00097398344151,232.98110736921456,1.0,0.0
1386.0,compromised,0.6714260711677589,221.99903804916434,281.9990435866363,1.0188639383062699,0.004174435054285365
1387.0,normal,0.3471877441127581,44.00371552767965,158.98949601583445,1.0,0.0
1387.0,compromised,0.27898265355417234,335.6533631137173,408.3379049272317,0.9865826473831035,0.006214501004709994
1388.0,normal,0.5213239853038819,112.99498705319118,131.0170312671583,1.0,0.0
1388.0,compromised,0.3935073326131987,243.6959875096496,323.34677230829817,0.0,-0.008022715268267214
1389.0,normal,0.3511446264644339,71.99163447481375,140.01398316616124,1.0,0.0
1389.0,compromised,0.5019085440834369,32.967608677646744,161.98808611165825,0.9991460486989682,0.025317100851565327
1390.0,normal,0.363324559661272,72.00036837111682,166.00758401675168,1.0,0.0
1390.0,compromised,0.3741238832394217,5.986877938431907,168.992150606912,1.0097653918849958,-0.0018044664801222174
1391.0,normal,0.10976051789107655,176.03704053152592,298.9922481491499,1.0,0.0
1391.0,compromised,0.17247217135827037,5.003498889560955,285.0005557947554,0.9881614937742629,0.013083458023712262
1392.0,normal,0.3575478829489537,205.9852036812913,214.99400467747827,1.0,0.0
1392.0,compromised,0.32309190886785233,269.99833199315907,340.98333009188474,0.990373216725017,-0.008068047609455488
1393.0,normal,0.10784028557821022,200.01645025175137,269.004739119754,1.0,0.0
1393.0,compromised,0.356837690293237,22.487076616052768,198.5023858163218,0.9938816053057983,0.0
1394.0,normal,0.29316927171792667,10.992377250215313,142.99359733156183,1.0,0.0
1394.0,compromised,0.15022376194630324,62.504847695502576,284.50927093770684,1.0022033185778936,0.013324934257268358
1395.0,normal,0.1653075608133247,48.00889635953191,243.98626499652573,1.0,0.0
1395.0,compromised,0.16622310753024122,87.50201482986934,304.497472069359,1.0128529722371724,0.005899390513840005
1396.0,normal,0.3495581701229749,54.00691420111239,159.99736075989256,1.0,0.0
1396.0,compromised,0.262531191419423,30.010836824256607,153.01170078629542,1.0007742757122324,0.005143663058162352
1397.0,normal,0.3249060812236217,69.00473116917891,184.0040663247329,1.0,0.0
1397.0,compromised,0.3296365046207635,158.68452883309092,200.33009275483022,1.0094660613047828,0.008072437605724538
1398.0,normal,0.35124227288225846,62.99092128892061,150.99277093654598,1.0,0.0
1398.0,compromised,0.5746341829024777,256.99782660300656,332.00120439590796,0.9832654574879623,-0.017998109178387272
1399.0,normal,0.4871370038549898,28.99256618254822,178.99078992677548,1.0,0.0
1399.0,compromised,0.34433868224408687,2.4868355880978608,264.49671878648917,1.013417592361531,9.929923556254946e-05
1400.0,normal,0.5785012068448352,22.00232613274174,126.99196609480622,1.0,0.0
1400.0,compromised,0.17372345001517073,171.52534141640348,209.50386553146825,1.080290043370234,0.07525850112465678
1401.0,normal,0.2669896892908016,140.9944654302349,239.9885952682611,1.0,0.0
1401.0,compromised,0.28812380441328644,364.99455468158305,525.9986512669777,1.008723157649813,0.0
1402.0,normal,0.3191147802206748,59.4879434778684,169.51386016681033,1.0,0.0
1402.0,compromised,0.3041908223043949,144.99798926694228,263.9897493903646,0.9997575687565041,0.012727550831598414
1403.0,normal,0.13421556303337595,26.011636315238842,238.00791973431348,1.0,0.0
1403.0,compromised,0.4407290380990919,217.99905207541397,251.001970114151,1.0292011312633063,0.02870262408135538
1404.0,normal,0.3019750215241253,27.000096716238648,154.98875276884348,1.0,0.0
1404.0,compromised,0.5543991046052388,292.33122908749436,396.6631136586576,0.9864155339058419,0.007500734179346098
1405.0,normal,0.14561345823456337,58.00994868130561,293.0083833396363,1.0,0.0
1405.0,compromised,0.3482798786588177,214.67435159135871,244.342605284451,0.9989051454498618,-0.00014701214048812257
1406.0,normal,0.5584176349585674,59.01286783073978,157.9946437489389,1.0,0.0
1406.0,compromised,0.24182474306586718,305.9967288072023,449.004095858747,0.9910270886797155,-0.003399368085402576
1407.0,normal,0.2718326443874967,29.001323565404785,180.9965445338692,1.0,0.0
1407.0,compromised,0.34837977144659416,76.48909003074348,198.50168960865173,0.0,0.0
1408.0,normal,0.5816512209243822,74.01212883443225,162.98995891355565,1.0,0.0
1408.0,compromised,0.6105853502075894,299.6793812743007,364.32900029485546,0.0,0.012158481627141997
1409.0,normal,0.4223996706439338,99.00650889864994,171.03280684097697,1.0,0.0
1409.0,compromised,0.34241841192371225,41.48869489754637,191.48700507408302,1.0065809572078324,0.0005411326177409346
1410.0,normal,0.36435076164452357,33.48593012986415,185.50335728166522,1.0,0.0
1410.0,compromised,0.7890346032810145,53.50192486984265,285.50540855949185,0.9810463150479447,0.0
1411.0,normal,0.10184396022856886,0.006951480073809197,263.9851727425497,1.0,0.0
1411.0,compromised,0.4111447490150368,52.007767226791934,289.9961643694937,0.0,-0.01898393855666763
1412.0,normal,0.5821376537576128,68.00577242783658,173.00361653843717,1.0,0.0
1412.0,compromised,0.3407884631351403,17.000204041038486,155.99492113328586,0.9932624973150994,0.0
1413.0,normal,0.5696486392728343,13.984771770054474,159.99424579433807,1.0,0.0
1413.0,compromised,0.2515894841576809,28.990839000693118,169.9744690925895,1.006039704104565,0.00951070712881625
1414.0,normal,0.40961283196805137,72.00598170129926,137.99627803949596,1.0,0.0
1414.0,compromised,0.6671287347729133,171.66393634913237,258.3397885934569,1.0128925052509388,0.0
1415.0,normal,0.2203284921197467,73.0016772994153,208.9973846091516,1.0,0.0
1415.0,compromised,0.2835034648220441,50.990017737105674,204.98308080981778,0.9942613486660884,0.0
1416.0,normal,0.2824041131607834,20.998956881367075,184.9875508260506,1.0,0.0
1416.0,compromised,0.18923511597702553,148.48876861778538,286.5034033826331,1.002374794889634,0.003204942067149723
1417.0,normal,0.35401313431742265,50.997026201626,157.01120327641905,1.0,0.0
1417.0,compromised,0.852491849892674,175.32922384888758,206.336286514616,0.0,0.009271261687812156
1418.0,normal,0.2677786848087077,19.003956984289534,216.01487887668873,1.0,0.0
1418.0,compromised,1.3058479815364206,251.01242670502444,320.9941869492112,0.0,0.06659584672879855
1419.0,normal,0.2608629687042347,36.00683747150148,141.99763192201317,1.0,0.0
1419.0,compromised,0.30463144507303047,148.6741809317096,218.3182411136198,0.0,0.011986468098080185
1420.0,normal,0.1417377651273679,26.00734726578955,267.01092025880496,1.0,0.0
1420.0,compromised,0.31856298928570914,158.67102692962604,200.3406363977858,0.0,0.004642278846248749
1421.0,normal,0.3095660031980925,26.00615590822665,163.99355583036754,1.0,0.0
1421.0,compromised,0.36690128746140244,2.490720630842019,264.5226939863947,1.0112821115641464,0.0
1422.0,normal,0.2641846032096049,14.998362246168574,192.00500693004668,1.0,0.0
1422.0,compromised,0.4151796379228378,209.99489034524308,284.9902841351133,0.9989688372143103,-0.005077522877892338
1423.0,normal,0.2926677120940016,41.99999822479583,178.00319553865924,1.0,0.0
1423.0,compromised,0.2787287066929155,48.994785632420594,266.0051779598005,1.0014467086605916,0.0
1424.0,normal,0.33671593215917534,81.4943573103976,186.50850556716588,1.0,0.0
1424.0,compromised,0.3795449633067755,220.32773657158447,261.65748449415855,1.00171974280739,0.007434553479392639
1425.0,normal,0.11985530920356656,80.0034753591117,195.99324931611156,1.0,0.0
1425.0,compromised,0.8026941377705995,430.67012983640006,593.3459334225405,0.9836169358067126,-0.006602284282226243
1426.0,normal,0.3422034906729857,14.014832525631569,156.0029215497221,1.0,0.0
1426.0,compromised,0.4299715473445548,171.3468360309343,241.66593950401733,0.0,-0.0035824535261921135
1427.0,normal,0.2529998459934394,42.98471211580564,175.00270635850097,1.0,0.0
1427.0,compromised,0.6877016085402037,172.98844321900467,227.99908365688458,0.9794388447041972,0.0
1428.0,normal,0.4501968694902156,95.00965142558974,144.99188085324616,1.0,0.0
1428.0,compromised,0.16864781182863292,28.000620886769923,233.00376814199882,0.9909467965233174,0.0
1429.0,normal,0.37747998996819027,30.9903716775255,168.99109355180346,1.0,0.0
1429.0,compromised,0.6832394261656147,222.0040700076311,282.0128726544985,1.004983610018973,0.0012374041227821595
1430.0,normal,0.17107655489389959,130.50659477430213,228.50371292784135,1.0,0.0
1430.0,compromised,0.9994822321678297,154.30766455149976,220.32960991593077,0.0,0.0
1431.0,normal,0.296343818570242,67.98975734819317,163.9899053296482,1.0,0.0
1431.0,compromised,0.3731955533372359,22.004973594884984,190.98921750160557,0.9878341086408162,0.003884782934387124
1432.0,normal,0.2601640162372108,50.001270762958654,205.00737732330361,1.0,0.0
1432.0,compromised,0.3246843678516488,24.00278493739611,124.99791024757867,0.0,0.014596927823741977
1433.0,normal,0.3260660953742673,4.982603990397571,183.9954655362846,1.0,0.0
1433.0,compromised,0.14331306423493853,62.511438511657936,284.51632969488935,0.9974372458216515,-0.01689090802224167
1434.0,normal,0.5127662839153104,58.9969065480666,131.9872642935476,1.0,0.0
1434.0,compromised,0.4427434762107564,225.31864364642635,304.6702202291204,0.9994393349935665,0.0
1435.0,normal,0.1390010756007122,19.98593599613485,287.97971207529366,1.0,0.0
1435.0,compromised,0.863565933235658,383.32195414679217,559.6736552993193,0.9928207350587592,0.009575313190299748
1436.0,normal,0.4644002842343697,10.011128745665644,146.0025215963695,1.0,0.0
1436.0,compromised,0.6044355098387114,179.3524078810564,233.66611185678482,0.992225559320484,0.005358413909146558
1437.0,normal,0.4153888702730717,49.9829544098917,157.9947305917195,1.0,0.0
1437.0,compromised,0.8509662030861803,178.00175126057528,246.98972895124635,0.0,0.0
1438.0,normal,0.27796990360725093,42.01368816680259,177.99047326794906,1.0,0.0
1438.0,compromised,0.7535394608358137,12.493194863104248,296.49227933504045,0.0,0.005159010784963507
1439.0,normal,0.44806798625672056,49.027370844752,215.0184390168837,1.0,0.0
1439.0,compromised,1.305055782181852,251.00277016049958,321.00109235893683,1.0635441292085193,0.0
1440.0,normal,0.5010720667978256,58.987105187221566,132.00491819653334,1.0,0.0
1440.0,compromised,0.37475030511682017,167.49317627729963,224.4883698333744,0.0,0.0
1441.0,normal,0.4604495054972386,89.9907399870205,135.99523459084597,1.0,0.0
1441.0,compromised,0.6574466828081255,138.319038666585,228.67202632264872,1.011540079644642,-0.002883920521371648
1442.0,normal,0.33515017037403133,38.00249102210405,161.00763582105728,1.0,0.0
1442.0,compromised,0.5518820566848559,205.99289797381616,301.99368622425567,1.0158277179934576,0.007723400534090992
1443.0,normal,0.25603944218711366,61.48362457452519,238.50232057345673,1.0,0.0
1443.0,compromised,0.25645128513540966,333.31664203033006,357.6571306613849,1.0054558934797972,0.014674218769464635
1444.0,normal,0.15763974504171904,26.003932635919504,310.9815003568507,1.0,0.0
1444.0,compromised,0.6843141819555887,222.00204172626377,281.9991524188108,0.9954571380950457,0.0025109667525297177
1445.0,normal,0.2538601905910171,105.00389420259285,197.98607998135137,1.0,0.0
1445.0,compromised,0.44960886217570034,299.31784927940697,326.3447113524578,0.0,0.010563267618793037
1446.0,normal,0.20247991288350925,130.50750103701282,228.49979114145512,1.0,0.0
1446.0,compromised,0.12151495192631774,54.52501909114313,263.5045588215315,0.0,0.010074423623543273
1447.0,normal,0.23830171713724274,32.01871142654673,155.98744583157048,1.0,0.0
1447.0,compromised,0.3868165982878493,195.32725294620053,269.67510563137404,0.9901354214262501,0.006221411574205439
1448.0,normal,0.48569169722415473,29.016346588358914,179.01074966670294,1.0,0.0
1448.0,compromised,0.37090973931957866,24.495458417976803,140.49810614890535,1.0109164872119032,0.007372284758890311
1449.0,normal,0.6209852873149758,77.99946929145948,113.99171040162169,1.0,0.0
1449.0,compromised,0.37193418480138657,154.50750795374054,324.49919017659334,1.0171059812990912,0.0
1450.0,normal,0.47266813947987124,95.0214494378107,145.01471881545507,1.0,0.0
1450.0,compromised,0.42448371417302333,9.494107244317703,310.5168034162888,0.0,-0.006265597861967663
1451.0,normal,0.4700524388717275,53.991761808488064,190.0045382270587,1.0,0.0
1451.0,compromised,0.47997495479932706,301.329173923125,358.6682463623909,1.008121799041036,-0.016904978994547404
1452.0,normal,0.22751513268126117,47.00419705971035,225.9938637168878,1.0,0.0
1452.0,compromised,0.15597876369532654,71.50872376877898,247.4784157026255,1.0020339672191818,-0.015978660513077593
1453.0,normal,0.21843687473118167,173.0094571531167,218.99939401794953,1.0,0.0
1453.0,compromised,0.5614236856401209,211.98467623078042,301.9986450273434,0.9990632557858781,0.006601492544799155
1454.0,normal,0.09432499278838512,3.9877879303330563,227.00099915622718,1.0,0.0
1454.0,compromised,0.8937317357207938,59.99874912432868,136.00218616516926,1.0102454033081776,0.0
1455.0,normal,0.3779471611429407,0.989218372664225,191.99455858609852,1.0,0.0
1455.0,compromised,0.3908245356682268,195.33780343665742,269.6568202844986,1.0010023462147581,-0.004711978224811591
1456.0,normal,0.23811160284523022,59.98619935290933,201.00225433056724,1.0,0.0
1456.0,compromised,0.3946603144000491,235.00201252516985,286.9977855328596,0.9834832502967806,0.003007063348758224
1457.0,normal,0.5218336954156736,48.01533298871507,105.99699460791166,1.0,0.0
1457.0,compromised,0.22519710251783837,394.00145320889266,432.9790606096484,1.0377374566754851,0.0272093247687692
1458.0,normal,0.2502193028685885,20.99314208666718,184.98137653971062,1.0,0.0
1458.0,compromised,0.3016717549548555,51.00011761331448,205.0015953183473,0.0,0.01134714976468873
1459.0,normal,0.3333693387412755,11.019059278553128,164.01444195073512,1.0,0.0
1459.0,compromised,0.8208831618945126,295.0045631418431,362.0101826402845,0.0,0.005188505196396489
1460.0,normal,0.4600205922192426,56.99680507596133,158.99754474400342,1.0,0.0
1460.0,compromised,0.9210598241675942,226.68364339872812,327.34263614025775,0.0,0.018852997543189504
1461.0,normal,0.32923263802820923,68.00188553033095,164.0102748971056,1.0,0.0
1461.0,compromised,0.5951868106544117,250.692990559601,338.34188891542965,0.9847028266624503,0.000391326736009072
1462.0,normal,0.4559039094913003,52.99048712776264,140.0104329533425,1.0,0.0
1462.0,compromised,0.32639277315518866,110.50001665368019,216.51969987970583,1.026840952562153,0.0172841767250936
1463.0,normal,0.4331327638764207,85.51393597024982,123.48878915807285,1.0,0.0
1463.0,compromised,0.8998222375633907,60.00180151088865,135.9911899784322,1.0097729254659225,0.0
1464.0,normal,0.15152267332231553,13.998445667899308,313.0030546211275,1.0,0.0
1464.0,compromised,0.5847142482937575,265.3205546274337,417.65885769101465,0.0,-0.008085683234352685
1465.0,normal,0.2527059575162861,6.991914288091431,185.00466385193175,1.0,0.0
1465.0,compromised,0.9081286783215076,9.019729364324148,222.98139768289994,0.9875839308702784,0.004248360091732441
1466.0,normal,0.581334931412637,59.00613623265314,158.00300070090668,1.0,0.0
1466.0,compromised,0.36441824323816113,108.98884861884814,138.9793829574869,0.965613470861432,0.0
1467.0,normal,0.21886482448982844,12.02432264724857,197.01657222814546,1.0,0.0
1467.0,compromised,0.4018792023454389,271.67154996740544,425.3331263095243,1.0056470854566582,0.0005019211351000492
1468.0,normal,0.4354328815702273,6.979329710670279,160.99779417620616,1.0,0.0
1468.0,compromised,0.5433329045683862,0.517637857799656,165.51732185144095,0.0,0.0
1469.0,normal,0.37139524622616693,121.00767397814629,189.00067098531076,1.0,0.0
1469.0,compromised,0.3885131179917098,24.514951703965732,140.50513788004105,1.0155353704112402,0.007253555183150496
1470.0,normal,0.11573097715127961,105.49920670888386,326.48569793347656,1.0,0.0
