s1 packet_in: 64, packet_out: 64, ratio: 1.00
s2 packet_in: 52, packet_out: 52, ratio: 1.00
s3 packet_in: 51, packet_out: 51, ratio: 1.00
s4 packet_in: 70, packet_out: 70, ratio: 1.00
s5 packet_in: 95, packet_out: 95, ratio: 1.00
s6 packet_in: 127, packet_out: 127, ratio: 1.00
s7 packet_in: 31, packet_out: 31, ratio: 1.00
s8 packet_in: 74, packet_out: 74, ratio: 1.00
s9 packet_in: 76, packet_out: 76, ratio: 1.00
s10 packet_in: 37, packet_out: 37, ratio: 1.00
s11 packet_in: 5, packet_out: 5, ratio: 1.00
s12 packet_in: 3, packet_out: 3, ratio: 1.00
s13 packet_in: 42, packet_out: 42, ratio: 1.00
s14 packet_in: 143, packet_out: 143, ratio: 1.00
s15 packet_in: 76, packet_out: 76, ratio: 1.00
s16 packet_in: 17, packet_out: 17, ratio: 1.00
s17 packet_in: 68, packet_out: 68, ratio: 1.00
s18 packet_in: 4, packet_out: 4, ratio: 1.00
s19 packet_in: 4, packet_out: 4, ratio: 1.00
s20 packet_in: 51, packet_out: 51, ratio: 1.00
