s1 packet_in: 13, packet_out: 13, ratio: 1.00
s2 packet_in: 18, packet_out: 18, ratio: 1.00
s3 packet_in: 121, packet_out: 96, ratio: 0.79
s4 packet_in: 75, packet_out: 75, ratio: 1.00
s5 packet_in: 112, packet_out: 112, ratio: 1.00
s6 packet_in: 78, packet_out: 78, ratio: 1.00
s7 packet_in: 21, packet_out: 21, ratio: 1.00
s8 packet_in: 43, packet_out: 43, ratio: 1.00
s9 packet_in: 478, packet_out: 478, ratio: 1.00
s10 packet_in: 14, packet_out: 14, ratio: 1.00
s11 packet_in: 279, packet_out: 279, ratio: 1.00
s12 packet_in: 48, packet_out: 48, ratio: 1.00
s13 packet_in: 54, packet_out: 54, ratio: 1.00
s14 packet_in: 16, packet_out: 16, ratio: 1.00
s15 packet_in: 260, packet_out: 260, ratio: 1.00
s16 packet_in: 11, packet_out: 11, ratio: 1.00
s17 packet_in: 259, packet_out: 259, ratio: 1.00
s18 packet_in: 59, packet_out: 59, ratio: 1.00
s19 packet_in: 17, packet_out: 17, ratio: 1.00
s20 packet_in: 40, packet_out: 40, ratio: 1.00
s21 packet_in: 162, packet_out: 162, ratio: 1.00
s22 packet_in: 49, packet_out: 49, ratio: 1.00
s23 packet_in: 16, packet_out: 16, ratio: 1.00
s24 packet_in: 53, packet_out: 53, ratio: 1.00
s25 packet_in: 146, packet_out: 146, ratio: 1.00
s26 packet_in: 55, packet_out: 55, ratio: 1.00
s27 packet_in: 24, packet_out: 24, ratio: 1.00
s28 packet_in: 34, packet_out: 34, ratio: 1.00
s29 packet_in: 21, packet_out: 21, ratio: 1.00
s30 packet_in: 24, packet_out: 24, ratio: 1.00
s31 packet_in: 946, packet_out: 946, ratio: 1.00
s32 packet_in: 531, packet_out: 531, ratio: 1.00
s33 packet_in: 681, packet_out: 681, ratio: 1.00
s34 packet_in: 2247, packet_out: 2247, ratio: 1.00
s35 packet_in: 330, packet_out: 330, ratio: 1.00
s36 packet_in: 44, packet_out: 44, ratio: 1.00
s37 packet_in: 87, packet_out: 87, ratio: 1.00
s38 packet_in: 60, packet_out: 60, ratio: 1.00
s39 packet_in: 175, packet_out: 175, ratio: 1.00
s40 packet_in: 45, packet_out: 45, ratio: 1.00
s41 packet_in: 640, packet_out: 640, ratio: 1.00
s42 packet_in: 272, packet_out: 272, ratio: 1.00
s43 packet_in: 22, packet_out: 22, ratio: 1.00
s44 packet_in: 324, packet_out: 324, ratio: 1.00
s45 packet_in: 528, packet_out: 528, ratio: 1.00
s46 packet_in: 47, packet_out: 47, ratio: 1.00
s47 packet_in: 7, packet_out: 7, ratio: 1.00
s48 packet_in: 48, packet_out: 48, ratio: 1.00
s49 packet_in: 56, packet_out: 56, ratio: 1.00
s50 packet_in: 9, packet_out: 9, ratio: 1.00
s51 packet_in: 156, packet_out: 156, ratio: 1.00
s52 packet_in: 82, packet_out: 82, ratio: 1.00
s53 packet_in: 255, packet_out: 255, ratio: 1.00
s54 packet_in: 120, packet_out: 120, ratio: 1.00
s55 packet_in: 563, packet_out: 563, ratio: 1.00
s56 packet_in: 188, packet_out: 188, ratio: 1.00
s57 packet_in: 350, packet_out: 350, ratio: 1.00
s58 packet_in: 66, packet_out: 66, ratio: 1.00
s59 packet_in: 15, packet_out: 15, ratio: 1.00
s60 packet_in: 51, packet_out: 51, ratio: 1.00
s61 packet_in: 46, packet_out: 46, ratio: 1.00
s62 packet_in: 35, packet_out: 35, ratio: 1.00
s63 packet_in: 59, packet_out: 59, ratio: 1.00
s64 packet_in: 8, packet_out: 8, ratio: 1.00
s65 packet_in: 20, packet_out: 20, ratio: 1.00
s66 packet_in: 1073, packet_out: 1073, ratio: 1.00
s67 packet_in: 519, packet_out: 519, ratio: 1.00
s68 packet_in: 477, packet_out: 477, ratio: 1.00
s69 packet_in: 301, packet_out: 301, ratio: 1.00
s70 packet_in: 757, packet_out: 757, ratio: 1.00
s71 packet_in: 87, packet_out: 87, ratio: 1.00
s72 packet_in: 899, packet_out: 899, ratio: 1.00
s73 packet_in: 625, packet_out: 625, ratio: 1.00
s74 packet_in: 644, packet_out: 644, ratio: 1.00
s75 packet_in: 198, packet_out: 198, ratio: 1.00
s76 packet_in: 333, packet_out: 333, ratio: 1.00
s77 packet_in: 13, packet_out: 13, ratio: 1.00
s78 packet_in: 6, packet_out: 6, ratio: 1.00
s79 packet_in: 4, packet_out: 4, ratio: 1.00
s80 packet_in: 2, packet_out: 2, ratio: 1.00
s81 packet_in: 136, packet_out: 136, ratio: 1.00
s82 packet_in: 27, packet_out: 27, ratio: 1.00
s83 packet_in: 23, packet_out: 23, ratio: 1.00
s84 packet_in: 6, packet_out: 6, ratio: 1.00
s85 packet_in: 194, packet_out: 194, ratio: 1.00
s86 packet_in: 334, packet_out: 334, ratio: 1.00
s87 packet_in: 1987, packet_out: 1987, ratio: 1.00
s88 packet_in: 72, packet_out: 72, ratio: 1.00
s89 packet_in: 2, packet_out: 2, ratio: 1.00
s90 packet_in: 86, packet_out: 86, ratio: 1.00
s91 packet_in: 2351, packet_out: 2351, ratio: 1.00
s92 packet_in: 1804, packet_out: 1804, ratio: 1.00
s93 packet_in: 76, packet_out: 76, ratio: 1.00
s94 packet_in: 2, packet_out: 2, ratio: 1.00
s95 packet_in: 12, packet_out: 12, ratio: 1.00
s96 packet_in: 11, packet_out: 11, ratio: 1.00
s97 packet_in: 103, packet_out: 103, ratio: 1.00
s98 packet_in: 6, packet_out: 6, ratio: 1.00
s99 packet_in: 10, packet_out: 10, ratio: 1.00
s100 packet_in: 8, packet_out: 8, ratio: 1.00
s101 packet_in: 48, packet_out: 48, ratio: 1.00
s102 packet_in: 97, packet_out: 97, ratio: 1.00
s103 packet_in: 103, packet_out: 103, ratio: 1.00
s104 packet_in: 10, packet_out: 10, ratio: 1.00
s105 packet_in: 2012, packet_out: 2012, ratio: 1.00
s106 packet_in: 6, packet_out: 6, ratio: 1.00
s107 packet_in: 6, packet_out: 6, ratio: 1.00
s108 packet_in: 8, packet_out: 8, ratio: 1.00
s109 packet_in: 81, packet_out: 81, ratio: 1.00
s110 packet_in: 259, packet_out: 259, ratio: 1.00
s111 packet_in: 78, packet_out: 78, ratio: 1.00
s112 packet_in: 2, packet_out: 2, ratio: 1.00
s113 packet_in: 289, packet_out: 289, ratio: 1.00
s114 packet_in: 7, packet_out: 7, ratio: 1.00
s115 packet_in: 18, packet_out: 36, ratio: 2.00
s116 packet_in: 95, packet_out: 95, ratio: 1.00
s117 packet_in: 66, packet_out: 66, ratio: 1.00
s118 packet_in: 2402, packet_out: 2402, ratio: 1.00
s119 packet_in: 6, packet_out: 6, ratio: 1.00
s120 packet_in: 2492, packet_out: 2492, ratio: 1.00
s121 packet_in: 58, packet_out: 58, ratio: 1.00
s122 packet_in: 109, packet_out: 109, ratio: 1.00
s123 packet_in: 1686, packet_out: 1686, ratio: 1.00
s124 packet_in: 1273, packet_out: 1273, ratio: 1.00
s125 packet_in: 144, packet_out: 144, ratio: 1.00
