s1 packet_in: 49, packet_out: 49, ratio: 1.00
s2 packet_in: 971, packet_out: 971, ratio: 1.00
s3 packet_in: 161, packet_out: 161, ratio: 1.00
s4 packet_in: 20, packet_out: 20, ratio: 1.00
s5 packet_in: 79, packet_out: 79, ratio: 1.00
s6 packet_in: 40, packet_out: 40, ratio: 1.00
s7 packet_in: 37, packet_out: 37, ratio: 1.00
s8 packet_in: 36, packet_out: 36, ratio: 1.00
s9 packet_in: 15, packet_out: 15, ratio: 1.00
s10 packet_in: 200, packet_out: 200, ratio: 1.00
s11 packet_in: 1103, packet_out: 1103, ratio: 1.00
s12 packet_in: 60, packet_out: 60, ratio: 1.00
s13 packet_in: 372, packet_out: 372, ratio: 1.00
s14 packet_in: 33, packet_out: 33, ratio: 1.00
s15 packet_in: 167, packet_out: 167, ratio: 1.00
s16 packet_in: 16, packet_out: 16, ratio: 1.00
s17 packet_in: 494, packet_out: 389, ratio: 0.79
s18 packet_in: 296, packet_out: 296, ratio: 1.00
s19 packet_in: 309, packet_out: 309, ratio: 1.00
s20 packet_in: 13, packet_out: 13, ratio: 1.00
s21 packet_in: 83, packet_out: 83, ratio: 1.00
s22 packet_in: 385, packet_out: 385, ratio: 1.00
s23 packet_in: 23, packet_out: 23, ratio: 1.00
s24 packet_in: 132, packet_out: 132, ratio: 1.00
s25 packet_in: 25, packet_out: 25, ratio: 1.00
s26 packet_in: 117, packet_out: 117, ratio: 1.00
s27 packet_in: 747, packet_out: 747, ratio: 1.00
s28 packet_in: 220, packet_out: 220, ratio: 1.00
s29 packet_in: 16, packet_out: 16, ratio: 1.00
s30 packet_in: 53, packet_out: 53, ratio: 1.00
s31 packet_in: 875, packet_out: 875, ratio: 1.00
s32 packet_in: 23, packet_out: 23, ratio: 1.00
s33 packet_in: 399, packet_out: 399, ratio: 1.00
s34 packet_in: 537, packet_out: 537, ratio: 1.00
s35 packet_in: 24, packet_out: 24, ratio: 1.00
s36 packet_in: 628, packet_out: 628, ratio: 1.00
s37 packet_in: 553, packet_out: 553, ratio: 1.00
s38 packet_in: 704, packet_out: 704, ratio: 1.00
s39 packet_in: 271, packet_out: 271, ratio: 1.00
s40 packet_in: 206, packet_out: 206, ratio: 1.00
s41 packet_in: 119, packet_out: 119, ratio: 1.00
s42 packet_in: 48, packet_out: 48, ratio: 1.00
s43 packet_in: 165, packet_out: 165, ratio: 1.00
s44 packet_in: 312, packet_out: 312, ratio: 1.00
s45 packet_in: 448, packet_out: 448, ratio: 1.00
s46 packet_in: 1111, packet_out: 1111, ratio: 1.00
s47 packet_in: 1112, packet_out: 1112, ratio: 1.00
s48 packet_in: 848, packet_out: 848, ratio: 1.00
s49 packet_in: 614, packet_out: 614, ratio: 1.00
s50 packet_in: 1113, packet_out: 1113, ratio: 1.00
s51 packet_in: 1093, packet_out: 1093, ratio: 1.00
s52 packet_in: 463, packet_out: 463, ratio: 1.00
s53 packet_in: 1041, packet_out: 1041, ratio: 1.00
s54 packet_in: 317, packet_out: 317, ratio: 1.00
s55 packet_in: 416, packet_out: 416, ratio: 1.00
s56 packet_in: 1105, packet_out: 1105, ratio: 1.00
s57 packet_in: 1106, packet_out: 1106, ratio: 1.00
s58 packet_in: 1106, packet_out: 1106, ratio: 1.00
s59 packet_in: 1106, packet_out: 1106, ratio: 1.00
s60 packet_in: 1105, packet_out: 1105, ratio: 1.00
s61 packet_in: 12, packet_out: 12, ratio: 1.00
s62 packet_in: 297, packet_out: 297, ratio: 1.00
s63 packet_in: 65, packet_out: 65, ratio: 1.00
s64 packet_in: 43, packet_out: 43, ratio: 1.00
s65 packet_in: 62, packet_out: 62, ratio: 1.00
s66 packet_in: 436, packet_out: 436, ratio: 1.00
s67 packet_in: 1121, packet_out: 1121, ratio: 1.00
s68 packet_in: 1114, packet_out: 1114, ratio: 1.00
s69 packet_in: 220, packet_out: 220, ratio: 1.00
s70 packet_in: 672, packet_out: 672, ratio: 1.00
s71 packet_in: 457, packet_out: 457, ratio: 1.00
s72 packet_in: 152, packet_out: 152, ratio: 1.00
s73 packet_in: 291, packet_out: 291, ratio: 1.00
s74 packet_in: 380, packet_out: 380, ratio: 1.00
s75 packet_in: 238, packet_out: 238, ratio: 1.00
s76 packet_in: 2, packet_out: 2, ratio: 1.00
s77 packet_in: 99, packet_out: 99, ratio: 1.00
s78 packet_in: 1123, packet_out: 1123, ratio: 1.00
s79 packet_in: 8, packet_out: 8, ratio: 1.00
s80 packet_in: 8, packet_out: 8, ratio: 1.00
s81 packet_in: 83, packet_out: 83, ratio: 1.00
s82 packet_in: 291, packet_out: 291, ratio: 1.00
s83 packet_in: 1023, packet_out: 1023, ratio: 1.00
s84 packet_in: 13, packet_out: 13, ratio: 1.00
s85 packet_in: 8, packet_out: 8, ratio: 1.00
s86 packet_in: 205, packet_out: 205, ratio: 1.00
s87 packet_in: 8, packet_out: 8, ratio: 1.00
s88 packet_in: 109, packet_out: 109, ratio: 1.00
s89 packet_in: 77, packet_out: 77, ratio: 1.00
s90 packet_in: 376, packet_out: 376, ratio: 1.00
s91 packet_in: 167, packet_out: 167, ratio: 1.00
s92 packet_in: 6, packet_out: 6, ratio: 1.00
s93 packet_in: 661, packet_out: 661, ratio: 1.00
s94 packet_in: 310, packet_out: 310, ratio: 1.00
s95 packet_in: 89, packet_out: 89, ratio: 1.00
s96 packet_in: 98, packet_out: 196, ratio: 2.00
s97 packet_in: 146, packet_out: 146, ratio: 1.00
s98 packet_in: 331, packet_out: 331, ratio: 1.00
s99 packet_in: 1063, packet_out: 1063, ratio: 1.00
s100 packet_in: 84, packet_out: 84, ratio: 1.00
s101 packet_in: 6, packet_out: 6, ratio: 1.00
s102 packet_in: 90, packet_out: 90, ratio: 1.00
s103 packet_in: 547, packet_out: 547, ratio: 1.00
s104 packet_in: 142, packet_out: 142, ratio: 1.00
s105 packet_in: 1111, packet_out: 1111, ratio: 1.00
s106 packet_in: 73, packet_out: 73, ratio: 1.00
s107 packet_in: 1112, packet_out: 1112, ratio: 1.00
s108 packet_in: 1110, packet_out: 1110, ratio: 1.00
s109 packet_in: 266, packet_out: 266, ratio: 1.00
s110 packet_in: 1110, packet_out: 1110, ratio: 1.00
s111 packet_in: 6, packet_out: 6, ratio: 1.00
s112 packet_in: 79, packet_out: 79, ratio: 1.00
s113 packet_in: 446, packet_out: 446, ratio: 1.00
s114 packet_in: 3, packet_out: 3, ratio: 1.00
s115 packet_in: 84, packet_out: 84, ratio: 1.00
s116 packet_in: 31, packet_out: 31, ratio: 1.00
s117 packet_in: 96, packet_out: 96, ratio: 1.00
s118 packet_in: 138, packet_out: 138, ratio: 1.00
s119 packet_in: 1116, packet_out: 1116, ratio: 1.00
s120 packet_in: 128, packet_out: 128, ratio: 1.00
s121 packet_in: 1109, packet_out: 1109, ratio: 1.00
s122 packet_in: 80, packet_out: 80, ratio: 1.00
s123 packet_in: 70, packet_out: 70, ratio: 1.00
s124 packet_in: 93, packet_out: 93, ratio: 1.00
s125 packet_in: 666, packet_out: 666, ratio: 1.00
