s1 packet_in: 18, packet_out: 18, ratio: 1.00
s2 packet_in: 10, packet_out: 10, ratio: 1.00
s3 packet_in: 6, packet_out: 6, ratio: 1.00
s4 packet_in: 23, packet_out: 23, ratio: 1.00
s5 packet_in: 10, packet_out: 10, ratio: 1.00
s6 packet_in: 50, packet_out: 50, ratio: 1.00
s7 packet_in: 154, packet_out: 154, ratio: 1.00
s8 packet_in: 30, packet_out: 30, ratio: 1.00
s9 packet_in: 7, packet_out: 7, ratio: 1.00
s10 packet_in: 8, packet_out: 8, ratio: 1.00
s11 packet_in: 27, packet_out: 27, ratio: 1.00
s12 packet_in: 165, packet_out: 165, ratio: 1.00
s13 packet_in: 6, packet_out: 6, ratio: 1.00
s14 packet_in: 316, packet_out: 316, ratio: 1.00
s15 packet_in: 47, packet_out: 47, ratio: 1.00
s16 packet_in: 115, packet_out: 115, ratio: 1.00
s17 packet_in: 93, packet_out: 93, ratio: 1.00
s18 packet_in: 5, packet_out: 5, ratio: 1.00
s19 packet_in: 9, packet_out: 9, ratio: 1.00
s20 packet_in: 142, packet_out: 142, ratio: 1.00
s21 packet_in: 14, packet_out: 14, ratio: 1.00
s22 packet_in: 164, packet_out: 164, ratio: 1.00
s23 packet_in: 291, packet_out: 291, ratio: 1.00
s24 packet_in: 12, packet_out: 12, ratio: 1.00
s25 packet_in: 67, packet_out: 67, ratio: 1.00
s26 packet_in: 45, packet_out: 45, ratio: 1.00
s27 packet_in: 359, packet_out: 359, ratio: 1.00
s28 packet_in: 324, packet_out: 324, ratio: 1.00
s29 packet_in: 180, packet_out: 180, ratio: 1.00
s30 packet_in: 186, packet_out: 186, ratio: 1.00
s31 packet_in: 114, packet_out: 114, ratio: 1.00
s32 packet_in: 950, packet_out: 950, ratio: 1.00
s33 packet_in: 954, packet_out: 954, ratio: 1.00
s34 packet_in: 131, packet_out: 131, ratio: 1.00
s35 packet_in: 750, packet_out: 750, ratio: 1.00
s36 packet_in: 943, packet_out: 943, ratio: 1.00
s37 packet_in: 942, packet_out: 942, ratio: 1.00
s38 packet_in: 935, packet_out: 935, ratio: 1.00
s39 packet_in: 943, packet_out: 943, ratio: 1.00
s40 packet_in: 940, packet_out: 940, ratio: 1.00
s41 packet_in: 122, packet_out: 122, ratio: 1.00
s42 packet_in: 938, packet_out: 938, ratio: 1.00
s43 packet_in: 69, packet_out: 69, ratio: 1.00
s44 packet_in: 286, packet_out: 286, ratio: 1.00
s45 packet_in: 361, packet_out: 361, ratio: 1.00
s46 packet_in: 8, packet_out: 8, ratio: 1.00
s47 packet_in: 7, packet_out: 7, ratio: 1.00
s48 packet_in: 99, packet_out: 99, ratio: 1.00
s49 packet_in: 54, packet_out: 54, ratio: 1.00
s50 packet_in: 32, packet_out: 32, ratio: 1.00
s51 packet_in: 935, packet_out: 935, ratio: 1.00
s52 packet_in: 259, packet_out: 259, ratio: 1.00
s53 packet_in: 683, packet_out: 683, ratio: 1.00
s54 packet_in: 937, packet_out: 937, ratio: 1.00
s55 packet_in: 927, packet_out: 927, ratio: 1.00
s56 packet_in: 8, packet_out: 8, ratio: 1.00
s57 packet_in: 46, packet_out: 46, ratio: 1.00
s58 packet_in: 38, packet_out: 38, ratio: 1.00
s59 packet_in: 54, packet_out: 54, ratio: 1.00
s60 packet_in: 7, packet_out: 7, ratio: 1.00
s61 packet_in: 28, packet_out: 28, ratio: 1.00
s62 packet_in: 971, packet_out: 971, ratio: 1.00
s63 packet_in: 555, packet_out: 555, ratio: 1.00
s64 packet_in: 52, packet_out: 52, ratio: 1.00
s65 packet_in: 159, packet_out: 159, ratio: 1.00
s66 packet_in: 946, packet_out: 946, ratio: 1.00
s67 packet_in: 950, packet_out: 950, ratio: 1.00
s68 packet_in: 126, packet_out: 126, ratio: 1.00
s69 packet_in: 285, packet_out: 285, ratio: 1.00
s70 packet_in: 942, packet_out: 942, ratio: 1.00
s71 packet_in: 927, packet_out: 927, ratio: 1.00
s72 packet_in: 145, packet_out: 145, ratio: 1.00
s73 packet_in: 181, packet_out: 181, ratio: 1.00
s74 packet_in: 49, packet_out: 49, ratio: 1.00
s75 packet_in: 380, packet_out: 380, ratio: 1.00
s76 packet_in: 4, packet_out: 4, ratio: 1.00
s77 packet_in: 68, packet_out: 68, ratio: 1.00
s78 packet_in: 94, packet_out: 94, ratio: 1.00
s79 packet_in: 937, packet_out: 937, ratio: 1.00
s80 packet_in: 8, packet_out: 8, ratio: 1.00
s81 packet_in: 970, packet_out: 970, ratio: 1.00
s82 packet_in: 9, packet_out: 9, ratio: 1.00
s83 packet_in: 6, packet_out: 6, ratio: 1.00
s84 packet_in: 949, packet_out: 949, ratio: 1.00
s85 packet_in: 943, packet_out: 943, ratio: 1.00
s86 packet_in: 940, packet_out: 940, ratio: 1.00
s87 packet_in: 460, packet_out: 460, ratio: 1.00
s88 packet_in: 957, packet_out: 957, ratio: 1.00
s89 packet_in: 939, packet_out: 939, ratio: 1.00
s90 packet_in: 925, packet_out: 925, ratio: 1.00
s91 packet_in: 80, packet_out: 80, ratio: 1.00
s92 packet_in: 665, packet_out: 665, ratio: 1.00
s93 packet_in: 957, packet_out: 957, ratio: 1.00
s94 packet_in: 925, packet_out: 925, ratio: 1.00
s95 packet_in: 81, packet_out: 81, ratio: 1.00
s96 packet_in: 4, packet_out: 4, ratio: 1.00
s97 packet_in: 12, packet_out: 12, ratio: 1.00
s98 packet_in: 108, packet_out: 108, ratio: 1.00
