s1 packet_in: 194, packet_out: 194, ratio: 1.00
s2 packet_in: 65, packet_out: 65, ratio: 1.00
s3 packet_in: 2242, packet_out: 2242, ratio: 1.00
s4 packet_in: 147, packet_out: 147, ratio: 1.00
s5 packet_in: 116, packet_out: 116, ratio: 1.00
s6 packet_in: 13, packet_out: 13, ratio: 1.00
s7 packet_in: 126, packet_out: 126, ratio: 1.00
s8 packet_in: 313, packet_out: 313, ratio: 1.00
s9 packet_in: 42, packet_out: 42, ratio: 1.00
s10 packet_in: 15, packet_out: 15, ratio: 1.00
s11 packet_in: 161, packet_out: 161, ratio: 1.00
s12 packet_in: 49, packet_out: 49, ratio: 1.00
s13 packet_in: 595, packet_out: 595, ratio: 1.00
s14 packet_in: 95, packet_out: 95, ratio: 1.00
s15 packet_in: 147, packet_out: 147, ratio: 1.00
s16 packet_in: 45, packet_out: 45, ratio: 1.00
s17 packet_in: 180, packet_out: 180, ratio: 1.00
s18 packet_in: 85, packet_out: 85, ratio: 1.00
s19 packet_in: 167, packet_out: 167, ratio: 1.00
s20 packet_in: 74, packet_out: 74, ratio: 1.00
s21 packet_in: 62, packet_out: 62, ratio: 1.00
s22 packet_in: 129, packet_out: 129, ratio: 1.00
s23 packet_in: 55, packet_out: 55, ratio: 1.00
s24 packet_in: 567, packet_out: 567, ratio: 1.00
s25 packet_in: 13, packet_out: 13, ratio: 1.00
s26 packet_in: 7, packet_out: 7, ratio: 1.00
s27 packet_in: 56, packet_out: 56, ratio: 1.00
s28 packet_in: 6, packet_out: 6, ratio: 1.00
s29 packet_in: 33, packet_out: 33, ratio: 1.00
s30 packet_in: 10, packet_out: 10, ratio: 1.00
s31 packet_in: 96, packet_out: 96, ratio: 1.00
s32 packet_in: 451, packet_out: 451, ratio: 1.00
s33 packet_in: 223, packet_out: 223, ratio: 1.00
s34 packet_in: 144, packet_out: 144, ratio: 1.00
s35 packet_in: 385, packet_out: 385, ratio: 1.00
s36 packet_in: 687, packet_out: 687, ratio: 1.00
s37 packet_in: 264, packet_out: 264, ratio: 1.00
s38 packet_in: 297, packet_out: 297, ratio: 1.00
s39 packet_in: 380, packet_out: 380, ratio: 1.00
s40 packet_in: 447, packet_out: 447, ratio: 1.00
s41 packet_in: 73, packet_out: 73, ratio: 1.00
s42 packet_in: 589, packet_out: 589, ratio: 1.00
s43 packet_in: 70, packet_out: 70, ratio: 1.00
s44 packet_in: 498, packet_out: 498, ratio: 1.00
s45 packet_in: 700, packet_out: 700, ratio: 1.00
s46 packet_in: 50, packet_out: 50, ratio: 1.00
s47 packet_in: 38, packet_out: 38, ratio: 1.00
s48 packet_in: 12, packet_out: 12, ratio: 1.00
s49 packet_in: 46, packet_out: 46, ratio: 1.00
s50 packet_in: 22, packet_out: 22, ratio: 1.00
s51 packet_in: 880, packet_out: 880, ratio: 1.00
s52 packet_in: 189, packet_out: 189, ratio: 1.00
s53 packet_in: 1397, packet_out: 1397, ratio: 1.00
s54 packet_in: 1385, packet_out: 1385, ratio: 1.00
s55 packet_in: 1482, packet_out: 1482, ratio: 1.00
s56 packet_in: 479, packet_out: 479, ratio: 1.00
s57 packet_in: 374, packet_out: 374, ratio: 1.00
s58 packet_in: 99, packet_out: 99, ratio: 1.00
s59 packet_in: 517, packet_out: 517, ratio: 1.00
s60 packet_in: 984, packet_out: 984, ratio: 1.00
s61 packet_in: 279, packet_out: 279, ratio: 1.00
s62 packet_in: 46, packet_out: 46, ratio: 1.00
s63 packet_in: 244, packet_out: 244, ratio: 1.00
s64 packet_in: 1809, packet_out: 1809, ratio: 1.00
s65 packet_in: 25, packet_out: 25, ratio: 1.00
s66 packet_in: 46, packet_out: 46, ratio: 1.00
s67 packet_in: 42, packet_out: 42, ratio: 1.00
s68 packet_in: 5, packet_out: 5, ratio: 1.00
s69 packet_in: 41, packet_out: 41, ratio: 1.00
s70 packet_in: 49, packet_out: 49, ratio: 1.00
s71 packet_in: 9, packet_out: 9, ratio: 1.00
s72 packet_in: 41, packet_out: 41, ratio: 1.00
s73 packet_in: 5, packet_out: 5, ratio: 1.00
s74 packet_in: 47, packet_out: 47, ratio: 1.00
s75 packet_in: 46, packet_out: 46, ratio: 1.00
s76 packet_in: 79, packet_out: 79, ratio: 1.00
s77 packet_in: 7, packet_out: 7, ratio: 1.00
s78 packet_in: 224, packet_out: 224, ratio: 1.00
s79 packet_in: 74, packet_out: 74, ratio: 1.00
s80 packet_in: 14, packet_out: 14, ratio: 1.00
s81 packet_in: 1797, packet_out: 1797, ratio: 1.00
s82 packet_in: 615, packet_out: 615, ratio: 1.00
s83 packet_in: 51, packet_out: 51, ratio: 1.00
s84 packet_in: 66, packet_out: 66, ratio: 1.00
s85 packet_in: 78, packet_out: 78, ratio: 1.00
s86 packet_in: 8, packet_out: 8, ratio: 1.00
s87 packet_in: 2483, packet_out: 2483, ratio: 1.00
s88 packet_in: 56, packet_out: 56, ratio: 1.00
s89 packet_in: 4, packet_out: 4, ratio: 1.00
s90 packet_in: 4, packet_out: 4, ratio: 1.00
s91 packet_in: 156, packet_out: 156, ratio: 1.00
s92 packet_in: 11, packet_out: 11, ratio: 1.00
s93 packet_in: 1818, packet_out: 1818, ratio: 1.00
s94 packet_in: 8, packet_out: 8, ratio: 1.00
s95 packet_in: 45, packet_out: 45, ratio: 1.00
s96 packet_in: 7, packet_out: 7, ratio: 1.00
s97 packet_in: 585, packet_out: 585, ratio: 1.00
s98 packet_in: 6, packet_out: 6, ratio: 1.00
s99 packet_in: 111, packet_out: 111, ratio: 1.00
s100 packet_in: 12, packet_out: 12, ratio: 1.00
s101 packet_in: 320, packet_out: 320, ratio: 1.00
s102 packet_in: 130, packet_out: 130, ratio: 1.00
s103 packet_in: 141, packet_out: 141, ratio: 1.00
s104 packet_in: 8, packet_out: 8, ratio: 1.00
s105 packet_in: 3063, packet_out: 3063, ratio: 1.00
s106 packet_in: 2, packet_out: 2, ratio: 1.00
s107 packet_in: 6, packet_out: 6, ratio: 1.00
s108 packet_in: 107, packet_out: 107, ratio: 1.00
s109 packet_in: 345, packet_out: 345, ratio: 1.00
s110 packet_in: 2323, packet_out: 2323, ratio: 1.00
s111 packet_in: 669, packet_out: 669, ratio: 1.00
s112 packet_in: 6, packet_out: 6, ratio: 1.00
s113 packet_in: 4, packet_out: 4, ratio: 1.00
s114 packet_in: 2, packet_out: 2, ratio: 1.00
s115 packet_in: 53, packet_out: 53, ratio: 1.00
s116 packet_in: 1912, packet_out: 1912, ratio: 1.00
s117 packet_in: 75, packet_out: 75, ratio: 1.00
s118 packet_in: 2, packet_out: 2, ratio: 1.00
s119 packet_in: 72, packet_out: 72, ratio: 1.00
s120 packet_in: 0, packet_out: 0, ratio: N/A
s121 packet_in: 2, packet_out: 2, ratio: 1.00
s122 packet_in: 9, packet_out: 9, ratio: 1.00
s123 packet_in: 439, packet_out: 439, ratio: 1.00
s124 packet_in: 111, packet_out: 111, ratio: 1.00
s125 packet_in: 14, packet_out: 14, ratio: 1.00
