s1 packet_in: 61, packet_out: 61, ratio: 1.00
s2 packet_in: 23, packet_out: 23, ratio: 1.00
s3 packet_in: 26, packet_out: 26, ratio: 1.00
s4 packet_in: 17, packet_out: 17, ratio: 1.00
s5 packet_in: 116, packet_out: 116, ratio: 1.00
s6 packet_in: 88, packet_out: 88, ratio: 1.00
s7 packet_in: 70, packet_out: 70, ratio: 1.00
s8 packet_in: 53, packet_out: 53, ratio: 1.00
s9 packet_in: 35, packet_out: 35, ratio: 1.00
s10 packet_in: 40, packet_out: 40, ratio: 1.00
s11 packet_in: 172, packet_out: 172, ratio: 1.00
s12 packet_in: 42, packet_out: 42, ratio: 1.00
s13 packet_in: 40, packet_out: 40, ratio: 1.00
s14 packet_in: 54, packet_out: 54, ratio: 1.00
s15 packet_in: 34, packet_out: 34, ratio: 1.00
s16 packet_in: 8, packet_out: 8, ratio: 1.00
s17 packet_in: 3, packet_out: 3, ratio: 1.00
s18 packet_in: 5, packet_out: 5, ratio: 1.00
s19 packet_in: 50, packet_out: 50, ratio: 1.00
s20 packet_in: 32, packet_out: 32, ratio: 1.00
s21 packet_in: 111, packet_out: 111, ratio: 1.00
s22 packet_in: 6, packet_out: 6, ratio: 1.00
s23 packet_in: 7, packet_out: 7, ratio: 1.00
s24 packet_in: 8, packet_out: 8, ratio: 1.00
s25 packet_in: 95, packet_out: 95, ratio: 1.00
s26 packet_in: 93, packet_out: 93, ratio: 1.00
s27 packet_in: 30, packet_out: 30, ratio: 1.00
s28 packet_in: 8, packet_out: 8, ratio: 1.00
s29 packet_in: 83, packet_out: 83, ratio: 1.00
s30 packet_in: 55, packet_out: 55, ratio: 1.00
s31 packet_in: 38, packet_out: 38, ratio: 1.00
s32 packet_in: 31, packet_out: 31, ratio: 1.00
s33 packet_in: 9, packet_out: 9, ratio: 1.00
s34 packet_in: 6, packet_out: 6, ratio: 1.00
s35 packet_in: 6, packet_out: 6, ratio: 1.00
s36 packet_in: 4, packet_out: 4, ratio: 1.00
s37 packet_in: 12, packet_out: 12, ratio: 1.00
s38 packet_in: 128, packet_out: 128, ratio: 1.00
s39 packet_in: 8, packet_out: 8, ratio: 1.00
s40 packet_in: 11, packet_out: 11, ratio: 1.00
s41 packet_in: 7, packet_out: 7, ratio: 1.00
s42 packet_in: 8, packet_out: 16, ratio: 2.00
s43 packet_in: 43, packet_out: 43, ratio: 1.00
s44 packet_in: 6, packet_out: 6, ratio: 1.00
s45 packet_in: 126, packet_out: 126, ratio: 1.00
