s1 packet_in: 51, packet_out: 51, ratio: 1.00
s2 packet_in: 88, packet_out: 88, ratio: 1.00
s3 packet_in: 753, packet_out: 753, ratio: 1.00
s4 packet_in: 247, packet_out: 247, ratio: 1.00
s5 packet_in: 754, packet_out: 754, ratio: 1.00
s6 packet_in: 40, packet_out: 40, ratio: 1.00
s7 packet_in: 36, packet_out: 36, ratio: 1.00
s8 packet_in: 65, packet_out: 65, ratio: 1.00
s9 packet_in: 392, packet_out: 392, ratio: 1.00
s10 packet_in: 65, packet_out: 65, ratio: 1.00
s11 packet_in: 26, packet_out: 26, ratio: 1.00
s12 packet_in: 31, packet_out: 31, ratio: 1.00
s13 packet_in: 79, packet_out: 79, ratio: 1.00
s14 packet_in: 48, packet_out: 48, ratio: 1.00
s15 packet_in: 75, packet_out: 75, ratio: 1.00
s16 packet_in: 64, packet_out: 64, ratio: 1.00
s17 packet_in: 58, packet_out: 58, ratio: 1.00
s18 packet_in: 757, packet_out: 757, ratio: 1.00
s19 packet_in: 120, packet_out: 120, ratio: 1.00
s20 packet_in: 755, packet_out: 755, ratio: 1.00
s21 packet_in: 217, packet_out: 217, ratio: 1.00
s22 packet_in: 18, packet_out: 18, ratio: 1.00
s23 packet_in: 45, packet_out: 45, ratio: 1.00
s24 packet_in: 398, packet_out: 398, ratio: 1.00
s25 packet_in: 69, packet_out: 69, ratio: 1.00
s26 packet_in: 759, packet_out: 759, ratio: 1.00
s27 packet_in: 757, packet_out: 757, ratio: 1.00
s28 packet_in: 762, packet_out: 762, ratio: 1.00
s29 packet_in: 758, packet_out: 758, ratio: 1.00
s30 packet_in: 759, packet_out: 759, ratio: 1.00
s31 packet_in: 765, packet_out: 765, ratio: 1.00
s32 packet_in: 762, packet_out: 762, ratio: 1.00
s33 packet_in: 355, packet_out: 355, ratio: 1.00
s34 packet_in: 759, packet_out: 759, ratio: 1.00
s35 packet_in: 757, packet_out: 757, ratio: 1.00
s36 packet_in: 2, packet_out: 2, ratio: 1.00
s37 packet_in: 2, packet_out: 2, ratio: 1.00
s38 packet_in: 2, packet_out: 2, ratio: 1.00
s39 packet_in: 7, packet_out: 7, ratio: 1.00
s40 packet_in: 3, packet_out: 3, ratio: 1.00
s41 packet_in: 555, packet_out: 555, ratio: 1.00
s42 packet_in: 16, packet_out: 16, ratio: 1.00
s43 packet_in: 761, packet_out: 761, ratio: 1.00
s44 packet_in: 34, packet_out: 34, ratio: 1.00
s45 packet_in: 546, packet_out: 546, ratio: 1.00
s46 packet_in: 647, packet_out: 647, ratio: 1.00
s47 packet_in: 762, packet_out: 762, ratio: 1.00
s48 packet_in: 280, packet_out: 280, ratio: 1.00
s49 packet_in: 767, packet_out: 767, ratio: 1.00
s50 packet_in: 764, packet_out: 764, ratio: 1.00
s51 packet_in: 4, packet_out: 4, ratio: 1.00
s52 packet_in: 7, packet_out: 7, ratio: 1.00
s53 packet_in: 3, packet_out: 3, ratio: 1.00
s54 packet_in: 22, packet_out: 22, ratio: 1.00
s55 packet_in: 3, packet_out: 3, ratio: 1.00
s56 packet_in: 761, packet_out: 761, ratio: 1.00
s57 packet_in: 214, packet_out: 214, ratio: 1.00
s58 packet_in: 128, packet_out: 128, ratio: 1.00
s59 packet_in: 759, packet_out: 759, ratio: 1.00
s60 packet_in: 760, packet_out: 760, ratio: 1.00
s61 packet_in: 60, packet_out: 60, ratio: 1.00
s62 packet_in: 761, packet_out: 761, ratio: 1.00
s63 packet_in: 734, packet_out: 734, ratio: 1.00
s64 packet_in: 81, packet_out: 81, ratio: 1.00
s65 packet_in: 786, packet_out: 786, ratio: 1.00
s66 packet_in: 757, packet_out: 757, ratio: 1.00
s67 packet_in: 761, packet_out: 761, ratio: 1.00
s68 packet_in: 758, packet_out: 758, ratio: 1.00
s69 packet_in: 768, packet_out: 768, ratio: 1.00
s70 packet_in: 756, packet_out: 756, ratio: 1.00
s71 packet_in: 191, packet_out: 191, ratio: 1.00
s72 packet_in: 97, packet_out: 97, ratio: 1.00
s73 packet_in: 768, packet_out: 768, ratio: 1.00
s74 packet_in: 770, packet_out: 770, ratio: 1.00
s75 packet_in: 761, packet_out: 761, ratio: 1.00
s76 packet_in: 754, packet_out: 754, ratio: 1.00
s77 packet_in: 766, packet_out: 766, ratio: 1.00
s78 packet_in: 771, packet_out: 771, ratio: 1.00
s79 packet_in: 769, packet_out: 769, ratio: 1.00
s80 packet_in: 763, packet_out: 763, ratio: 1.00
s81 packet_in: 764, packet_out: 764, ratio: 1.00
s82 packet_in: 763, packet_out: 763, ratio: 1.00
s83 packet_in: 785, packet_out: 785, ratio: 1.00
s84 packet_in: 780, packet_out: 780, ratio: 1.00
s85 packet_in: 4, packet_out: 4, ratio: 1.00
s86 packet_in: 10, packet_out: 10, ratio: 1.00
s87 packet_in: 2, packet_out: 2, ratio: 1.00
s88 packet_in: 6, packet_out: 6, ratio: 1.00
s89 packet_in: 2, packet_out: 2, ratio: 1.00
s90 packet_in: 4, packet_out: 4, ratio: 1.00
s91 packet_in: 758, packet_out: 758, ratio: 1.00
s92 packet_in: 769, packet_out: 769, ratio: 1.00
s93 packet_in: 82, packet_out: 82, ratio: 1.00
s94 packet_in: 4, packet_out: 4, ratio: 1.00
s95 packet_in: 6, packet_out: 6, ratio: 1.00
s96 packet_in: 205, packet_out: 205, ratio: 1.00
s97 packet_in: 770, packet_out: 770, ratio: 1.00
s98 packet_in: 6, packet_out: 6, ratio: 1.00
s99 packet_in: 4, packet_out: 4, ratio: 1.00
s100 packet_in: 793, packet_out: 793, ratio: 1.00
s101 packet_in: 4, packet_out: 4, ratio: 1.00
s102 packet_in: 84, packet_out: 84, ratio: 1.00
s103 packet_in: 6, packet_out: 6, ratio: 1.00
s104 packet_in: 4, packet_out: 4, ratio: 1.00
s105 packet_in: 17, packet_out: 17, ratio: 1.00
s106 packet_in: 84, packet_out: 84, ratio: 1.00
s107 packet_in: 60, packet_out: 60, ratio: 1.00
s108 packet_in: 21, packet_out: 21, ratio: 1.00
s109 packet_in: 770, packet_out: 770, ratio: 1.00
s110 packet_in: 89, packet_out: 89, ratio: 1.00
s111 packet_in: 190, packet_out: 190, ratio: 1.00
s112 packet_in: 468, packet_out: 468, ratio: 1.00
s113 packet_in: 91, packet_out: 91, ratio: 1.00
s114 packet_in: 396, packet_out: 396, ratio: 1.00
s115 packet_in: 50, packet_out: 50, ratio: 1.00
s116 packet_in: 212, packet_out: 212, ratio: 1.00
s117 packet_in: 772, packet_out: 772, ratio: 1.00
s118 packet_in: 98, packet_out: 98, ratio: 1.00
s119 packet_in: 6, packet_out: 6, ratio: 1.00
s120 packet_in: 770, packet_out: 770, ratio: 1.00
s121 packet_in: 6, packet_out: 6, ratio: 1.00
s122 packet_in: 751, packet_out: 751, ratio: 1.00
