s1 packet_in: 45, packet_out: 45, ratio: 1.00
s2 packet_in: 36, packet_out: 36, ratio: 1.00
s3 packet_in: 71, packet_out: 71, ratio: 1.00
s4 packet_in: 23, packet_out: 23, ratio: 1.00
s5 packet_in: 65, packet_out: 65, ratio: 1.00
s6 packet_in: 60, packet_out: 60, ratio: 1.00
s7 packet_in: 23, packet_out: 23, ratio: 1.00
s8 packet_in: 57, packet_out: 57, ratio: 1.00
s9 packet_in: 57, packet_out: 57, ratio: 1.00
s10 packet_in: 20, packet_out: 20, ratio: 1.00
s11 packet_in: 92, packet_out: 92, ratio: 1.00
s12 packet_in: 55, packet_out: 48, ratio: 0.87
s13 packet_in: 86, packet_out: 86, ratio: 1.00
s14 packet_in: 70, packet_out: 70, ratio: 1.00
s15 packet_in: 96, packet_out: 96, ratio: 1.00
s16 packet_in: 27, packet_out: 27, ratio: 1.00
s17 packet_in: 8, packet_out: 8, ratio: 1.00
s18 packet_in: 43, packet_out: 43, ratio: 1.00
s19 packet_in: 67, packet_out: 67, ratio: 1.00
s20 packet_in: 49, packet_out: 49, ratio: 1.00
